"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/3/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buen café","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Aspectos destacados/1/Deliciosos postres","additionalInfo/Estacionamiento/0","additionalInfo/Estacionamiento/0/Estacionamiento en el lugar","additionalInfo/Estacionamiento/1/Estacionamiento gratuito","additionalInfo/Estacionamiento/2/Estacionamiento gratuito en la calle","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Menores/1/Menú para niños","additionalInfo/Menores/2/Sillas altas","additionalInfo/Opciones de servicio/0/Asientos al aire libre","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Para llevar","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Consumo en el lugar","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Entrega a domicilio","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/3/Para llevar","additionalInfo/Opciones de servicio/4/Consumo en el lugar","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones del local/0/Desayunos","additionalInfo/Opciones del local/1/Desayuno-almuerzo","additionalInfo/Opciones del local/2/Almuerzo","additionalInfo/Opciones del local/3/Postres","additionalInfo/Opciones del local/4/Espacio con asientos","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se aceptan reservas","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Planificación/1/Visita rápida","additionalInfo/Popular por/0/Desayuno","additionalInfo/Popular por/1/Almuerzo","additionalInfo/Popular por/2/Cena en solitario","additionalInfo/Popular por/3/Un buen lugar para trabajar con una laptop","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Grupos","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Público usual/1/Turistas","additionalInfo/Qué ofrece/0/Bocadillos","additionalInfo/Qué ofrece/0/Comida","additionalInfo/Qué ofrece/0/Vestuario femenino","additionalInfo/Qué ofrece/1/Café","additionalInfo/Qué ofrece/2/Comidas durante la madrugada","additionalInfo/Reciclaje/0/Dispositivos electrónicos","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","additionalOpeningHours/Horario de atención en línea/0/day","additionalOpeningHours/Horario de atención en línea/0/hours","additionalOpeningHours/Horario de atención en línea/1/day","additionalOpeningHours/Horario de atención en línea/1/hours","additionalOpeningHours/Horario de atención en línea/2/day","additionalOpeningHours/Horario de atención en línea/2/hours","additionalOpeningHours/Horario de atención en línea/3/day","additionalOpeningHours/Horario de atención en línea/3/hours","additionalOpeningHours/Horario de atención en línea/4/day","additionalOpeningHours/Horario de atención en línea/4/hours","additionalOpeningHours/Horario de atención en línea/5/day","additionalOpeningHours/Horario de atención en línea/5/hours","additionalOpeningHours/Horario de atención en línea/6/day","additionalOpeningHours/Horario de atención en línea/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","locatedIn","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","plusCode","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Martín 976, B7300 Azul, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,"Comercio","14469893369407424122","Azul","true","AR","0x959427702644e56f:0xc8cf635acd4f467a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JbhKmuPK1tq1PwnFIxTM3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.64252&pitch=0&thumbfov=100","1","false","/g/1q62fbp4j","es-419",,"-36.7847473","-59.8546154",,,,,,,,,,,,,,,,"false","+54 2281 42-4699","+542281424699","ChIJb-VEJnAnlJURekZPzVpjz8g",,,,"42","1","1","0","0","0","0","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","San Martín 976","false","Lavadero de Ropa Bolivar Entrega A Domicilio","5","https://www.google.com/maps/search/?api=1&query=Lavadero%20de%20Ropa%20Bolivar%20Entrega%20A%20Domicilio&query_place_id=ChIJb-VEJnAnlJURekZPzVpjz8g",
,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rauch 1005, B7300 FRU, Provincia de Buenos Aires, Argentina","Supermercado",,,,,,,"Supermercado","5936726761199032192","FRU","true","AR","0x9594276c50a0ed53:0x52637d8901d2d780",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVCmbN-EWe5LgdRDao2ck9V42E26DosuRbHzWPi-59fiuEVyC_0fzhfHrg5XsN13KcLixfXgF1T8GKfyJd7XJnmmFT2-fwBAgXITlurUJvq1N_8H3rv6RqkOHWSjrtqtj8zo0q=w408-h544-k-no","3","false","/g/11j1mgx49k","es-419",,"-36.7868998","-59.863957",,,,,,,,,,,,,,,,"false",,,"ChIJU-2gUGwnlJURgNfSAYl9Y1I",,"B7300",,"43","5","5","0","0","0","0","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Rauch 1005","false","Autoservicio panchito","5","https://www.google.com/maps/search/?api=1&query=Autoservicio%20panchito&query_place_id=ChIJU-2gUGwnlJURgNfSAYl9Y1I",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bolívar 962, B7300 Azul, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,"Comercio","14641699714299841852","Azul","true","AR","0x95942771d5833cf5:0xcb31c450aac7cd3c",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2-Fi7SjW5U6NBZA4VsokdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.89134&pitch=0&thumbfov=100","1","false","/g/11flt2lt1h","es-419",,"-36.7852906","-59.8556992",,,,,,,,,,,,,,,,"false",,,"ChIJ9TyD1XEnlJURPM3HqlDEMcs",,,,"45","0",,,,,,"2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Bolívar 962","false","Vinos Galan",,"https://www.google.com/maps/search/?api=1&query=Vinos%20Galan&query_place_id=ChIJ9TyD1XEnlJURPM3HqlDEMcs",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true","true",,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Necochea 960, B7300 Azul, Provincia de Buenos Aires, Argentina","Mercería",,,,,,,"Mercería","8181379836223883031","Azul","false","AR","0x9594274fda6abe1b:0x718a199d3eab0717",,"https://lh3.googleusercontent.com/p/AF1QipP7fA2WZBAzEUPUd__6A3ohCFmcHARfvBwsk2_i=w408-h725-k-no","107","false","/g/11q8bt23tl","es-419",,"-36.7848229","-59.8651405",,"domingo","Cerrado","lunes","8:30 AM to 12 PM, 4 to 8:30 PM","martes","8:30 AM to 12 PM, 4 to 8:30 PM","miércoles","8:30 AM to 12 PM, 4 to 8:30 PM","jueves","8:30 AM to 12 PM, 4 to 8:30 PM","viernes","8:30 AM to 12 PM, 4 to 8:30 PM","sábado","9 AM to 1 PM","false","+54 2281 49-3057","+542281493057","ChIJG75q2k8nlJURFwerPp0ZinE",,"B7300",,"46","15","13","1","1","0","0","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Necochea 960","false","Hecha Percha","4.7","https://www.google.com/maps/search/?api=1&query=Hecha%20Percha&query_place_id=ChIJG75q2k8nlJURFwerPp0ZinE",
,,,,,,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. 25 de Mayo, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","14958927727971914866","Azul","true","AR","0x95942710179c6a21:0xcf98c9834681d472",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RdMQJruvh2YJna5qPj-mcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.01892&pitch=0&thumbfov=100","1","false","/g/11y74zxj61","es-419",,"-36.791199","-59.8744427",,,,,,,,,,,,,,,,"false",,,"ChIJIWqcFxAnlJURctSBRoPJmM8",,,,"47","0",,,,,,"2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. 25 de Mayo","false","Forrajería Y Todo Suelto El Amanecer",,"https://www.google.com/maps/search/?api=1&query=Forrajer%C3%ADa%20Y%20Todo%20Suelto%20El%20Amanecer&query_place_id=ChIJIWqcFxAnlJURctSBRoPJmM8",
,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Juan Domingo Perón 879, B7300 Azul, Provincia de Buenos Aires, Argentina","Mercería",,,,,,,"Mercería","16226244982266662086","Azul","true","AR","0x959427074747cc03:0xe12f33d74e780cc6",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxpD0jySZefY7O3v3TZXCB-5F4qE_9iRDxn_vADNSylsZGZa0BUf0F97K65drSUIBBEP-GjCL3iGVW5_1zeFw4ZJS-8HBbRCC5ng71IjExcIDoD5UrhBQNdX_ftogddBnkXCxR=w408-h455-k-no","5","false","/g/11gslydjc0","es-419",,"-36.7864444","-59.8595693",,"domingo","Cerrado","lunes","9 AM to 3 PM","martes","9 AM to 3 PM","miércoles","9 AM to 3 PM","jueves","9 AM to 3 PM","viernes","9 AM to 3 PM","sábado","9 AM to 1 PM","false",,,"ChIJA8xHRwcnlJURxgx4TtczL-E",,,,"48","24","23","1","0","0","0","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. Juan Domingo Perón 879","false","EL BOTÓN MERCERÍA","5","https://www.google.com/maps/search/?api=1&query=EL%20BOT%C3%93N%20MERCER%C3%8DA&query_place_id=ChIJA8xHRwcnlJURxgx4TtczL-E",
,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Olavarría 1249, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de alimentos naturales",,,,,,,"Tienda de alimentos naturales","7816891744478038759","Azul","false","AR","0x95942770f5a92797:0x6c7b2da03d4c0ae7",,"https://lh3.googleusercontent.com/p/AF1QipNBGnxs0CSdJS1a9YQ4hfuA5L6NJJTFGw7eXCXc=w408-h544-k-no","1","false","/g/11q45_zqwc","es-419",,"-36.7914376","-59.8544276",,"domingo","8 AM to 8 PM","lunes","8 AM to 8 PM","martes","8 AM to 8 PM","miércoles","8 AM to 8 PM","jueves","8 AM to 8 PM","viernes","8 AM to 8 PM","sábado","8 AM to 8 PM","false","+54 2281 53-8734","+542281538734","ChIJlyep9XAnlJUR5wpMPaAte2w",,"B7300",,"49","2","1","1","0","0","0","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Olavarría 1249","false","""Me importa un comino""","4.5","https://www.google.com/maps/search/?api=1&query=%22Me%20importa%20un%20comino%22&query_place_id=ChIJlyep9XAnlJUR5wpMPaAte2w",
"true",,,"true",,,,,,,,"true",,,,,,,,,,,,,"true",,,,"true",,,,"true",,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. 25 de Mayo 1272, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","13133464201479739847","Azul","false","AR","0x95942793e616bb01:0xb643701b6f8259c7",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7XqRGFHXCeyU-RHyI5pcbd67jSj1bZ0Gw7H9uRZqPMlvSBG9GIhBWfiKcn79ysg5UTHB5EQYh3SZ8a8shSMtmLmPiT9rCYb1yTxFZtw3yEaXfdSWRZL8b7lHR_f7qRADEXPHTcg=w408-h306-k-no","22","false","/g/11gxprwrz9","es-419",,"-36.7884606","-59.8712545",,"domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 4 to 8:30 PM","martes","8:30 AM to 12:30 PM, 4 to 8:30 PM","miércoles","8:30 AM to 12:30 PM, 4 to 8:30 PM","jueves","8:30 AM to 12:30 PM, 4 to 8:30 PM","viernes","8:30 AM to 12:30 PM, 4 to 8:30 PM","sábado","8:30 AM to 1 PM, 4 to 8:30 PM","false","+54 2281 43-2276","+542281432276","ChIJAbsW5pMnlJURx1mCbxtwQ7Y",,"B7300",,"50","267","142","73","11","39","2","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. 25 de Mayo 1272","false","Cooperativa Obrera","4.2","https://www.google.com/maps/search/?api=1&query=Cooperativa%20Obrera&query_place_id=ChIJAbsW5pMnlJURx1mCbxtwQ7Y","http://www.cooperativaobrera.coop/"
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true","true",,,,,,"true",,,,,,,,,,,,"true",,,,,"true","true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. 25 de Mayo 1018, B7300 Azul, Provincia de Buenos Aires, Argentina","Ferretería",,,,,,,"Ferretería","7231910524681174216","Azul","false","AR","0x9594270cf45d40e1:0x645ce84e4f07bcc8",,"https://lh3.googleusercontent.com/p/AF1QipNieTp10_yPPCjcnn9pjgpJ4iwep3EYPfdCHsJ0=w408-h306-k-no","49","false","/g/11bbrbwvst","es-419",,"-36.7848998","-59.8670346",,"domingo","Cerrado","lunes","8 AM to 5 PM","martes","8 AM to 5 PM","miércoles","8 AM to 5 PM","jueves","8 AM to 5 PM","viernes","8 AM to 5 PM","sábado","8 AM to 1 PM","false","+54 2281 60-1951","+542281601951","ChIJ4UBd9AwnlJURyLwHT07oXGQ",,"B7300",,"51","94","59","22","2","11","0","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. 25 de Mayo 1018","false","Ferreterías E Ce Eme","4.4","https://www.google.com/maps/search/?api=1&query=Ferreter%C3%ADas%20E%20Ce%20Eme&query_place_id=ChIJ4UBd9AwnlJURyLwHT07oXGQ","https://www.facebook.com/Ferreteria-e-ce-eme"
,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. 25 de Mayo 1309, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de lotería",,,,,,,"Tienda de lotería","374553270197176181","Azul","true","AR","0x9594270e23598b5f:0x532ae36fb904775",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XBmLhTplXqRjztFJfWToNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.42805&pitch=0&thumbfov=100","1","false","/g/11bbrjvjqx","es-419",,"-36.7893366","-59.8717268",,,,,,,,,,,,,,,,"false","+54 2281 43-5550","+542281435550","ChIJX4tZIw4nlJURdUeQ-zauMgU",,,,"52","12","7","0","1","2","2","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av. 25 de Mayo 1309","false","Agencia de Loteria Y Quiniela San Cono","3.8","https://www.google.com/maps/search/?api=1&query=Agencia%20de%20Loteria%20Y%20Quiniela%20San%20Cono&query_place_id=ChIJX4tZIw4nlJURdUeQ-zauMgU",
,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"Guaminí 789, B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","12151261915906118733","Azul","true","AR","0x959427e8c1cca3b9:0xa8a1f4551651144d",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lYeBUjtaTxMQJGGoB_p1Yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.47995&pitch=0&thumbfov=100","1","false","/g/11lgqkg1yv","es-419",,"-36.7879301","-59.8644563",,,,,,,,,,,,,,,,"false",,,"ChIJuaPMwegnlJURTRRRFlX0oag",,,,"53","50","42","6","0","1","1","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Guaminí 789","false","Alimentos para perros","4.8","https://www.google.com/maps/search/?api=1&query=Alimentos%20para%20perros&query_place_id=ChIJuaPMwegnlJURTRRRFlX0oag",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av Perón, España esquina, B7300 Azul, Provincia de Buenos Aires, Argentina","Kiosco",,,,,,,"Kiosco","2991717215261358057","Azul","false","AR","0x959427c23b460f15:0x2984b6f4dc12f7e9",,"https://lh3.googleusercontent.com/p/AF1QipPM-zJEBRNOOMVZ7q3SQX0DwNlcvkg00BvTYB5S=w408-h305-k-no","5","false","/g/11smdzjkr7","es-419",,"-36.7853558","-59.8606682",,"domingo","9 AM to 1:30 PM, 4 PM to 12 AM","lunes","8 AM to 1:30 PM, 4 PM to 12 AM","martes","8 AM to 1:30 PM, 4 PM to 12 AM","miércoles","8 AM to 1:30 PM, 4 PM to 12 AM","jueves","8 AM to 1:30 PM, 4 PM to 12 AM","viernes","8 AM to 1:30 PM, 4 PM to 12 AM","sábado","8 AM to 1:30 PM, 4 PM to 12 AM","false",,,"ChIJFQ9GO8InlJUR6fcS3PS2hCk",,"B7300",,"54","2","1","1","0","0","0","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Av Perón, España esquina","false","Kiosco Full Time Azul","4.5","https://www.google.com/maps/search/?api=1&query=Kiosco%20Full%20Time%20Azul&query_place_id=ChIJFQ9GO8InlJUR6fcS3PS2hCk","https://bit.ly/fulltimeinstagram"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avenida Juan B. Justo 1126, B7300 CJV, Provincia de Buenos Aires, Argentina","Tienda de lotería",,,,,,,"Tienda de lotería","4404764069487420215","CJV","true","AR","0x9594276f32ff125b:0x3d20dd957133a337",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CVe7e7avh_WDXguc5eA0qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.892315&pitch=0&thumbfov=100","1","false","/g/11h1dgvd2h","es-419",,"-36.7898262","-59.8545457",,,,,,,,,,,,,,,,"false",,,"ChIJWxL_Mm8nlJURN6MzcZXdID0",,"B7300",,"55","1","1","0","0","0","0","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Avenida Juan B. Justo 1126","false","Loteria De La Provincia ""Piazza Sur""","5","https://www.google.com/maps/search/?api=1&query=Loteria%20De%20La%20Provincia%20%22Piazza%20Sur%22&query_place_id=ChIJWxL_Mm8nlJURN6MzcZXdID0",
,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7300CNZ, Puán 1250 1202, B7300CNZ Azul, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","3772827934182528720","Azul","true","AR","0x959427691de94395:0x345bc7044f9ed6d0",,,,"false","/g/11f24w40x6","es-419",,"-36.7917485","-59.8556664",,"domingo","Abierto las 24 horas","lunes","Cerrado","martes","Cerrado","miércoles","Cerrado","jueves","Cerrado","viernes","Cerrado","sábado","Cerrado","false","+54 2281 41-7788","+542281417788","ChIJlUPpHWknlJUR0NaeTwTHWzQ",,"B7300",,"56","9","5","2","1","1","0","2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","B7300CNZ, Puán 1250 1202","false","Dept","4.1","https://www.google.com/maps/search/?api=1&query=Dept&query_place_id=ChIJlUPpHWknlJUR0NaeTwTHWzQ",
,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true","true",,,,,,"true",,,,,,,,,,,"true",,,,,"true",,,"true","true",,,,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Alberdi 986, B7300 Azul, Provincia de Buenos Aires, Argentina","Comercio","Tienda de felicitaciones","Artesanía",,,,,"Comercio","7815259013633645135","Azul","false","AR","0x959427f37368df97:0x6c7560aa774d9a4f",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nozYyU5VCuA-fK86Nz5lAnX4a9ixajcRoxDMsSRynpJL8Px4lciHiUWG_YLz-jn1LbX5Jr8e0JIfzOwJD0rZkpOy4jEpSyatW7iNcbxIpmAupC5ld5vR6eJADmGsKGLrRzMblpWjw=w408-h725-k-no","11","false","/g/11mx52bx_6","es-419",,"-36.789971","-59.8590987",,"domingo","Cerrado","lunes","10 AM to 12 PM, 4:30 to 8 PM","martes","10 AM to 12 PM, 4:30 to 8 PM","miércoles","10 AM to 12 PM, 4:30 to 8 PM","jueves","10 AM to 12 PM, 4:30 to 8 PM","viernes","10 AM to 12 PM, 4:30 to 8 PM","sábado","10:30 AM to 1 PM, 5 to 8:30 PM","false","+54 2281 56-4174","+542281564174","ChIJl99oc_MnlJURT5pNd6pgdWw",,"B7300",,"57","0",,,,,,"2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires","Alberdi 986","false","Tarjetería Fina E Ideas",,"https://www.google.com/maps/search/?api=1&query=Tarjeter%C3%ADa%20Fina%20E%20Ideas&query_place_id=ChIJl99oc_MnlJURT5pNd6pgdWw","https://www.tarjeteriaycraftsfiesta.com.ar/"
,,,,,,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7300 Azul, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,,,,"Tienda de alimentación","706097515334215349","Azul","true","AR","0x9594270d157328e9:0x9cc8ff2fa4826b5",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oCidaJn-eX-1y8BnNYc1SQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.73502&pitch=0&thumbfov=100","1","false","/g/11x07zkdq1","es-419",,"-36.7867576","-59.8656969",,,,,,,,,,,,,,,,"false",,,"ChIJ6ShzFQ0nlJURtSZI-vKPzAk",,,,"58","0",,,,,,"2025-05-19T00:03:04.970Z","https://www.google.com/maps/search/Comercio/@-36.79126495769911,-59.86344199999999,16z?hl=es-419","Comercio","Provincia de Buenos Aires",,"false","DESPENSA LA ESQUINA",,"https://www.google.com/maps/search/?api=1&query=DESPENSA%20LA%20ESQUINA&query_place_id=ChIJ6ShzFQ0nlJURtSZI-vKPzAk",
