"additionalInfo/Accesibilidad/0/Bucle magnético de asistencia","additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/0/Agradable","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/1/Informal","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/2/Relajado","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Asientos en la terraza","additionalInfo/Aspectos destacados/0/Buen café","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Aspectos destacados/0/Deliciosos postres","additionalInfo/Aspectos destacados/1/Buen café","additionalInfo/Aspectos destacados/1/Deliciosos postres","additionalInfo/Aspectos destacados/1/Muy buena selección de cervezas","additionalInfo/Aspectos destacados/2/Chimenea","additionalInfo/Aspectos destacados/3/Deliciosos postres","additionalInfo/Aspectos destacados/4/Música en vivo","additionalInfo/Aspectos destacados/5/Muy buena selección de cervezas","additionalInfo/Estacionamiento/0/Estacionamiento en el lugar","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/1/Estacionamiento gratuito","additionalInfo/Estacionamiento/2/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/3/Garage de stacionamiento gratuito","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Mascotas/0/Se permiten perros","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Menores/1/Menú para niños","additionalInfo/Menores/1/Sillas altas","additionalInfo/Menores/2/Sillas altas","additionalInfo/Opciones de servicio/0/Asientos al aire libre","additionalInfo/Opciones de servicio/0/Citas en línea","additionalInfo/Opciones de servicio/0/Compras en tienda","additionalInfo/Opciones de servicio/0/Consumo en el lugar","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Estimaciones en línea","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/0/Servicios en el lugar","additionalInfo/Opciones de servicio/1/Citas en línea","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Entrega sin contacto","additionalInfo/Opciones de servicio/1/Para llevar","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/1/Servicios en el lugar","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Consumo en el lugar","additionalInfo/Opciones de servicio/2/Entrega a domicilio","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/2/Servicios en el lugar","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Entrega a domicilio","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/3/Para llevar","additionalInfo/Opciones de servicio/4/Consumo en el lugar","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Servicios en el lugar","additionalInfo/Opciones de servicio/5/Entrega el mismo día","additionalInfo/Opciones del local/0/Almuerzo","additionalInfo/Opciones del local/0/Desayunos","additionalInfo/Opciones del local/0/Postres","additionalInfo/Opciones del local/1/Almuerzo","additionalInfo/Opciones del local/1/Desayuno-almuerzo","additionalInfo/Opciones del local/2/Cena","additionalInfo/Opciones del local/2/Postres","additionalInfo/Opciones del local/3/Espacio con asientos","additionalInfo/Opciones del local/3/Servicio de catering","additionalInfo/Opciones del local/4/Postres","additionalInfo/Opciones del local/5/Espacio con asientos","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se aceptan reservas","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Planificación/1/Visita rápida","additionalInfo/Popular por/0/Almuerzo","additionalInfo/Popular por/0/Cena en solitario","additionalInfo/Popular por/1/Un buen lugar para trabajar con una laptop","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Grupos","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Público usual/2/Grupos","additionalInfo/Público usual/3/Recomendable para ir en familia","additionalInfo/Qué ofrece/0/Alcohol","additionalInfo/Qué ofrece/0/Bocadillos","additionalInfo/Qué ofrece/0/Café","additionalInfo/Qué ofrece/0/Cambio de aceite","additionalInfo/Qué ofrece/0/Cambio de cheques","additionalInfo/Qué ofrece/0/Combustible diésel","additionalInfo/Qué ofrece/0/Comida preparada","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/0/Servicios de reparación","additionalInfo/Qué ofrece/0/Vestuario femenino","additionalInfo/Qué ofrece/1/Aperitivos","additionalInfo/Qué ofrece/1/Café","additionalInfo/Qué ofrece/1/Comida preparada","additionalInfo/Qué ofrece/1/Gasolinera con servicio completo","additionalInfo/Qué ofrece/1/Intercambio de tanques de propano","additionalInfo/Qué ofrece/1/Productos orgánicos","additionalInfo/Qué ofrece/1/Servicios de reparación","additionalInfo/Qué ofrece/2/Bebidas en hora feliz","additionalInfo/Qué ofrece/2/Bocadillos","additionalInfo/Qué ofrece/2/Intercambio de tanques de propano","additionalInfo/Qué ofrece/2/Lavadero de autos","additionalInfo/Qué ofrece/2/Productos orgánicos","additionalInfo/Qué ofrece/3/Bocadillos","additionalInfo/Qué ofrece/3/Café","additionalInfo/Qué ofrece/3/Lavadero de autos","additionalInfo/Qué ofrece/4/Café","additionalInfo/Qué ofrece/4/Cerveza","additionalInfo/Qué ofrece/5/Cerveza","additionalInfo/Qué ofrece/5/Vino","additionalInfo/Qué ofrece/6/Cócteles","additionalInfo/Qué ofrece/7/Comidas en hora feliz","additionalInfo/Qué ofrece/8/Opciones veganas","additionalInfo/Qué ofrece/9/Platos vegetarianos","additionalInfo/Qué ofrece/10/Vino","additionalInfo/Reciclaje/0/Baterías","additionalInfo/Reciclaje/0/Bolsas plásticas","additionalInfo/Reciclaje/0/Dispositivos electrónicos","additionalInfo/Reciclaje/1/Bolsas plásticas","additionalInfo/Reciclaje/1/Botellas plásticas","additionalInfo/Reciclaje/2/Botellas de vidrio","additionalInfo/Reciclaje/3/Botellas plásticas","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Sanitarios unisex","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Tiene bar","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","additionalInfo/Servicios/2/Tiene bar","additionalInfo/Servicios/2/Wi-Fi","additionalInfo/Servicios/3/Tiene Wi-Fi gratis","additionalInfo/Servicios/3/Wi-Fi","additionalInfo/Servicios/4/Tiene Wi-Fi gratis","additionalOpeningHours/Brunch/0/day","additionalOpeningHours/Brunch/0/hours","additionalOpeningHours/Brunch/1/day","additionalOpeningHours/Brunch/1/hours","additionalOpeningHours/Brunch/2/day","additionalOpeningHours/Brunch/2/hours","additionalOpeningHours/Brunch/3/day","additionalOpeningHours/Brunch/3/hours","additionalOpeningHours/Brunch/4/day","additionalOpeningHours/Brunch/4/hours","additionalOpeningHours/Brunch/5/day","additionalOpeningHours/Brunch/5/hours","additionalOpeningHours/Brunch/6/day","additionalOpeningHours/Brunch/6/hours","additionalOpeningHours/Horario de atención en línea/0/day","additionalOpeningHours/Horario de atención en línea/0/hours","additionalOpeningHours/Horario de atención en línea/1/day","additionalOpeningHours/Horario de atención en línea/1/hours","additionalOpeningHours/Horario de atención en línea/2/day","additionalOpeningHours/Horario de atención en línea/2/hours","additionalOpeningHours/Horario de atención en línea/3/day","additionalOpeningHours/Horario de atención en línea/3/hours","additionalOpeningHours/Horario de atención en línea/4/day","additionalOpeningHours/Horario de atención en línea/4/hours","additionalOpeningHours/Horario de atención en línea/5/day","additionalOpeningHours/Horario de atención en línea/5/hours","additionalOpeningHours/Horario de atención en línea/6/day","additionalOpeningHours/Horario de atención en línea/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","cid","city","claimThisBusiness","countryCode","description","fid","googleFoodUrl","imageCategories/0","imageCategories/1","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","plusCode","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,"true",,"true",,,,,"true",,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,"true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"miércoles","9 a.m.–5 p.m.","jueves","9 a.m.–5 p.m.","viernes","9 a.m.–5 p.m.","sábado","9 a.m.–5 p.m.","domingo","Cerrado","lunes","9 a.m.–5 p.m.","martes","9 a.m.–5 p.m.","Av. Roque Sáenz Peña 325, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Tienda de regalos",,,,,"Tienda de regalos","15187223290193727913","Benito Juárez","false","AR",,"0x95917dbbba944e6f:0xd2c3db1df88951a9",,,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noWFWPN7mZ9uyFfWsrkLcMfP6oBvAHadpKUk1-oUULf91WTA92fd9CRonto2Q31pNcmPfYB1feBmAXnsdBk-9lrOQ2IlzMbXuG4Go0wgB3NMr9Nuje5G-z6iyyG2IsN5ntJ4OML=w408-h725-k-no","71","false","/g/11tc058fxt","es-419","-37.666353","-59.8068039",,"miércoles","9 AM to 5 PM","jueves","9 AM to 5 PM","viernes","9 AM to 5 PM","sábado","9 AM to 5 PM","domingo","9 AM to 5 PM","lunes","9 AM to 5 PM","martes","9 AM to 5 PM","false",,,"ChIJb06Uurt9kZURqVGJ-B3bw9I",,"B7020",,"23","0",,,,,,"2025-05-29T00:53:24.263Z","https://www.google.com/maps/search/comercio/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","comercio","Provincia de Buenos Aires","Av. Roque Sáenz Peña 325","false","Nudo_lc",,"https://www.google.com/maps/search/?api=1&query=Nudo_lc&query_place_id=ChIJb06Uurt9kZURqVGJ-B3bw9I","https://www.instagram.com/nudo_lc/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true","true","true",,,,,,,,,,,,,,,"true",,,,"true",,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Almte. Brown 635, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Taller de costura",,,,,"Taller de costura","6954177151272140086","Benito Juárez","false","AR",,"0x95917de4b1c8e069:0x6082334636b6bd36",,,,"https://lh3.googleusercontent.com/p/AF1QipPjca_crcSbZXk25OI_rOgGdnnFeMJqfsefH3UQ=w408-h766-k-no","23","false","/g/11vb5lr09d","es-419","-37.6639635","-59.8144773",,"miércoles","7:30 AM to 6:30 PM","jueves","7:30 AM to 6:30 PM","viernes","7:30 AM to 6:30 PM","sábado","7 to 11:30 AM","domingo","Cerrado","lunes","7:30 AM to 6:30 PM","martes","7:30 AM to 4:30 PM","false","+54 2281 57-7634","+542281577634","ChIJaeDIseR9kZURNr22NkYzgmA",,"B7020",,"24","1","1","0","0","0","0","2025-05-29T00:53:24.264Z","https://www.google.com/maps/search/comercio/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","comercio","Provincia de Buenos Aires","Almte. Brown 635","false","La Huella El señor es mi pastor nada me puede faltar","5","https://www.google.com/maps/search/?api=1&query=La%20Huella%20El%20se%C3%B1or%20es%20mi%20pastor%20nada%20me%20puede%20faltar&query_place_id=ChIJaeDIseR9kZURNr22NkYzgmA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,"true","true",,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gral. las Heras 273 7020 7020, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Servicio de reparación de ordenadores",,,,,"Servicio de reparación de ordenadores","9994781593001231673","Benito Juárez","false","AR",,"0x95917d64101f44d7:0x8ab498e77a738539",,,,"https://lh3.googleusercontent.com/p/AF1QipPcT4WdjoHeJ7EuDW9Z3-bdF9k_tiKsUlyuSDHj=w428-h240-k-no","56","false","/g/11j7gqn55s","es-419","-37.6652129","-59.8028148",,"miércoles","9:30 AM to 12 PM, 3:30 to 9 PM","jueves","9:30 AM to 12 PM, 3:30 to 9 PM","viernes","9:30 AM to 12 PM, 3:30 to 9 PM","sábado","3:30 to 9 PM","domingo","Cerrado","lunes","9:30 AM to 12 PM, 3:30 to 9 PM","martes","9:30 AM to 12 PM, 3:30 to 9 PM","false","+54 2281 53-6657","+542281536657","ChIJ10QfEGR9kZUROYVzeueYtIo",,,,"1","3",,,,,,"2025-05-29T00:53:26.554Z","https://www.google.com/maps/search/electronica/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","electronica","Provincia de Buenos Aires","Gral. las Heras 273 7020 7020","false","REPADIC","5","https://www.google.com/maps/search/?api=1&query=REPADIC&query_place_id=ChIJ10QfEGR9kZUROYVzeueYtIo","https://rebollolaucha.wixsite.com/repadic"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,"true",,"true",,,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Libertad 312, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Tienda de electrónica",,,,,"Tienda de electrónica","37433169478355172","Benito Juárez","false","AR",,"0x95917d0021ab4f65:0x84fd44f19308e4",,,,"https://lh3.googleusercontent.com/p/AF1QipP7lNFLEVEMqlGJUhvV_QemqLUB13SNoDZWmVZK=w426-h240-k-no","11","false","/g/11w4vmnxlr","es-419","-37.6694487","-59.8102835",,"miércoles","9 AM to 12 PM, 5 to 8 PM","jueves","9 AM to 12 PM, 5 to 8 PM","viernes","9 AM to 12 PM, 5 to 8 PM","sábado","Cerrado","domingo","Cerrado","lunes","9 AM to 12 PM, 5 to 8 PM","martes","9 AM to 12 PM, 5 to 8 PM","false","+54 2281 32-4554","+542281324554","ChIJZU-rIQB9kZUR5AiT8UT9hAA",,"B7020",,"2","0",,,,,,"2025-05-29T00:53:26.554Z","https://www.google.com/maps/search/electronica/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","electronica","Provincia de Buenos Aires","Av. Libertad 312","false","Argenta Electrónica",,"https://www.google.com/maps/search/?api=1&query=Argenta%20Electr%C3%B3nica&query_place_id=ChIJZU-rIQB9kZUR5AiT8UT9hAA","https://www.instagram.com/argenta_electronica?igsh=Y3U0dW16cjc4Zjdm&utm_source=qr"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mariano Moreno 130, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Tienda de electrodomésticos",,,,,"Tienda de electrodomésticos","14050182266183192081","Benito Juárez","false","AR",,"0x95917d088eec75d7:0xc2fc46547d578e11",,,,"https://lh3.googleusercontent.com/p/AF1QipP1Lio83Q1czgV6LVjvML6pUirJgZOQzKq3E9z5=w408-h726-k-no","3","false","/g/11h3nn39lr","es-419","-37.6740491","-59.8101773",,"miércoles","8 AM to 1 PM, 4 to 8 PM","jueves","8 AM to 1 PM, 4 to 8 PM","viernes","8 AM to 1 PM, 4 to 8 PM","sábado","8 AM to 1 PM, 4 to 8 PM","domingo","Cerrado","lunes","8 AM to 1 PM, 4 to 8 PM","martes","8 AM to 1 PM, 4 to 8 PM","false","+54 2281 40-1696","+542281401696","ChIJ13Xsjgh9kZUREY5XfVRG_MI",,"B7020",,"3","3",,,,,,"2025-05-29T00:53:26.555Z","https://www.google.com/maps/search/electronica/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","electronica","Provincia de Buenos Aires","Mariano Moreno 130","false","Electrónica Integral Enzo Del Zotto","4.7","https://www.google.com/maps/search/?api=1&query=Electr%C3%B3nica%20Integral%20Enzo%20Del%20Zotto&query_place_id=ChIJ13Xsjgh9kZUREY5XfVRG_MI",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,"true",,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Uruguay 124, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Tienda de informática",,,,,"Tienda de informática","15330897136869199021","Benito Juárez","false","AR",,"0x95917d2b7679b80f:0xd4c249b82b244cad",,,,"https://lh3.googleusercontent.com/p/AF1QipOhezVP_OF_Ev0j7ulYKr4_MXx62Jtzt68CSlFc=w408-h724-k-no","393","false","/g/11mc0l327c","es-419","-37.6717464","-59.8012703",,"miércoles","9 AM to 9 PM","jueves","9 AM to 9 PM","viernes","9 AM to 9 PM","sábado","9 AM to 9 PM","domingo","5 to 9 PM","lunes","9 AM to 9 PM","martes","9 AM to 9 PM","false","+54 2281 58-7408","+542281587408","ChIJD7h5dit9kZURrUwkK7hJwtQ",,"B7020",,"4","6",,,,,,"2025-05-29T00:53:26.555Z","https://www.google.com/maps/search/electronica/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","electronica","Provincia de Buenos Aires","Av. Uruguay 124","false","EPIC² INFORMATIZACIONES","4.2","https://www.google.com/maps/search/?api=1&query=EPIC%C2%B2%20INFORMATIZACIONES&query_place_id=ChIJD7h5dit9kZURrUwkK7hJwtQ",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Fortabat 280, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Servicio de reparación de aire acondicionado",,,,,"Servicio de reparación de aire acondicionado","17310765516468188844","Benito Juárez","false","AR",,"0x95917dc1e5e1430b:0xf03c3185572af6ac",,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cmkYMSpUyB_5l0dhTHTLoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.18832&pitch=0&thumbfov=100","1","false","/g/11mbm5m_hw","es-419","-37.6745375","-59.7964934",,,,,,,,,,,,,,,,"false","+54 2281 53-7995","+542281537995","ChIJC0Ph5cF9kZURrPYqV4UxPPA",,"B7020",,"5","2",,,,,,"2025-05-29T00:53:26.555Z","https://www.google.com/maps/search/electronica/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","electronica","Provincia de Buenos Aires","Av. Fortabat 280","false","Horacio Crespo","5","https://www.google.com/maps/search/?api=1&query=Horacio%20Crespo&query_place_id=ChIJC0Ph5cF9kZURrPYqV4UxPPA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Urquiza 316, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Proveedor de servicios de Internet",,,,,"Proveedor de servicios de Internet","10057561445161798766","Benito Juárez","false","AR",,"0x95917d98253e0847:0x8b93a2d8dd888c6e",,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9rBYa0eZ2y38npRwfLTcIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.08298&pitch=0&thumbfov=100","1","false","/g/11g0t6sg_4","es-419","-37.6676112","-59.7978375",,,,,,,,,,,,,,,,"false","+54 223 323-3203","+542233233203","ChIJRwg-JZh9kZURboyI3diik4s",,"B7020",,"6","0",,,,,,"2025-05-29T00:53:26.555Z","https://www.google.com/maps/search/electronica/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","electronica","Provincia de Buenos Aires","Av. Urquiza 316","false","la cyborg",,"https://www.google.com/maps/search/?api=1&query=la%20cyborg&query_place_id=ChIJRwg-JZh9kZURboyI3diik4s",
,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"miércoles","8 a.m.–6 p.m.","jueves","8 a.m.–6 p.m.","viernes","8 a.m.–6 p.m.","sábado","Cerrado","domingo","Cerrado","lunes","8 a.m.–6 p.m.","martes","8 a.m.–6 p.m.","9 de Julio 125, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Proveedor de sistemas de seguridad",,,,,"Proveedor de sistemas de seguridad","16457353459363940324","Benito Juárez","false","AR",,"0x95917d3c903fae77:0xe46443c6c86f07e4",,,,"https://lh3.googleusercontent.com/p/AF1QipNAzErMHGmtPrUO63Qyxg9U5Yn-5RZwsWqaBj5f=w408-h306-k-no","19","false","/g/11clvsw9_z","es-419","-37.6735614","-59.8090358",,"miércoles","8 AM to 1 PM","jueves","8 AM to 1 PM","viernes","8 AM to 1 PM","sábado","Cerrado","domingo","Cerrado","lunes","8 AM to 1 PM","martes","8 AM to 1 PM","false","+54 2281 56-9785","+542281569785","ChIJd64_kDx9kZUR5AdvyMZDZOQ",,"B7020",,"7","83",,,,,,"2025-05-29T00:53:26.555Z","https://www.google.com/maps/search/electronica/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","electronica","Provincia de Buenos Aires","9 de Julio 125","false","Vanelec SRL","4.9","https://www.google.com/maps/search/?api=1&query=Vanelec%20SRL&query_place_id=ChIJd64_kDx9kZUR5AdvyMZDZOQ","http://www.vanelec.com.ar/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Libertad 197, B7020 Benito Juárez, Provincia de Buenos Aires, Argentina","Proveedor de servicios de Internet",,,,,"Proveedor de servicios de Internet","7422659366206204392","Benito Juárez","true","AR",,"0x95917d3ae1362835:0x6702955ddb7269e8",,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U6tMalitFa9R-xt9R-U1fA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.11366&pitch=0&thumbfov=100","2","false","/g/11h7s40y6h","es-419","-37.6708982","-59.8081469",,"miércoles","8 AM to 12:30 PM, 3 to 7:30 PM","jueves","8 AM to 12:30 PM, 3 to 7:30 PM","viernes","8 AM to 12:30 PM, 3 to 7:30 PM","sábado","8 AM to 12:30 PM","domingo","Cerrado","lunes","8 AM to 12:30 PM, 3 to 7:30 PM","martes","8 AM to 12:30 PM, 3 to 7:30 PM","false","+54 2281 53-8012","+542281538012","ChIJNSg24Tp9kZUR6Gly212VAmc",,,,"8","4",,,,,,"2025-05-29T00:53:26.555Z","https://www.google.com/maps/search/electronica/@-37.66051588235558,-59.809402150000004,16z?hl=es-419","electronica","Provincia de Buenos Aires","Av. Libertad 197","false","Globalweb Srl","2","https://www.google.com/maps/search/?api=1&query=Globalweb%20Srl&query_place_id=ChIJNSg24Tp9kZUR6Gly212VAmc",
