"additionalInfo/Accesibilidad/0/Bucle magnético de asistencia","additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Aspectos destacados/0/Chimenea","additionalInfo/Aspectos destacados/0/Muy buena selección de cervezas","additionalInfo/Estacionamiento/0/Estacionamiento en el lugar","additionalInfo/Estacionamiento/0/Estacionamiento gratuito","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/1/Estacionamiento gratuito","additionalInfo/Estacionamiento/1/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/2/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/3/Garage de stacionamiento gratuito","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Opciones de servicio/0/Citas en línea","additionalInfo/Opciones de servicio/0/Compras en tienda","additionalInfo/Opciones de servicio/0/Consumo en el lugar","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/0/Servicios en el lugar","additionalInfo/Opciones de servicio/1/Citas en línea","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Entrega sin contacto","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/1/Servicios en el lugar","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega a domicilio","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/2/Servicios en el lugar","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Consumo en el lugar","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/3/Retiro en tienda","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Servicios en el lugar","additionalInfo/Opciones de servicio/5/Entrega el mismo día","additionalInfo/Opciones de servicio/6/Citas en línea","additionalInfo/Opciones del local/0/Almuerzo","additionalInfo/Opciones del local/1/Cena","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se aceptan reservas","additionalInfo/Planificación/0/Se recomienda concertar cita","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Planificación/1/Visita rápida","additionalInfo/Popular por/0/Almuerzo","additionalInfo/Popular por/1/Cena","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Recomendable para ir en familia","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Qué ofrece/0/Alcohol","additionalInfo/Qué ofrece/0/Combustible diésel","additionalInfo/Qué ofrece/0/Intercambio de tanques de propano","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/0/Vestuario femenino","additionalInfo/Qué ofrece/0/Vestuario masculino","additionalInfo/Qué ofrece/1/Cerveza","additionalInfo/Qué ofrece/1/Intercambio de tanques de propano","additionalInfo/Qué ofrece/1/Lavadero de autos","additionalInfo/Qué ofrece/1/Servicios de reparación","additionalInfo/Qué ofrece/1/Vestuario masculino","additionalInfo/Qué ofrece/2/Comida","additionalInfo/Qué ofrece/2/Lavadero de autos","additionalInfo/Qué ofrece/2/Platos vegetarianos","additionalInfo/Qué ofrece/3/Vino","additionalInfo/Reciclaje/0/Baterías","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","additionalOpeningHours/Acceso/0/day","additionalOpeningHours/Acceso/0/hours","additionalOpeningHours/Acceso/1/day","additionalOpeningHours/Acceso/1/hours","additionalOpeningHours/Acceso/2/day","additionalOpeningHours/Acceso/2/hours","additionalOpeningHours/Acceso/3/day","additionalOpeningHours/Acceso/3/hours","additionalOpeningHours/Acceso/4/day","additionalOpeningHours/Acceso/4/hours","additionalOpeningHours/Acceso/5/day","additionalOpeningHours/Acceso/5/hours","additionalOpeningHours/Acceso/6/day","additionalOpeningHours/Acceso/6/hours","additionalOpeningHours/Almuerzo/0/day","additionalOpeningHours/Almuerzo/0/hours","additionalOpeningHours/Almuerzo/1/day","additionalOpeningHours/Almuerzo/1/hours","additionalOpeningHours/Almuerzo/2/day","additionalOpeningHours/Almuerzo/2/hours","additionalOpeningHours/Almuerzo/3/day","additionalOpeningHours/Almuerzo/3/hours","additionalOpeningHours/Almuerzo/4/day","additionalOpeningHours/Almuerzo/4/hours","additionalOpeningHours/Almuerzo/5/day","additionalOpeningHours/Almuerzo/5/hours","additionalOpeningHours/Almuerzo/6/day","additionalOpeningHours/Almuerzo/6/hours","additionalOpeningHours/Entrega/0/day","additionalOpeningHours/Entrega/0/hours","additionalOpeningHours/Entrega/1/day","additionalOpeningHours/Entrega/1/hours","additionalOpeningHours/Entrega/2/day","additionalOpeningHours/Entrega/2/hours","additionalOpeningHours/Entrega/3/day","additionalOpeningHours/Entrega/3/hours","additionalOpeningHours/Entrega/4/day","additionalOpeningHours/Entrega/4/hours","additionalOpeningHours/Entrega/5/day","additionalOpeningHours/Entrega/5/hours","additionalOpeningHours/Entrega/6/day","additionalOpeningHours/Entrega/6/hours","additionalOpeningHours/Horario de atención en línea/0/day","additionalOpeningHours/Horario de atención en línea/0/hours","additionalOpeningHours/Horario de atención en línea/1/day","additionalOpeningHours/Horario de atención en línea/1/hours","additionalOpeningHours/Horario de atención en línea/2/day","additionalOpeningHours/Horario de atención en línea/2/hours","additionalOpeningHours/Horario de atención en línea/3/day","additionalOpeningHours/Horario de atención en línea/3/hours","additionalOpeningHours/Horario de atención en línea/4/day","additionalOpeningHours/Horario de atención en línea/4/hours","additionalOpeningHours/Horario de atención en línea/5/day","additionalOpeningHours/Horario de atención en línea/5/hours","additionalOpeningHours/Horario de atención en línea/6/day","additionalOpeningHours/Horario de atención en línea/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","claimThisBusiness","countryCode","description","domain","emails/0","emails/1","emails/2","emails/3","emails/4","facebooks/0","facebooks/1","facebooks/2","facebooks/3","fid","googleFoodUrl","imageUrl","imagesCount","instagrams/0","instagrams/1","instagrams/2","isAdvertisement","kgmid","language","linkedIns/0","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","phones/0","phones/1","phones/2","phonesUncertain/0","phonesUncertain/1","phonesUncertain/2","phonesUncertain/3","phonesUncertain/4","phonesUncertain/5","phonesUncertain/6","phonesUncertain/7","phonesUncertain/8","phonesUncertain/9","phonesUncertain/10","phonesUncertain/11","phonesUncertain/12","phonesUncertain/13","phonesUncertain/14","phonesUncertain/15","placeId","postalCode","price","rank","reviews","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","tiktoks/0","title","totalScore","twitters/0","twitters/1","url","website","youtubes/0","youtubes/1","youtubes/2","youtubes/3"
,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dorrego 1627, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Taller de reparación de automóviles",,,,,,,"Taller de reparación de automóviles","12500665650773225059","Olavarría","false","AR",,,,,,,,,,,,"0x95944595b298e959:0xad7b492d9243ee63",,"https://lh3.googleusercontent.com/p/AF1QipP1Spo3FvlrCvPRX8-o3uFreAxL8ArLiCTf8XXy=w426-h240-k-no","73",,,,"false","/g/11bbrlcp_0","es-419",,"-36.8845778","-60.3302699",,"domingo","Cerrado","lunes","3 AM to 8 PM","martes","8 AM to 12 PM, 3 to 8 PM","miércoles","8:30 AM to 12 PM, 3 to 8 PM","jueves","8 AM to 12 PM, 3 to 8 PM","viernes","8 AM to 12 PM, 3 to 8 PM","sábado","9 AM to 1 a.m.","false","+54 2284 45-6037","+542284456037",,,,,,,,,,,,,,,,,,,,"ChIJWemYspVFlJURY-5Dki1Je60","B7400",,"60",,"26","22","2","1","1","0","2025-06-15T23:31:57.143Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Dorrego 1627","false",,"Mecanica Dorrego Reparacion y venta de Cajas de Velocidad ydiferenciales","4.7",,,"https://www.google.com/maps/search/?api=1&query=Mecanica%20Dorrego%20Reparacion%20y%20venta%20de%20Cajas%20de%20Velocidad%20ydiferenciales&query_place_id=ChIJWemYspVFlJURY-5Dki1Je60",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Ituzaingó 2141, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Taller de reparación de motos",,,,,,,"Taller de reparación de motos","13863847870028593483","Olavarría","true","AR",,,,,,,,,,,,"0x959445bd4912ac45:0xc066482f191c394b",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vIcnbuzk3ykhzMn62lbvwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.22797&pitch=0&thumbfov=100","2",,,,"false","/g/11btx0y6p1","es-419",,"-36.8900033","-60.338014",,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,"ChIJRawSSb1FlJURSzkcGS9IZsA","B7400",,"59",,"3","3","0","0","0","0","2025-06-15T23:31:57.143Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. Ituzaingó 2141","false",,"Moto Sport","5",,,"https://www.google.com/maps/search/?api=1&query=Moto%20Sport&query_place_id=ChIJRawSSb1FlJURSzkcGS9IZsA",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Club Atlético Pueblo Nuevo, Necochea 1734, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Chatarrería",,,,,,,"Chatarrería","6974485886005614248","Olavarría","true","AR",,,,,,,,,,,,"0x9594459510ea48a3:0x60ca59f5fe5716a8",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFOYWWFaVPGNBPRhR7TsWyqh4jLkexcjrRy1cVZQUMXOnvmYXt7CCtqczchw2Pc8EIPA9OZ0O4GP5OQswkBe6Ggr1h_gF5l9MZjaGQhBtshyFudTeB4Vq_f-3N5JIxkN6Cc-eKKRYU5FXfzwan7mufdHDIvjjI2ykZymfOuMyygwGlXYvRy3Hz_vR9sfk13yIujMw=w408-h306-k-no","9",,,,"false","/g/11bc969fwf","es-419",,"-36.8847002","-60.3288765",,,,,,,,,,,,,,,,"false","+54 2284 47-3939","+542284473939",,,,,,,,,,,,,,,,,,,,"ChIJo0jqEJVFlJURqBZX_vVZymA","B7400",,"58",,"12","7","3","0","2","0","2025-06-15T23:31:57.143Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Club Atlético Pueblo Nuevo, Necochea 1734","false",,"La Casona de Diego","4.4",,,"https://www.google.com/maps/search/?api=1&query=La%20Casona%20de%20Diego&query_place_id=ChIJo0jqEJVFlJURqBZX_vVZymA",,,,,
,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gral. Paz 1461, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Taller mecánico",,,,,,,"Taller mecánico","10573686609085770261","Olavarría","false","AR",,,,,,,,,,,,"0x9594457ca9cec9cd:0x92bd47f2fcdcaa15",,"https://lh3.googleusercontent.com/p/AF1QipPkthU8vxCeYwWMlD-rfwMRACZCfw7HY9isLfoc=w408-h528-k-no","49",,,,"false","/g/11fd77lm1h","es-419",,"-36.8853898","-60.3342608",,"domingo","Cerrado","lunes","7 AM to 4:30 PM","martes","7 AM to 4:30 PM","miércoles","7 AM to 4:30 PM","jueves","7 AM to 4:30 PM","viernes","7 AM to 4:30 PM","sábado","8 AM to 1 PM","false","+54 2284 45-5036","+542284455036",,,,,,,,,,,,,,,,,,,,"ChIJzcnOqXxFlJURFarc_PJHvZI","B7400",,"67",,"68","58","9","0","1","0","2025-06-15T23:31:57.884Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Gral. Paz 1461","false",,"MODARELLI MECANICA INTEGRAL","4.8",,,"https://www.google.com/maps/search/?api=1&query=MODARELLI%20MECANICA%20INTEGRAL&query_place_id=ChIJzcnOqXxFlJURFarc_PJHvZI",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maipú 3366, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Taller de automóviles",,,,,,,"Taller de automóviles","8638534579940872012","Olavarría","true","AR",,,,,,,,,,,,"0x95bcb815e279a40f:0x77e23d6e794dcf4c",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u7Jc8UmqyyyfB4mWPKltZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.5755&pitch=0&thumbfov=100","1",,,,"false","/g/1tmy6737","es-419",,"-36.8854334","-60.3232781",,,,,,,,,,,,,,,,"false","+54 2284 42-2942","+542284422942",,,,,,,,,,,,,,,,,,,,"ChIJD6R54hW4vJURTM9NeW494nc",,,"66",,"11","8","0","2","1","0","2025-06-15T23:31:57.884Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Maipú 3366","false",,"Rodriguez Miguel Angel Aire Acond.","4.1",,,"https://www.google.com/maps/search/?api=1&query=Rodriguez%20Miguel%20Angel%20Aire%20Acond.&query_place_id=ChIJD6R54hW4vJURTM9NeW494nc",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Colón 1785, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Tienda de equipos de baños","Tienda de artículos de fontanería",,,,,,"Tienda de equipos de baños","11503555080694030291","Olavarría","true","AR",,,,,,,,,,,,"0x959445eb26b8b0a3:0x9fa4d665bee85fd3",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEUjAh-xiQasEZpV1_C7PhmayJRnvibG2c0FVrJXL_d4SYx4Bf7a5apfYab7-Qk3Nb18R0yAG3bLzcvfjCpxRibbBDYgSVJGwuJO4ZX1KlUSOErdwe5yx4JcxqOvN8X0DYnB4obsYb0MkflvOBcHTNKQKzyF8pZfWLg4zusX7PjNGTmFnbqDfQsVbRPLetL3w-W7w4=w408-h306-k-no","4",,,,"false","/g/11bbrk6z1k","es-419",,"-36.8827921","-60.3255805",,,,,,,,,,,,,,,,"false","+54 2284 42-1886","+542284421886",,,,,,,,,,,,,,,,,,,,"ChIJo7C4JutFlJUR01_ovmXWpJ8","B7400",,"65",,"1","1","0","0","0","0","2025-06-15T23:31:57.884Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. Colón 1785","false",,"Alicante Sanitarios","5",,,"https://www.google.com/maps/search/?api=1&query=Alicante%20Sanitarios&query_place_id=ChIJo7C4JutFlJUR01_ovmXWpJ8","https://www.instagram.com/alicantesanitariosyferreteria",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chacabuco 2759, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Taller de reparación de motos","Tienda de repuestos para motos",,,,,,"Taller de reparación de motos","15650312207074222143","Olavarría","true","AR",,,,,,,,,,,,"0x959445bfadc45ccd:0xd93114088e9e603f",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SGfSmWds37UTDjBeLjnU3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.08298&pitch=0&thumbfov=100","2",,,,"false","/g/11bc96c610","es-419",,"-36.8885947","-60.3295004",,,,,,,,,,,,,,,,"false","+54 2284 50-8680","+542284508680",,,,,,,,,,,,,,,,,,,,"ChIJzVzErb9FlJURP2CejggUMdk","B7400",,"64",,"9","6","1","2","0","0","2025-06-15T23:31:57.884Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Chacabuco 2759","false",,"Speedway Motos","4",,,"https://www.google.com/maps/search/?api=1&query=Speedway%20Motos&query_place_id=ChIJzVzErb9FlJURP2CejggUMdk",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MOO, Av. Domingo Faustino Sarmiento 2750, B7400MOO Olavarría, Provincia de Buenos Aires, Argentina","Servicio de lavado de coches","Tienda de neumáticos",,,,,,"Servicio de lavado de coches","9001940489360021557","Olavarría","true","AR",,,,,,,,,,,,"0x959445dcf3c31571:0x7ced512e45829835",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhHiGgJkdrWIZ-BseOSNtsP_9FzEaYw1GDbCmqghbTPKboEevPUuuVT9jMoj7m2DgqIohbov7thgjHWcz-7GNyAdunDx_0Kt17Cjdf758iGuRYlClBYTLcVgtCBTn6lvkcPmbLsqeshdeTNpTGC3OsqYITvrStuDFyK67OIsoDHBdfAkZeSY-IOT5sStjmMzDijveKQ=w408-h306-k-no","4",,,,"false","/g/11b7xpl5gb","es-419",,"-36.885633","-60.312906",,,,,,,,,,,,,,,,"false","+54 2284 41-6370","+542284416370",,,,,,,,,,,,,,,,,,,,"ChIJcRXD89xFlJURNZiCRS5R7Xw","B7400",,"63",,"19","10","4","3","0","2","2025-06-15T23:31:57.884Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","MOO, Av. Domingo Faustino Sarmiento 2750","false",,"La Unica","3.8",,,"https://www.google.com/maps/search/?api=1&query=La%20Unica&query_place_id=ChIJcRXD89xFlJURNZiCRS5R7Xw",,,,,
,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centro Comercial Walmart, Rivadavia 4770, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Concesionario Volkswagen",,,,,,,"Concesionario Volkswagen","8290804500827172204","Olavarría","false","AR",,"hauswagenolavarria.com.ar",,,,,,"https://www.facebook.com/hauswagenolavarriaoficial",,,,"0x959445cea1e49757:0x730edac456036d6c",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noelqhEPt3XOLsc-snU-3HKNhGGSyO7U0SXNTVSBXFb_QRNxeElpphQM2OKeVKHoNmLNVSDQVny9cFVnfZB1NRqnBsftem5PPuo24Vr4Ii-ZUc3BP5Lrgt_YIfj9gzsBLmymZ5N=w408-h906-k-no","5","https://www.instagram.com/hauswagenolavarriaoficial","https://www.instagram.com/hauswagenolavarriaok/",,"false","/g/11mv_pyd8l","es-419",,"-36.8806323","-60.3039491",,"domingo","9 AM to 9 PM","lunes","9:01 AM to 9 PM","martes","9:01 AM to 9 PM","miércoles","9 AM to 9 PM","jueves","9 AM to 9 PM","viernes","9 AM to 9 PM","sábado","9 AM to 9 PM","false","+54 2284 67-0111","+542284670111",,,,,,,,,,,,,,,,,,,,"ChIJV5fkoc5FlJURbG0DVsTaDnM","B7400",,"57",,"12","8","1","1","2","0","2025-06-15T23:31:57.143Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Centro Comercial Walmart, Rivadavia 4770","false",,"Hauswagen Olavarria S.A.","4.3",,,"https://www.google.com/maps/search/?api=1&query=Hauswagen%20Olavarria%20S.A.&query_place_id=ChIJV5fkoc5FlJURbG0DVsTaDnM","https://www.hauswagenolavarria.com.ar/",,,,
,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cerrito 3226, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Taller de reparación de automóviles",,,,,,,"Taller de reparación de automóviles","6981532005877534624","Olavarría","true","AR",,,,,,,,,,,,"0x959445c1b2c7d163:0x60e3625e9e59cfa0",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noNgaEUgYi9D0z-0mqmWLbzlOpRnK39EqYhEOnEnWN9Nw-kC2ZqB9xoHU88e1PMzlt_4gNp9NKUpq-vN3lxAZNTL2YnbW0qVZu-gDVjPssdpUbodqQZAg9rnIX_YtsPd9xY4c9R=w408-h725-k-no","19",,,,"false","/g/11bbrkqrwk","es-419",,"-36.8871888","-60.3236857",,"domingo","Cerrado","lunes","8 AM to 12 PM, 2:30 to 6 PM","martes","8 AM to 12 PM, 2:30 to 6 PM","miércoles","8 AM to 12 PM, 2:30 to 6 PM","jueves","8 AM to 12 PM, 2:30 to 6 PM","viernes","8 AM to 12 PM, 2:30 to 6 PM","sábado","Cerrado","false","+54 9 2284 52-1204","+5492284521204",,,,,,,,,,,,,,,,,,,,"ChIJY9HHssFFlJURoM9Znl5i42A","B7400",,"61",,"95","78","11","1","5","0","2025-06-15T23:31:57.883Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Cerrito 3226","false",,"Escapes El Tronador","4.7",,,"https://www.google.com/maps/search/?api=1&query=Escapes%20El%20Tronador&query_place_id=ChIJY9HHssFFlJURoM9Znl5i42A",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Alberdi 3180, B7400 Olavarría, Provincia de Buenos Aires, Argentina","Compraventa de automóviles","Taller de chapa y pintura","Tienda de repuestos para automóviles","Taller mecánico","Gestoría",,,"Compraventa de automóviles","14522899384448774102","Olavarría","false","AR",,,,,,,,,,,,"0x9594459194b6de7f:0xc98bb40b66ceefd6",,"https://lh3.googleusercontent.com/p/AF1QipN6jpxSsNrl2m5QM7-3mcAV8QbBJ_7vbqcg595u=w408-h249-k-no","27",,,,"false","/g/11btwv2xkw","es-419",,"-36.8792816","-60.3340442",,"domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 3 to 7 PM","martes","8:30 AM to 12:30 PM, 3 to 7 PM","miércoles","8:30 AM to 12:30 PM, 3 to 7 PM","jueves","8:30 AM to 12:30 PM, 3 to 7 PM","viernes","8:30 AM to 12:30 PM, 3 to 7 PM","sábado","8:30 AM to 1 PM","false","+54 2284 45-5899","+542284455899",,,,,,,,,,,,,,,,,,,,"ChIJf962lJFFlJUR1u_OZgu0i8k","B7400",,"56",,"68","45","18","3","2","0","2025-06-15T23:31:57.143Z","https://www.google.com/maps/search/repuestos/@-36.86637109705772,-60.28875638936512,14z?hl=es-419","repuestos","Provincia de Buenos Aires","Av. Alberdi 3180","false",,"Splendore Automotores","4.5",,,"https://www.google.com/maps/search/?api=1&query=Splendore%20Automotores&query_place_id=ChIJf962lJFFlJUR1u_OZgu0i8k","https://www.facebook.com/vw.splendoreautomotores",,,,
