title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
HumuS Servicios Gastronómicos,Restaurante de comida para llevar,,Av. Constitución 12,+54 2281 30-5045,Benito Juárez,Provincia de Buenos Aires,-37.6698504,-59.8098782,5.0,2,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCd5m0bhgt0TvBaZx3LRlg5BKDSc3AKDgGvE4g0LfaFSlL3mkqUWDPdsQbiiQBcG3c833QbS8WrwgYNTGqosaCoxp6Ga8HL93YKIs8zn7K4vyP178Y5d2QMvDQmpyltFMCPsol=w426-h240-k-no,4.0,19,2025-05-29T00:53:21.825Z,venta
Polipez,Comercio,http://www.polipez.com.ar/,Av. Uruguay 75,+54 249 455-1387,Benito Juárez,Provincia de Buenos Aires,-37.6729732,-59.8019717,4.8,1,https://lh3.googleusercontent.com/p/AF1QipOmHm5a6otCYqwzR9gWNq0j2TGQ--ymAQEKyHe7=w426-h240-k-no,5.0,74,2025-05-29T00:53:23.781Z,comercio
Lo De Vil,Supermercado,,Av. Roque Sáenz Peña 201-249,+54 2281 58-7429,Benito Juárez,Provincia de Buenos Aires,-37.6678542,-59.8049482,4.6,2,https://lh3.googleusercontent.com/p/AF1QipOFQM802ET3o9uX8Xoua8_AlZrj1DZzL2Dsnbfh=w408-h874-k-no,23.0,134,2025-05-29T00:53:23.781Z,comercio
Polipez,Comercio,http://www.polipez.com.ar/,Av. Zabalza 146,+54 2281 46-6009,Benito Juárez,Provincia de Buenos Aires,-37.6726039,-59.8085706,4.6,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tzEZNr76wR4721qwSW2jCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.97806&pitch=0&thumbfov=100,1.0,57,2025-05-29T00:53:23.781Z,comercio
Lo Ramito,Comercio,,Almte. Brown 226,+54 2281 59-2124,Benito Juárez,Provincia de Buenos Aires,-37.6697144,-59.8076846,5.0,4,https://lh3.googleusercontent.com/p/AF1QipOQcLOpg6LVRc_5XaLGPpXO9J3-Tnu-3ejkOB_3=w408-h379-k-no,11.0,3,2025-05-29T00:53:23.781Z,comercio
PASEO DE COMPRAS ALAK,Tienda de ropa,,"B7020AMA, Pumara 49",+54 2292 45-1001,Benito Juárez,Provincia de Buenos Aires,-37.6710116,-59.8101753,4.5,5,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqOb-ePVG1pqYNRzeCJf46LIdkaqeKcnlZJEYW-tTntYRcQQhZBWseqCtzWB4Orv51QG1XdBnZp2_my0kilAn7t7BvxmfoDCkrmixP2ICy3HuwPNGYfBB_iYTIy4OSQCSP-Or6gf-wMC49W=w408-h306-k-no,2.0,24,2025-05-29T00:53:23.781Z,comercio
Supermercado LOS PAQUITOS,Supermercado,,Av. Constitución 165,+54 2284 62-1393,Benito Juárez,Provincia de Buenos Aires,-37.6725469,-59.8136506,4.5,6,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNQ5V0AcsNDHus8y-4RkaWurfECYl7FqHQE6VVKelwcwavaztcwQUkbj8xEzlRdLxPZiWuyO42UgyAj3Bq68sm3T6kh7k3Oyjt1AhvUbn0a6UhRmmoGi7QzbE20GwYZ7ljUllY=w408-h408-k-no,2.0,157,2025-05-29T00:53:23.781Z,comercio
Quiniela Agencia Casino y Rapipago,Comercio,,Delgiorgiogiuliano@gmail.com,+54 2281 38-6280,Benito Juárez,Provincia de Buenos Aires,-37.6726371,-59.808081,4.2,7,https://lh3.googleusercontent.com/p/AF1QipPjbsGyZG_5uf6ez3di1AA2T86lWJcxv99rxxF4=w408-h810-k-no,9.0,10,2025-05-29T00:53:23.781Z,comercio
Carniceria Balay,Comercio,,Av. Uruguay 40,,Benito Juárez,Provincia de Buenos Aires,-37.6732675,-59.8031808,4.9,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XO94Vckt6erDFc6n1yn0VA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.25626&pitch=0&thumbfov=100,1.0,16,2025-05-29T00:53:23.781Z,comercio
EL MENDOCINO,Tienda de alimentación,,Juan Bautista Alberdi 5 B7020BQA,+54 2281 63-3151,Benito Juárez,Provincia de Buenos Aires,-37.6694773,-59.8096518,4.8,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5kIcfM-HF9H0kO3djmbJcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.16508&pitch=0&thumbfov=100,1.0,4,2025-05-29T00:53:23.781Z,comercio
El Deleite,Cafetería,,Av. Libertad 1-49,+54 2281 58-4757,Benito Juárez,Provincia de Buenos Aires,-37.6728757,-59.8055477,4.5,11,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqvjyPFyy0mBhR6OZGtIcg717dA242dPELsweR-L3wnbpI_FeDjJ1R-ONHr18AZ1n2L3zc7qNSwtr8KR5uFU_OSXuKiujT9oAbA_gZWQNQlY7qYzeY9TKH5UNc9PRw83fy9nK0Glw=w426-h240-k-no,28.0,276,2025-05-29T00:53:23.781Z,comercio
Fabersud S.R.L.,Comercio,,Av. Otamendi 241,+54 2292 45-3029,Benito Juárez,Provincia de Buenos Aires,-37.6775244,-59.8019236,4.4,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npZ3Bayzp_6PAnrpN6ArBfG6uf5sS_UO8yR5ebre0i6_vqKZqutMiL2FMeEY70M2-u2XVSUo7ENA87je7HsDeu5UrOjEbEgORXMsUCKqUCZzP60LZgHMsduC9GOpdXXn8--ACYN4g=w426-h240-k-no,7.0,17,2025-05-29T00:53:23.782Z,comercio
Ohana Fiambreria y Anexos,Tienda de fiambres,,Zibechi 214,+54 2281 68-0163,Benito Juárez,Provincia de Buenos Aires,-37.6688896,-59.8010542,4.8,13,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BdhWGRhP9OHKr7rjVngNJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.65173&pitch=0&thumbfov=100,1.0,17,2025-05-29T00:53:23.782Z,comercio
Arielrodriguez Automotores & Motos,Concesionario de automóviles,,Av. Libertad 197,,Benito Juárez,Provincia de Buenos Aires,-37.6708367,-59.8079707,,14,,,0,2025-05-29T00:53:23.782Z,comercio
Carnadas Pichón,Tienda de artículos de pesca,,Av. Juan Manuel de Rosas 213,+54 2281 32-1958,Benito Juárez,Provincia de Buenos Aires,-37.6737663,-59.7946064,4.8,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodzliBJRMEnArQDlFl5ioHJiMaOkgTpQ0NtCidbAtmPHjDyXb00gimkWTIKhH9AjR6yHVaMW3oOvg7BF_VEpNgovzR_adMJVMOTx1xCcCBcZb-RPcocdKJUlTLEd16j7Aokk0n=w408-h544-k-no,8.0,16,2025-05-29T00:53:23.782Z,comercio
Autoservicio EME,Supermercado,,Av. Constitución 292,+54 2281 32-5330,Benito Juárez,Provincia de Buenos Aires,-37.6751077,-59.8162679,,16,https://lh3.googleusercontent.com/p/AF1QipOAKbrN9O1XJqX_m2RexfBVcIHCsm59IwaxTUsS=w408-h306-k-no,12.0,0,2025-05-29T00:53:23.782Z,comercio
Kiosko La Favorita,Tienda de alimentación,,Av. Constitución 32,,Benito Juárez,Provincia de Buenos Aires,-37.6700894,-59.8102473,4.7,17,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrsGLPBlD4uua16hFz33gx_lWcuZVEYKkf8xkNWnbo5zIbjK0sSQw5TJG1AOkpfDv5xi8WctlEX4-9B4f8JRjI6NH_Cej_eRh1qGG2ibtzlN_UH1qhPbYwSSc3gTRT_M4oXo00NsA=w408-h306-k-no,4.0,29,2025-05-29T00:53:23.782Z,comercio
TUTTI-FRUTTI,Frutería,,"Roque, Av. Roque Sáenz Peña 49",,Benito Juárez,Provincia de Buenos Aires,-37.6700875,-59.8022586,4.6,18,https://lh3.googleusercontent.com/p/AF1QipO7OWhosTuGK3HMQFMH_-kdTWR2ZUXkZh5M3tcD=w426-h240-k-no,56.0,7,2025-05-29T00:53:23.782Z,comercio
Sicar Hogar,Comercio,,Av. Libertad 91,+54 2292 45-4510,Benito Juárez,Provincia de Buenos Aires,-37.6721949,-59.8062252,4.7,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nMXxRAVryNRrwIwP-dV91A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.03967&pitch=0&thumbfov=100,1.0,6,2025-05-29T00:53:23.782Z,comercio
Direfren,Comercio,,Gral. las Heras 117,+54 2281 57-7180,Benito Juárez,Provincia de Buenos Aires,-37.6681056,-59.80637,,20,https://lh3.googleusercontent.com/p/AF1QipOn6cjBMME4xeO2cLISLaLclAr7UrijMMSh3R0D=w408-h544-k-no,8.0,0,2025-05-29T00:53:23.782Z,comercio
Las Trees Nenas Frutas y verduras/ almacén,Tienda de alimentación,,Av. Juan Manuel de Rosas 236,+54 2281 60-6490,Benito Juárez,Provincia de Buenos Aires,-37.6731975,-59.7942312,5.0,1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no1AvI2tZ55ePtYJi460LAYe9HEIq46-8_I8B8mjl9exmTv_KrCa9N3Bu57ccqANIRXtOFRRXv6KyoMQOTU3NUeFj-mdyPYRGwLYborV8IC8rTSc2fwBREfWDCR5WwBF6UqSuMUyA=w408-h510-k-no,9.0,1,2025-05-29T00:53:24.084Z,tienda
Los Quesesitos,Tienda de alimentación,,Chile 249,,Benito Juárez,Provincia de Buenos Aires,-37.6756312,-59.7905513,,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jlyZ9ln17ni4D3wWVtEEnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.03401&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:53:24.084Z,tienda
Maxi Kiosco! La Ventanita,Tienda de alimentación,,Av. Libertad 9 7020,+54 249 400-8149,Benito Juárez,Provincia de Buenos Aires,-37.6733209,-59.8047793,,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5EjlBEZdpIFvk7vQ47dC5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.693756&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:53:24.085Z,tienda
Ladran Sancho,Frutería,,7020,+54 2281 68-1989,Benito Juárez,Provincia de Buenos Aires,-37.6661884,-59.8029673,4.8,21,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7FBUt-7qdFGLagWuD9PImGkkJpgMPWT1c2s0QtESz12AbOC5c6Q1RW7kKu9mAotvbBsotbutg9cKXF8zQbyfqcsnaNgIqEqA0JaUZRFcyBOciASQGJDaHcH-DmjNNSsjzhuJQ=w408-h544-k-no,2.0,6,2025-05-29T00:53:24.263Z,comercio
Rurales Chorengo,Ferretería,,Cam. del Bicentenario 575,+54 2281 46-1771,Benito Juárez,Provincia de Buenos Aires,-37.666736,-59.815693,4.6,22,https://lh3.googleusercontent.com/p/AF1QipPYCzmQ7Zu7QprZsSvm7tJEwC0GBICAsKIOi4cX=w408-h306-k-no,49.0,164,2025-05-29T00:53:24.263Z,comercio
Nudo_lc,Tienda de regalos,https://www.instagram.com/nudo_lc/,Av. Roque Sáenz Peña 325,,Benito Juárez,Provincia de Buenos Aires,-37.666353,-59.8068039,,23,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noWFWPN7mZ9uyFfWsrkLcMfP6oBvAHadpKUk1-oUULf91WTA92fd9CRonto2Q31pNcmPfYB1feBmAXnsdBk-9lrOQ2IlzMbXuG4Go0wgB3NMr9Nuje5G-z6iyyG2IsN5ntJ4OML=w408-h725-k-no,71.0,0,2025-05-29T00:53:24.263Z,comercio
La Huella El señor es mi pastor nada me puede faltar,Taller de costura,,Almte. Brown 635,+54 2281 57-7634,Benito Juárez,Provincia de Buenos Aires,-37.6639635,-59.8144773,5.0,24,https://lh3.googleusercontent.com/p/AF1QipPjca_crcSbZXk25OI_rOgGdnnFeMJqfsefH3UQ=w408-h766-k-no,23.0,1,2025-05-29T00:53:24.264Z,comercio
REPADIC,Servicio de reparación de ordenadores,https://rebollolaucha.wixsite.com/repadic,Gral. las Heras 273 7020 7020,+54 2281 53-6657,Benito Juárez,Provincia de Buenos Aires,-37.6652129,-59.8028148,5.0,1,https://lh3.googleusercontent.com/p/AF1QipPcT4WdjoHeJ7EuDW9Z3-bdF9k_tiKsUlyuSDHj=w428-h240-k-no,56.0,3,2025-05-29T00:53:26.554Z,electronica
Argenta Electrónica,Tienda de electrónica,https://www.instagram.com/argenta_electronica?igsh=Y3U0dW16cjc4Zjdm&utm_source=qr,Av. Libertad 312,+54 2281 32-4554,Benito Juárez,Provincia de Buenos Aires,-37.6694487,-59.8102835,,2,https://lh3.googleusercontent.com/p/AF1QipP7lNFLEVEMqlGJUhvV_QemqLUB13SNoDZWmVZK=w426-h240-k-no,11.0,0,2025-05-29T00:53:26.554Z,electronica
Electrónica Integral Enzo Del Zotto,Tienda de electrodomésticos,,Mariano Moreno 130,+54 2281 40-1696,Benito Juárez,Provincia de Buenos Aires,-37.6740491,-59.8101773,4.7,3,https://lh3.googleusercontent.com/p/AF1QipP1Lio83Q1czgV6LVjvML6pUirJgZOQzKq3E9z5=w408-h726-k-no,3.0,3,2025-05-29T00:53:26.555Z,electronica
EPIC² INFORMATIZACIONES,Tienda de informática,,Av. Uruguay 124,+54 2281 58-7408,Benito Juárez,Provincia de Buenos Aires,-37.6717464,-59.8012703,4.2,4,https://lh3.googleusercontent.com/p/AF1QipOhezVP_OF_Ev0j7ulYKr4_MXx62Jtzt68CSlFc=w408-h724-k-no,393.0,6,2025-05-29T00:53:26.555Z,electronica
Horacio Crespo,Servicio de reparación de aire acondicionado,,Av. Fortabat 280,+54 2281 53-7995,Benito Juárez,Provincia de Buenos Aires,-37.6745375,-59.7964934,5.0,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cmkYMSpUyB_5l0dhTHTLoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.18832&pitch=0&thumbfov=100,1.0,2,2025-05-29T00:53:26.555Z,electronica
la cyborg,Proveedor de servicios de Internet,,Av. Urquiza 316,+54 223 323-3203,Benito Juárez,Provincia de Buenos Aires,-37.6676112,-59.7978375,,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9rBYa0eZ2y38npRwfLTcIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.08298&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:53:26.555Z,electronica
Vanelec SRL,Proveedor de sistemas de seguridad,http://www.vanelec.com.ar/,9 de Julio 125,+54 2281 56-9785,Benito Juárez,Provincia de Buenos Aires,-37.6735614,-59.8090358,4.9,7,https://lh3.googleusercontent.com/p/AF1QipNAzErMHGmtPrUO63Qyxg9U5Yn-5RZwsWqaBj5f=w408-h306-k-no,19.0,83,2025-05-29T00:53:26.555Z,electronica
Globalweb Srl,Proveedor de servicios de Internet,,Av. Libertad 197,+54 2281 53-8012,Benito Juárez,Provincia de Buenos Aires,-37.6708982,-59.8081469,2.0,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U6tMalitFa9R-xt9R-U1fA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.11366&pitch=0&thumbfov=100,2.0,4,2025-05-29T00:53:26.555Z,electronica
"""El Galpón"" Compra - Venta",Centro de comercio y exhibiciones,,Av. Constitución 265,,Benito Juárez,Provincia de Buenos Aires,-37.6742112,-59.8159416,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BvMOx-AZ6Y5hC6C8nPRFfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.98672&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:53:28.753Z,venta
Cerrado,Constructor de plataformas y terrazas,https://plaza.site/,,,,,-37.6718331,-59.8283311,4.6,21,https://lh3.googleusercontent.com/p/AF1QipNIrprkp4AgZBiwJOO6sSoDOYONfwnQBc8lCPDH=w408-h306-k-no,480.0,9,2025-05-29T00:53:28.962Z,repuestos
Brugal,Comercio,,Av. Urquiza 265,,Benito Juárez,Provincia de Buenos Aires,-37.6687967,-59.7986531,,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yqonzjVO34iXNPE6SA8HkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.14644&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:53:31.464Z,comercio
Locutorio Dos Avenidas,Locutorio,,Av. Urquiza 151,+54 2292 45-2919,Benito Juárez,Provincia de Buenos Aires,-37.6707517,-59.8013103,4.5,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9RReRw9-43jKcdb-kkOgVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.44424&pitch=0&thumbfov=100,1.0,2,2025-05-29T00:53:31.464Z,comercio
Mercado Natural GAIA,Tienda de alimentación,,"Zibecchi, 25 de Mayo y",+54 2281 31-1177,Benito Juárez,Provincia de Buenos Aires,-37.6709081,-59.8034105,5.0,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTYidWHNe0dOkCPUnbi_baPQpIVjTLxeAvFPp0PSsANQdwHWfjM4CnOwUY_ST3el_zKSzpBsJKdw5Ek-fYrzbxa8wedY3zLMreUGCEhKUjbPtMNpWYzuo6vMmz1ikP-JoI6pxj=w408-h252-k-no,38.0,6,2025-05-29T00:53:31.464Z,comercio
El Limonero,Frutería,,C. Zibecchi 150-198,,Benito Juárez,Provincia de Buenos Aires,-37.6699501,-59.802022,4.7,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqu-YvmLj18Vc_dxSZ60U1b4EoSEpUwmXq23vUr1iNTkPhxDDlpqsbH4_LKoa-dkvVEmBSQZ6eUnFHn8Vxk-NN2ew3fr2L7z9ivsYjOULj3b4EsfnjA5pcc2bkvQMCDo3zL1SuQkA=w408-h306-k-no,4.0,6,2025-05-29T00:53:31.464Z,comercio
Proveeduria Avenida,Tienda de alimentación,,Av. Libertad 301,+54 2292 45-2671,Benito Juárez,Provincia de Buenos Aires,-37.6693352,-59.809968,,16,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lkeyGeI90q_9pS99Dg9v8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.297314&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:53:31.464Z,comercio
La Union de Benito Juarez SRL Panificadora - Autoservicio,Panadería,,Av. Libertad 268,+54 2292 45-4333,Benito Juárez,Provincia de Buenos Aires,-37.6700753,-59.809615,4.5,18,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0bkxcvQ9mw3t39Wtq4iHnIf2VuQ1IfkWg5K9N8lekq4MOr_QGx_OMIGNIs_CBzinxsoHXhXTNXIybwT7HLWvTl1tYdcan6zf-Dz7K0Gkp8zJV_dS9PxG41rBnsLAYVZ8M4OZk=w408-h725-k-no,6.0,34,2025-05-29T00:53:31.465Z,comercio
Magonia,Tienda de ropa,,Sgto. Cabral 229,+54 2281 58-7948,Benito Juárez,Provincia de Buenos Aires,-37.6673693,-59.8021659,4.7,19,https://lh3.googleusercontent.com/p/AF1QipNmKH_Sf7j36rcCIf6IYwhtSVq52-_c13u8o4B3=w408-h544-k-no,5.0,19,2025-05-29T00:53:31.465Z,comercio
La desplumada,Tienda de aves de corral,,Juan Bautista Alberdi,,Buenos Aires,Provincia de Buenos Aires,-37.667865,-59.8078899,4.9,20,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsDf-NOC1fATGWD3HyQA8zgAcXD72N3-ohy4_dpVDcBcHda2d5OyrXQNvGIut4w2JIjgvUNx6uE0KZJGWDF_layv_l5aCoLdzTo1Lu3RwNNm2iVWKQGJnvqgbCbU5H5ti1v9YRvA=w408-h300-k-no,5.0,25,2025-05-29T00:53:31.465Z,comercio
Zenon Gaston,Comercio,,Av. Saavedra 135,,Benito Juárez,Provincia de Buenos Aires,-37.6761833,-59.8125932,4.0,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zrLSTE2_eDsHNXuIGMtmVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.825115&pitch=0&thumbfov=100,1.0,2,2025-05-29T00:53:34.259Z,comercio
More-mar,Tienda de alimentación,,Muñoz,,Benito Juárez,Provincia de Buenos Aires,-37.6786455,-59.8011636,,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jHHirLp4I2gNTm3QNEiWVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.178&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:53:34.260Z,comercio
La Zaranda Permacultura,Granja,https://www.gurugo.com.ar/fichas/la-zaranda-permacultura_17047572,Falucho S/N,+54 2281 54-0031,Benito Juárez,Provincia de Buenos Aires,-37.6520547,-59.7842943,5.0,21,https://lh3.googleusercontent.com/p/AF1QipNmAxIjOxFQ2W2imEOmE00FHsTZKT0x9GwZ0bKs=w426-h240-k-no,40.0,4,2025-05-29T00:53:34.947Z,comercio
Daniel Fernandez,Comercio,,"Juarez 858, San Mart n, Buenos Aires",+54 11 4755-5808,Benito Juárez,Provincia de Buenos Aires,-37.6853838,-59.8193308,5.0,1,,,1,2025-05-29T00:53:38.559Z,comercio
"""AgusTINA"" de Eliseo Martinez",Tienda de alimentación,,Av. Muñiz,+54 2284 39-9426,Benito Juárez,Provincia de Buenos Aires,-37.6821192,-59.8049606,4.6,2,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQERo-ANbiRLL58Dst0NkIJRuzzr3ZhsKSSHly6Dee9TdV1SzJ_7zoVqOfkMiAw26c4xfDPK9wrfFriaWg8cJPAd8cmW2qTraRI56pN4dVWTHHRCO18nYvXeP5bfQ3ZGPAwNu8=w520-h240-k-no,12.0,19,2025-05-29T00:53:38.559Z,comercio
Balanza las cuatro esquinas,Comercio,,RP86 122,+54 2314 62-7030,Henderson,Provincia de Buenos Aires,-37.6847868,-59.8117852,,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v9d2sFU9KIKBSkPwpSMTEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.386&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:53:38.559Z,comercio
