title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
LIBRERIA KIOSCO Libertad,Librería,,Av. Otamendi,,Benito Juárez,Provincia de Buenos Aires,-37.6784738,-59.8009817,,67,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dKX2L0RnvwoLljCnUDt0NQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.07417&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:20.430Z,tienda
LA MODERNA,Panadería,https://www.facebook.com/La-Moderna-134742707325272/,Ituzaingó 100,+54 2292 45-2152,Benito Juárez,Provincia de Buenos Aires,-37.677396,-59.8042046,4.5,66,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrPuxshgC9bp1Syi3Gb369pkBf0LkxYpA13iZSF9Np7BcIHo73z71ifJR-jaWwUb1Xfbj6q99uoQSJN9enMl8A5FcuMVoVsXKDCN8BKGhUnwDg6UHP53z4r8S62VGe_t1xvHgXZ6xnI9ho=w408-h306-k-no,4.0,61,2025-06-15T23:27:20.430Z,tienda
Carnicerias Belio,Carnicería,,Av. Alsina 178,+54 2292 45-3104,Benito Juárez,Provincia de Buenos Aires,-37.6758347,-59.8015327,2.0,64,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqgN4rSlyau-6M8Ty8Qj5PS8cECFV-3Z0RkGtcbe54rZBRRye9VBIE1-vmySd-L01azrOICuiNFAOYJ7PG9X2nL4nYGdz7b1NcotwUdPMjl7fbZJZyFxdfUEb-uhNlkkD8Hj03JsA=w408-h544-k-no,2.0,2,2025-06-15T23:27:20.429Z,tienda
Blanqueria Juárez,Tienda de artículos para el hogar,,Gral. Paz 186 150,+54 9 2281 31-9602,Benito Juárez,Provincia de Buenos Aires,-37.6796679,-59.8054331,5.0,65,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1jNiwKE2Zg4XwAD6KlwaWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.36996&pitch=0&thumbfov=100,1.0,6,2025-06-15T23:27:20.429Z,tienda
Puente Alsina,Panadería,,Av. Alsina 277,,Benito Juárez,Provincia de Buenos Aires,-37.6773229,-59.8000742,4.8,62,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7BAhhCqOT9hDVWP6HgDxu1eSpuCYkH9SHB9sNfM5T5tW6ZiJGs3pi1YWGH7cdDzAOZXfoEY1qKfN1PUp0z_HHCK7-2kwQycfyPoviwIoLgp_9aXLi746b_LnjxXmBQrnusSOJ=w408-h306-k-no,5.0,5,2025-06-15T23:27:20.429Z,tienda
Armeria Alonso,Tienda de artículos de caza,https://www.instagram.com/cazaypesca.alonso/profilecard/?igsh=MWEycHNnZG9icjV5ZA==,Av. San Martín 156,+54 2292 45-1313,Benito Juárez,Provincia de Buenos Aires,-37.6764595,-59.8082174,4.9,63,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npZWmJa8DWBM0yq8hxjzChS3Oc3bNLnr68zNY1vEFtcg9CCkkslZL32FBTrCJZCuaOrJc2lbAdUtZPjUntQPoGTfIJh1-MtbMl_2d14ZOIstQmkGOFUkK6qR47lNVFmJtPHKE-3=w408-h725-k-no,10.0,193,2025-06-15T23:27:20.429Z,tienda
Embutidos Don Alejandro,,,7020,+54 2281 49-3192,Benito Juárez,Provincia de Buenos Aires,-37.6788855,-59.8146241,4.9,61,https://lh3.googleusercontent.com/p/AF1QipOWdvPk4nTBtWg5jAdFgw4uDx8y-UauVqvj7GSC=w408-h544-k-no,16.0,10,2025-06-15T23:27:20.429Z,tienda
Panaderia La terminal,Panadería,,Rivadavia 249,,Benito Juárez,Provincia de Buenos Aires,-37.6767262,-59.8120955,4.1,52,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aRpOQuNYCxOQZUGOIikD5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.10007&pitch=0&thumbfov=100,1.0,42,2025-06-15T23:27:19.011Z,tienda
Bazar David.,Tienda de artículos para el hogar,,Av. Otamendi 149,,Benito Juárez,Provincia de Buenos Aires,-37.676512,-59.8036685,,49,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npegUBxlugnhTfoOz2zCgkxsnlczkjkuJeNAMOKI0TKoEam1-BghylgeRsBwF-J-8TeTUAOQnpT1N1gFo5LX1PeH-U3c-whprGW1UYSeYUG75cG9zqCv9P3jfTE7YP9ByHgnKbJ=w408-h544-k-no,2.0,0,2025-06-15T23:27:19.011Z,tienda
malaika,Tienda de ropa,,,,Benito Juárez,Provincia de Buenos Aires,-37.6773059,-59.8025122,,50,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=89BPfdOxhHBZLfChnDHMAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.83302&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:19.011Z,tienda
GENESIS FRUTAS Y VERDURAS,Tienda de alimentación,,Av. Muñiz,,Benito Juárez,Provincia de Buenos Aires,-37.6846424,-59.8080524,,48,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H1AnoVm8-tQu08EUiGVNxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.80098&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:19.011Z,tienda
kiosco molina,Tienda de alimentación,,Labriola 334,,Benito Juárez,Provincia de Buenos Aires,-37.6815708,-59.8032649,,46,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uRu7FefZDIpbcC4K6w6r0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.292347&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:19.011Z,tienda
Modas Flori-Sur,Tienda de ropa,,,,Benito Juárez,Provincia de Buenos Aires,-37.6770778,-59.8022271,,47,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u5mcSVwFBE2jiM3UGyyOpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.35756&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:19.011Z,tienda
JEM,Tienda de artículos para el hogar,,Cap. Ramos 161,+54 2281 46-5390,Benito Juárez,Provincia de Buenos Aires,-37.6810672,-59.8025139,5.0,44,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr5_scCHY3aKwBPdi89WvWRQ0nVaWk4EPQBvQmyqLqTeU8QaRw9DhUIJuG1o856D0vAoJT3F5qZIDeWqm3fiKE4Q_qu8zR5n_oSeFJQ2CGjq4xRDoMDF6t5EeRwL8iltgGFJvon=w408-h410-k-no,2.0,1,2025-06-15T23:27:19.011Z,tienda
Almacén NATURAL,Tienda de alimentación,,"B7020, Mariano Moreno 241",+54 2281 31-2818,Benito Juárez,Provincia de Buenos Aires,-37.6758356,-59.8128329,4.3,43,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrldCqKZpqmz4do7kebhhMP7qrVFbSRRDtjehBcKdOtGoWWPoAeuJ_VIp4_NkRmfG1_nNP5cSgQJKmJ9emisT1mm1v8oVcBVEgkTzQ6XeRvjq2j8cHlrUqT9Qa3-oxhe_r_Gpvw=w482-h240-k-no,11.0,4,2025-06-15T23:27:19.011Z,tienda
Globalweb,Comercio,http://globalweb.live/cliente/,"248, Av. Otamendi 241",+54 2292 45-4612,Benito Juárez,Provincia de Buenos Aires,-37.6774257,-59.8017198,3.4,51,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m0_RZA57pLOi9Outm1-BAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.566998&pitch=0&thumbfov=100,1.0,12,2025-06-15T23:27:19.011Z,tienda
Zenon Gaston,Comercio,,Av. Saavedra 135,,Benito Juárez,Provincia de Buenos Aires,-37.6761833,-59.8125932,4.0,42,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zrLSTE2_eDsHNXuIGMtmVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.825115&pitch=0&thumbfov=100,1.0,2,2025-06-15T23:27:19.011Z,tienda
Guapa's indumentaria,Tienda de ropa de mujer,https://instagram.com/guapass_indumentaria?utm_source=ig_profile_share&igshid=163isy3d66jdj,Gral. Paz 213,,Benito Juárez,Provincia de Buenos Aires,-37.6799813,-59.8061542,4.8,41,https://lh3.googleusercontent.com/p/AF1QipNJLErfcGH6dKn2bTWqRFzeOV1nDI1HPSiNVDX-=w408-h544-k-no,1062.0,26,2025-06-15T23:27:19.010Z,tienda
Minimercado Dominga,Tienda de alimentación,,Av. Fortabat 396,,Benito Juárez,Provincia de Buenos Aires,-37.6758928,-59.7943558,,38,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Du02zgTddASCUNh0FOMCog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.345936&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:17.780Z,tienda
More-mar,Tienda de alimentación,,Muñoz,,Benito Juárez,Provincia de Buenos Aires,-37.6786455,-59.8011636,,36,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jHHirLp4I2gNTm3QNEiWVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.178&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:17.780Z,tienda
Donatta Mia,Tienda de ropa,https://www.instagram.com/donattamia?igsh=Y3ZwMnRidnM0ODd2&utm_source=qr,Roldán 196,+54 2983 40-9003,Benito Juárez,Provincia de Buenos Aires,-37.6778919,-59.803648,,35,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UzrH6mzB4xMKlgLZ3srtUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.253494&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:17.780Z,tienda
Daniel Fernandez,Comercio,,"Juarez 858, San Mart n, Buenos Aires",+54 11 4755-5808,Benito Juárez,Provincia de Buenos Aires,-37.6853838,-59.8193308,5.0,34,,,1,2025-06-15T23:27:17.780Z,tienda
Polleria Acuarela,Tienda de aves de corral,,Av. Alsina 203,+54 2281 55-1267,Benito Juárez,Provincia de Buenos Aires,-37.6762295,-59.8012266,4.5,33,https://lh3.googleusercontent.com/p/AF1QipMDf8qUMqlTIfsjuj9poyFUugk1b_okfAbG7V9E=w408-h306-k-no,6.0,28,2025-06-15T23:27:17.780Z,tienda
Esa maldita costilla,Carnicería,,,+54 2281 55-6325,Benito Juárez,Provincia de Buenos Aires,-37.676428,-59.7985142,4.5,32,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noSet55Guc4ci1W3rsqtm07PhKSRlGJslQCtVE19ZuzY2XS3LgmI71gdWsP_DjkYP-Tyh53i6SVoIDfYIMz-TvSU04t0YBp2VJM5i0Z_SrTDni7HJJ4iicCUgaxjiZy0fj4HJyb=w426-h240-k-no,4.0,17,2025-06-15T23:27:17.780Z,tienda
Balanza las cuatro esquinas,Comercio,,RP86 122,+54 2314 62-7030,Henderson,Provincia de Buenos Aires,-37.6847868,-59.8117852,,30,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v9d2sFU9KIKBSkPwpSMTEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.386&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:17.780Z,tienda
"Ensaladas ""La fruta Prohibida""",Tienda de alimentos naturales,,"Muñiz, San Antonio y",+54 2355 64-5320,Benito Juárez,Provincia de Buenos Aires,-37.6800664,-59.8029837,4.8,31,https://lh3.googleusercontent.com/p/AF1QipOVpUy0YWKCDmP0dCu7eCmdg09P-UCQTvdHEkuq=w426-h240-k-no,17.0,15,2025-06-15T23:27:17.780Z,tienda
Carniceria LAS 2 M,Carnicería,,Gral. Paz 151-199,,Benito Juárez,Provincia de Buenos Aires,-37.6789863,-59.8046969,4.6,29,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jeVB9f9ZAK2sZxrFTLm3hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.39352&pitch=0&thumbfov=100,1.0,39,2025-06-15T23:27:17.780Z,tienda
Panadería La Nueva Estrella,Tienda de alimentación,,"Av. San Martín, Catamarca y",,Benito Juárez,Provincia de Buenos Aires,-37.6762355,-59.8081908,4.6,27,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noZ_yl5GgEJ7cFPg0QjSmUxv6VQW9UGbMsRceseyV_vIyh-GAo3EsajKXp44bNWe7m3YEFfAmVORnlZ1ismZWgvMFqi29-od_hflIguOYqa4SxbIOOrf4EEv4plah8i2Q0BD7aPug=w408-h306-k-no,14.0,21,2025-06-15T23:27:17.780Z,tienda
Despensa Las abuelas,Kiosco,,Leuvuco 196,,Benito Juárez,Provincia de Buenos Aires,-37.6832111,-59.8015336,,28,,,0,2025-06-15T23:27:17.780Z,tienda
La esperanza,Tienda de alimentación,,Labriola 275,,Benito Juárez,Provincia de Buenos Aires,-37.6807915,-59.8044511,4.5,26,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUZ_pl5MVKI3wpw5yRmcif4l2E7_bRR2R7k8JmQeswC-zyDaqIj-vJ93UcAG03_XqZqjCuDroWnTYo7ZsPCYDvGds1SXNnpFaJIId1YPziUKwjKuJx1M6rrdtv3s_30usqiKD1=w408-h306-k-no,37.0,2,2025-06-15T23:27:17.780Z,tienda
Supermercado San Martin,Supermercado,,Av. San Martín 161,,Benito Juárez,Provincia de Buenos Aires,-37.676535,-59.8088125,4.4,25,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np6lGRo7NIgDghzllgLgSJrBxz2P79_VnDEaJE3SCUi-SPnAtiw2jI_skmllgiPHdap2EY8ixsBDrCHAKuOVhzamh4dVt3weviQ9f9S9iehU4ybyUS3S6NCoZdTE8d9SDswVEpq3w=w408-h544-k-no,3.0,11,2025-06-15T23:27:17.780Z,tienda
"""AgusTINA"" de Eliseo Martinez",Tienda de alimentación,,Av. Muñiz,+54 2284 39-9426,Benito Juárez,Provincia de Buenos Aires,-37.6821192,-59.8049606,4.6,24,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9wrccjoAu_0z3bLtMVNJKPLkMkDY4UFsWoRVLMrpnd00Si4-EWfVJ1nZR8uWJLZw6OS7CdwZv9BCVX4Z910MkF2LsXBRrvhfMi8DTqtwhLqnAgQReQIYBKwHeQmgNC3NnoCkH=w520-h240-k-no,12.0,19,2025-06-15T23:27:17.779Z,tienda
Supermercado Asia,Tienda de alimentación,,Av. Pres. Juan Domingo Perón 377-399,,Benito Juárez,Provincia de Buenos Aires,-37.6795852,-59.7995975,4.1,23,https://lh3.googleusercontent.com/gps-cs-s/AC9h4norp34wa7_JvfdKMnIr_ANIfQG6wMC_jKrpdAQ-4ggtlzmKznuWZ6yOjq4J9Fj4JxEzp5FvyXyW-z9mb3HrYH5INo1Z06jkAwSGvrTO9DGTglU7GIsKW43Wk1yIDBUi3-1AoY2D=w408-h906-k-no,7.0,39,2025-06-15T23:27:17.779Z,tienda
Despensa Cambalache,Tienda de alimentación,,Av. Salenave 198-150,,Benito Juárez,Provincia de Buenos Aires,-37.6806079,-59.8068907,4.9,22,https://lh3.googleusercontent.com/p/AF1QipNPO5_VBUO9qfgzSVxez6gDArgL5GZwOGXf-VvK=w408-h906-k-no,2.0,11,2025-06-15T23:27:17.779Z,tienda
Supermercado Luna,Supermercado,,Av. Pres. Juan Domingo Perón 377-399,,Benito Juárez,Provincia de Buenos Aires,-37.6795268,-59.7996733,3.8,21,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npkCK-PsSrPrVkIFfifka8RuMr4cefvvm7I3OR0au878Ih9VW7OogkGYnI6rF-qdZgQ2nxp6Chj6sAmRJxCAeN2lV9io6yr1XME6uT3roIbisN0V1AOuOpyaq6TdjAlXNguGWfv1g=w493-h240-k-no,23.0,118,2025-06-15T23:27:17.779Z,tienda
Maxi Kiosco! La Ventanita,Tienda de alimentación,,Av. Libertad 9 7020,+54 249 400-8149,Benito Juárez,Provincia de Buenos Aires,-37.6733209,-59.8047793,,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sbf5uR_lW4_8_ZZDpGvY3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.716017&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:16.452Z,tienda
Las Trees Nenas Frutas y verduras/ almacén,Tienda de alimentación,,Av. Juan Manuel de Rosas 236,+54 2281 60-6490,Benito Juárez,Provincia de Buenos Aires,-37.6731975,-59.7942312,5.0,2,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nraqj3pXg7V1fNxVKM8WqBkqPBfNox3rjkxJ-ZVOpq9sGAQlS-IRSZpW5lxwQOGjrGg_vqx7YgawEpDD-BCekA-J3lCZqfqCTE5h5l-iUlVV-maCHlcOUtCa_gqoA76HcvYOZLirw=w408-h510-k-no,9.0,1,2025-06-15T23:27:16.451Z,tienda
Los Quesesitos,Tienda de alimentación,,Chile 249,,Benito Juárez,Provincia de Buenos Aires,-37.6756312,-59.7905513,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jlyZ9ln17ni4D3wWVtEEnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.03401&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:16.451Z,tienda
Talleres Juarez mecanizado industrial,Taller de maquinaria,,Vélez Sársfield 232,+54 2281 50-2311,Benito Juárez,Provincia de Buenos Aires,-37.6668337,-59.8042679,,12,https://lh3.googleusercontent.com/p/AF1QipPRzzVk-1d-rx_CuvueLrRpdl3NbfL-sO3dehqc=w408-h545-k-no,20.0,0,2025-06-15T23:27:13.052Z,maquinaria
Hidráulica Manuel Pereyra,Taller de metalurgia,https://www.hidraulicamp.com.ar/,85HG+JR,+54 2281 55-3881,Benito Juárez,Provincia de Buenos Aires,-37.6708997,-59.8229753,5.0,5,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrTwWJWO0sgH44ua6joRAURx2_51ekhdmYg-2RhB9hXMbiiSK-Wp744Hwjkz-d39Q9wDYhjY8fB_en05CqIdHHZeWhI1oGlSUzGuNDT8j8P8Fp6Ster7RLCyPUtt6nWQs81tRra=w408-h306-k-no,26.0,6,2025-06-15T23:27:13.052Z,maquinaria
Del Giorgio Maquinarias,Servicio de reparación de maquinaria agrícola,,Av. Constitución 345,+54 2292 45-3834,Benito Juárez,Provincia de Buenos Aires,-37.6756492,-59.817902,5.0,1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCX6etHvdcviYpmvKA7Zm_WPSzrq9wO7ZEVleVTmVXF28Cf7hhErJ5gJdYf27Q8jFV_Jet3u8n2cxFe4EUFdupOD163u7UeqoFvH99xK3czZNPXJQLvZcfCghSuhnWajY-y02X=w408-h885-k-no,9.0,7,2025-06-15T23:27:13.050Z,maquinaria
"""El Galpón"" Compra - Venta",Centro de comercio y exhibiciones,,Av. Constitución 265,,Benito Juárez,Provincia de Buenos Aires,-37.6742112,-59.8159416,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BvMOx-AZ6Y5hC6C8nPRFfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.98672&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:26.892Z,venta
Supermercado Acuario,Comercio,,Av. Zabalza 114,+54 2292 45-1209,Benito Juárez,Provincia de Buenos Aires,-37.6731326,-59.80791,4.5,1,https://lh3.googleusercontent.com/p/AF1QipNhfgUkvYm6b0304qYo_OaGKMJkHRmSzKOTmWhm=w427-h240-k-no,33.0,564,2025-06-15T23:27:27.942Z,venta online
Cooperativa Obrera,Tienda de alimentación,http://www.cooperativaobrera.coop/,Bartolomé Mitre 87,+54 2292 45-2480,Benito Juárez,Provincia de Buenos Aires,-37.6756251,-59.806056,4.5,45,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrCBUd8PhQieyQwDKHJWQF4CxQQ39qSgVz8UEhisVGfm7g0YWvI1ZbVH-AW9zRFeejgCuxV1rWpjfBSQSEJ6L5kcLD_d99Wx7mOytZtGNgRJKi8SHkeqEjEPwXxogvNWLppOtZ4=w493-h240-k-no,31.0,386,2025-06-15T23:27:19.011Z,tienda
Sommier & Living Luulu,Colchonería,,Rivadavia,,Benito Juárez,Provincia de Buenos Aires,-37.6726557,-59.807261,,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ManAdp58s3t2X7A1gTTkEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.3888&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:27:30.845Z,muebles
Casa Merlino,Tienda de artículos para el hogar,,Av. Libertad 174,+54 2292 45-2079,Benito Juárez,Provincia de Buenos Aires,-37.6714364,-59.8077037,4.5,4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nreB3Th6LuTfiH_a1CDCa90YzFyCVtvFG7kjwHVL9W18k2lMhDAzojh7AYleo_1o-Y6CcXKPeZT-Qe-avpOojGMj8pAvOF6VTAPKNATDEiaUA3DKcw8L7vihZFQRQh_GgZnMuWzEg=w408-h725-k-no,11.0,106,2025-06-15T23:27:30.845Z,muebles
Pablo Guevara,Fábrica de muebles,,Yatasto 331,+54 2281 30-0084,Benito Juárez,Provincia de Buenos Aires,-37.6844995,-59.8069937,,3,,,0,2025-06-15T23:27:30.845Z,muebles
DECO-MUEBLES EL SALMON,Tienda de artículos para el hogar,,Av. Libertad 249,+54 2292 45-4720,Benito Juárez,Provincia de Buenos Aires,-37.6701962,-59.8090081,4.8,2,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqnyP3XOcVw9pcqX9umLgM6HHkjV-Iwv8sj9n0TGVwkivaf4WREt2neXlYGH8oemyVGoZj8mMRrN_iPATKCMbCFSx4QHgmRw_wFlO1uzakyYg6GM88OKaKZ8ynyIGEynQ6iTngi=w408-h544-k-no,399.0,16,2025-06-15T23:27:30.845Z,muebles
Casa Silvia (Art. para el hogar),Tienda de muebles,,Av. Libertad 260,+54 810-222-2424,Benito Juárez,Provincia de Buenos Aires,-37.6702266,-59.8092574,4.6,1,https://lh3.googleusercontent.com/p/AF1QipPAAMx7lKawZ0l00ap78YAI7GrGTu68IZx0ySY=w426-h240-k-no,27.0,167,2025-06-15T23:27:30.844Z,muebles
