title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
Bosch Car Service - Campoy Inyeccion Electronica Diesel,Taller mecánico,https://www.tallerboschcarservice.com.ar/campoy,Las Malvinas 2139,+54 249 423-0840,Tandil,Provincia de Buenos Aires,-37.305969,-59.1043724,4.8,17,https://lh3.googleusercontent.com/p/AF1QipPydQEhHs_UkrsFzioHUlIGSO36mKimgJenS95F=w426-h240-k-no,23.0,52,2025-05-28T23:35:41.535Z,electronica
SOFTWARE HUELLA,Empresa de software,http://www.softhuella.com.ar/,C. Arroyo Seco,+54 9 249 452-0646,,Provincia de Buenos Aires,-37.3204998,-59.0837488,3.9,16,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HDjtITPgkOEhRTcX19U9Kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.444817&pitch=0&thumbfov=100,2.0,7,2025-05-28T23:35:42.034Z,electronica
Temperies,Consultora informática,http://www.triptio.com/,C. Andrés Macaya 1394,+54 249 438-2736,Tandil,Provincia de Buenos Aires,-37.3321282,-59.0924665,,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=icoS3PB85eCnac1Bkr-P3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.13682&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:35:42.034Z,electronica
Inyeccion Tommec,Taller mecánico,https://tallermec.com.ar/p/gps-taller-inyeccion-tommec/?utm_source=google&utm_medium=organic&utm_campaign=gmb,Quintana 1055,+54 249 445-2746,Tandil,Provincia de Buenos Aires,-37.3032028,-59.1481569,5.0,24,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noMME_Z7xyg9rSOt2p6Hg7Q9YRgse6KWyslmoylbgZ8K7-BBdjFaxMXiGmKAcyn75BRxfJ26i2cPYKD08k5aztYzRJD3BIkB5TR3A2kkO1uBr1DG0RZRHio7NDIpvsYLVFlcryQ=w408-h544-k-no,9.0,7,2025-05-28T23:35:41.580Z,electronica
BXA Store,,,,+54 249 454-9328,Tandil,Provincia de Buenos Aires,-37.3287999,-59.1367167,,36,,,0,2025-05-28T23:35:59.686Z,electronica
"Unitech, Sede Tandil",Empresa de software,http://unitech.com.ar/,Gral. Rodríguez 550,,Tandil,Provincia de Buenos Aires,-37.3270476,-59.1364882,5.0,37,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aeqEF9lYGSTvQwsrslsCIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.33182&pitch=0&thumbfov=100,1.0,9,2025-05-28T23:35:59.686Z,electronica
Q4Tech Tandil,Empresa de software,http://www.q4tech.com/,Av. Avellaneda 1140,+54 249 405-0303,Tandil,Provincia de Buenos Aires,-37.3303276,-59.1242051,4.7,19,https://lh3.googleusercontent.com/p/AF1QipOQQnHRERjLZCc88OPHtJUKmXMihqza6a9vXLLP=w425-h240-k-no,5.0,14,2025-05-28T23:35:59.206Z,electronica
Naldo - Tandil,Tienda de artículos para el hogar,http://www.naldo.com.ar/,Belgrano 684,+54 249 444-3999,Tandil,Provincia de Buenos Aires,-37.3284011,-59.1340925,4.2,17,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0DG3zoKK9sQ8w1DTLTJstDZJLDnlA2T1PpEdA-QX1Esdr75lIl4idynnivtqUGn4JBp4LkNyqBg4Tw0_p1JM1O-wP3z855RbqW1Nh-K542T3oWkSXd-3Zlozw2_X8f9XH9E7P=w408-h306-k-no,18.0,545,2025-05-28T23:35:58.350Z,electronica
Máquinas de Coser Tandil,Servicio de reparación de máquinas de coser,https://www.facebook.com/maquinasdecosertandil/,Rosalía de Castro 866,+54 249 424-4176,Tandil,Provincia de Buenos Aires,-37.3231381,-59.1122578,4.6,25,https://lh3.googleusercontent.com/p/AF1QipMhdy8JzPGsimX7LryXFtb07qrHUqJMM9gwU9TG=w408-h272-k-no,14.0,7,2025-05-28T23:36:05.831Z,electronica
NVDSoftware,Empresa de software,http://www.nvdsoftware.com/,Libertad 524,+54 249 466-7025,Tandil,Provincia de Buenos Aires,-37.3402821,-59.1297799,5.0,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O_30n2TvbuBbKwgil18aNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.40257&pitch=0&thumbfov=100,1.0,1,2025-05-28T23:35:59.205Z,electronica
Uruz Software & Company,Empresa de software,https://uruz.com.ar/,Massini 237,+54 9 249 433-2529,Tandil,Provincia de Buenos Aires,-37.3240589,-59.1008678,,26,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o7KWz7ySTg7Dk2fZpVp0qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.6111&pitch=0&thumbfov=100,2.0,0,2025-05-28T23:36:05.831Z,electronica
Cinemacenter,Cine,http://www.cinemacenter.com.ar/,Panamá 351,,Tandil,Provincia de Buenos Aires,-37.3239995,-59.1144576,4.3,24,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npjwHSYKTgw2X3HTkVcDnyPB5oZsmsfS_PbSxvwKtlWzh27bKdTWenqLSjmBcZa-5svtZv3vjmF253yM2a6WWExvHoXlM03dPBp77Z9kgFROR_Dz6qrsc5j0HYEcv94lfIkjb0=w408-h306-k-no,209.0,2677,2025-05-28T23:36:05.831Z,electronica
Marcasso Julio,Comercio,,Av. Marconi 1662,+54 249 463-3146,Tandil,Provincia de Buenos Aires,-37.3166516,-59.1231978,4.5,30,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHl-lr9xnMsXYvmDK9SPgBzmp5-lq8WwzOrAjVZI-SQ21kuIXu7UHTP0bFE-vIah9dD9MPf9GJZQ3Rq9EVzM4nhmXpDyCVgIle1ABLPg0ARsKpL81Ac51evflWCUWbViaW8rAZk8-7R48um2SDjdu8OKazWaI_t65cKQ95Y0a-acpQgyKXRQJ-_bImI5IUpITDJRg=w408-h306-k-no,3.0,47,2025-05-28T23:36:13.444Z,electronica
Carrefour Maxi,Tienda de electrónica,https://www.carrefour.com.ar/,Av. del Valle 334,+54 11 5150-0168,Tandil,Provincia de Buenos Aires,-37.3146034,-59.1486316,4.0,30,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0Zav4TSO2d1u1lKv5zPtPjSfG_pHSMqRtORXSEEIllWqa_3xpNhxvmW6_d4s_dQ9UWF7DLN6KcbWwKZf6rABf85Lfp3Qlzjgm5paegX9MRIDVR7GxRASUKF_6ZM0MfoVFfV4=w408-h306-k-no,838.0,3205,2025-05-28T23:35:36.620Z,electronica
Desarrollo & Diseño Web Tandil,Diseñador de sitios web,http://altoimpactoweb.com/,"Los, C. Los Tamarindos",+54 249 449-6627,Tandil,Provincia de Buenos Aires,-37.3228039,-59.0908681,5.0,15,https://lh3.googleusercontent.com/p/AF1QipNPxobaDLQVDteF0U0hokJDfmyMZ7l81PXAW3lh=w523-h240-k-no,1.0,2,2025-05-28T23:35:42.034Z,electronica
Carrefour Market,Supermercado,https://www.carrefour.com.ar/,9 de Julio 548,+54 800-444-8484,Tandil,Provincia de Buenos Aires,-37.3262889,-59.1350953,3.9,20,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoS4HZF-rvdEjaJrtLAZFqgBc_-rAL5UnjikdFOlPRbu_44nozRNujKCivD_B_OrjrJ1tK5MY_Crp6sFM4BOOlpuWZbEVKoOHjI4z53nXxdc4FMBVY05VtVkJZJHM-KTy23ulLJA=w408-h725-k-no,117.0,1793,2025-05-28T23:35:52.494Z,electronica
full service tandil,Servicio de reparación de electrodomésticos,https://www.instagram.com/fullservicetandil/,,+54 249 437-5700,Tandil,Provincia de Buenos Aires,-37.313323,-59.1199921,5.0,32,https://lh3.googleusercontent.com/p/AF1QipMQUrOucTLR_L8G9Ie62yFVIpwwEbtMRNgmpjp8=w546-h240-k-no,27.0,1,2025-05-28T23:36:13.444Z,electronica
"Cicconi Equipos Multifuncionales, Fotocopiadoras, Copiadoras e Insumos de Impresión",Servicio de reparación de impresoras,http://www.cicconi.com.ar/,11 de Septiembre 1057,+54 249 442-6639,Tandil,Provincia de Buenos Aires,-37.3163113,-59.1279474,4.6,18,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e3NU-zCDyUot_DX4-xjKkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.527607&pitch=0&thumbfov=100,1.0,24,2025-05-28T23:36:12.028Z,electronica
Aloise,Tienda de electrónica,http://www.aloise.com.ar/,Gral. Rodríguez 680,+54 9 249 463-2053,Tandil,Provincia de Buenos Aires,-37.3254424,-59.1373782,5.0,18,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-UL4Gy0liH5qaYMGW0e6Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.4685&pitch=0&thumbfov=100,1.0,4,2025-05-28T23:35:10.531Z,electronica
TCL TANDIL,,http://www.todosistema.com/,Belgrano 184,+54 249 442-6146,Tandil,Provincia de Buenos Aires,-37.3309696,-59.1410663,,27,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jTHcj0Yb2fnUjJtSkzO6YA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.67346&pitch=0&thumbfov=100,3.0,0,2025-05-28T23:35:11.237Z,electronica
Technisys,Empresa de software,https://www.technisys.com/,Belgrano 975 Piso 4,,Tandil,Provincia de Buenos Aires,-37.3269992,-59.1297513,5.0,15,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TGughBm5HSPZmnOLGsz0gw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.78053&pitch=0&thumbfov=100,1.0,4,2025-05-28T23:36:08.334Z,electronica
