title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
Pañalera Colón - Baby & Kids,Tienda de ropa para bebés,https://www.guia-dorada.com.ar/guia/aviso-la-panalera-baby-kids-en-tandil-buenos-aires-69.html,Av. Colón 1087,+54 249 466-0644,Tandil,Provincia de Buenos Aires,-37.3183026,-59.1339277,4.4,48,https://lh3.googleusercontent.com/p/AF1QipNTyScZCu7OK8dOuhYIhdvZDJQZel88hj1BE7se=w427-h240-k-no,16.0,21,2025-05-29T00:13:30.912Z,ropa
SyG Todo para tu mascota,Tienda de productos para mascotas,,Montiel 973,+54 249 402-7799,Tandil,Provincia de Buenos Aires,-37.316715,-59.1258962,4.2,14,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y0_luWlI7xwFdkrEZJUa9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.397926&pitch=0&thumbfov=100,1.0,5,2025-05-29T00:13:30.449Z,online
Dietética Almacén Pura Vida,Tienda de alimentos naturales,,Gral. Rodríguez 1613,+54 9 249 438-1745,Tandil,Provincia de Buenos Aires,-37.3141529,-59.1437515,5.0,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzDyxvcB1FkD3WWvGdeOGx4Xxnpg8ZQeTjSuPJSNjSSRT6q99NBDnghz_yZxVXAWFBsQki0NjCrkbnJ82STXkmv-vljjG5SpvpTNPT541RBUV0ZhqedVmd669g0NmeC3I7Lx5mow=w408-h544-k-no,8.0,12,2025-05-29T00:13:30.448Z,online
Dietetica Peperina,Tienda de alimentación,,Av. Marconi 1365,,Tandil,Provincia de Buenos Aires,-37.3185821,-59.1274232,4.8,9,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqpHhL2fT9hUlCZGrkjUioOB0DJ_3J3lIFdkfIIjUDovKUl-A7WSplhBl9dCWUoqVg4_4J8VtVcaLjCNcVHOjgNWBEf1NozNIBd1ye4fGkp11K6Shi_4KgJ3fcLwet8fDH3C_j-MA=w408-h544-k-no,11.0,34,2025-05-29T00:13:30.448Z,online
"Al Reves, Indumentaria",Tienda de ropa,,Vicente López 499-599,,Tandil,Provincia de Buenos Aires,-37.3085082,-59.1435427,3.4,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4XUbRObtXTA5Jukrse8EjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.597424&pitch=0&thumbfov=100,1.0,18,2025-05-29T00:13:30.448Z,online
Registro Del Automotor Tandil N°2,Comercio,https://www.registroautomotor.info/tandil-buenos-aires/,Hipólito Yrigoyen 1674,,Tandil,Provincia de Buenos Aires,-37.3141568,-59.1456785,4.0,13,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWtJYjV0E2xf_PyNz3t7OSQerMbvgDymK4J_lParKi5ZhbZiElcB4ApTzGJVs7s1vmREL5dE10G_g9wKLoqAukcC2YPOsMydSBmdPAYaqrNO2DlEOFUMnfO5FJvqNqNWsx7io=w408-h544-k-no,4.0,251,2025-05-29T00:13:30.448Z,online
Servicios de trámites online - presencial,Servicios de documentación,,España 922,+54 249 424-2643,Tandil,Provincia de Buenos Aires,-37.3166313,-59.1346898,,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NeifzOoNBdS7VJMUGmHJeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.68832&pitch=0&thumbfov=100,2.0,0,2025-05-29T00:13:30.448Z,online
Angeles,Tienda de ropa,,Montevideo 798,+54 249 444-5877,Tandil,Provincia de Buenos Aires,-37.3179913,-59.1382244,4.5,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uGnNv7bZwTG-kLy8VMT3hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.2683&pitch=0&thumbfov=100,1.0,74,2025-05-29T00:13:30.448Z,online
Kiosquito Paz,Kiosco,,Gral. Paz 884,,Tandil,Provincia de Buenos Aires,-37.3214118,-59.1343881,5.0,2,https://lh3.googleusercontent.com/p/AF1QipMUODsc-mVZDeAkLsLNBvCUOAIWq4uF-PFvorvv=w408-h432-k-no,13.0,4,2025-05-29T00:13:30.448Z,online
Piccoli,Tienda de ropa infantil,,Gral. Rodríguez 1008,+54 9 249 462-8888,AOV,Provincia de Buenos Aires,-37.3214317,-59.139737,,40,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u0zXvPQC_P9CGBlZnVSeqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.00122&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:13:30.027Z,ropa
Quilla vetements | Tienda Online de ropa masculina,Tienda de ropa de hombre,https://www.quillavetements.com/,Italia 1077,+54 249 433-1893,Tandil,Provincia de Buenos Aires,-37.3177452,-59.114293,5.0,7,https://lh3.googleusercontent.com/p/AF1QipO_bz5BzdUuCPkdueuAvN6-2_nW5KQjVCJu2J-i=w408-h544-k-no,10.0,4,2025-05-29T00:13:30.448Z,online
Salva.Tandil,Tienda de ropa infantil,https://www.salvatandil.com.ar/,Las Heras 459,+54 249 401-3579,Tandil,Provincia de Buenos Aires,-37.3211248,-59.142034,,38,https://lh3.googleusercontent.com/p/AF1QipNv9rSp1m1ZaY9riySp7y2MKphH2BrYhJSGs-3i=w408-h408-k-no,63.0,0,2025-05-29T00:13:30.027Z,ropa
Invicto,Tienda de ropa de hombre,,Av. Colón 1283,+54 249 438-7884,AZD,Provincia de Buenos Aires,-37.3159879,-59.1353252,,37,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHfFbiletrvYxFEbqQcotm8XxWx9O5hhJyrouQcvZSe62IiCIr1kbdYAGaoIGDP0xx1h5Z0XWfyQAVmmRbN41O2xbVa2HzZkn0gvFF0rJOykoG81TbvZ82_zZpZxjCgxtpH1iSl8Hk8zO4vt5Agm0T0pz7ysnNds0k-A-s1gKlS0RHNSg9XioyaSm_1vAMJqMmU0Jg=w408-h306-k-no,3.0,0,2025-05-29T00:13:30.027Z,ropa
Showroom Cary,Tienda de ropa interior,,Garibaldi 670,+54 249 459-3577,Tandil,Provincia de Buenos Aires,-37.320998,-59.1385566,5.0,36,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Oj-Heyw_T_hi2-MVVzSJBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.37668&pitch=0&thumbfov=100,1.0,1,2025-05-29T00:13:30.027Z,ropa
Tatyana Boutique,Tienda de ropa de mujer,,Quintana 388,+54 249 445-2350,Tandil,Provincia de Buenos Aires,-37.3093919,-59.140382,,34,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGzGyXkbOUTOE7S92iDvXY6MaSSrY-_TJGwrRCbD2YsSwsSRDXJIRP9dhgALj4Ru21hTkyWgt-DRtxgyVvsM_jjfTzpX0sod_74gRMuAORGBtsE5gJx216IhWxqgOcPC9Ea4wbiO2CBIgLMWyoStguIyZpnora-mG94ARVok0za0h8Y2qrmtfMI2xuZQDOlU1oeaQ=w408-h306-k-no,4.0,0,2025-05-29T00:13:30.026Z,ropa
Oma.byserena,Tienda de ropa,,Saavedra 832,+54 249 431-8181,Tandil,Provincia de Buenos Aires,-37.317545,-59.1222176,5.0,24,https://lh3.googleusercontent.com/p/AF1QipNx_fHhHds-p3yE42W5U887hnYpkEOcX2MBLr2C=w408-h484-k-no,21.0,6,2025-05-29T00:13:30.025Z,ropa
Feria La Reina del usado,Tienda de ropa de segunda mano,,Garibaldi 997,+54 249 434-4421,Tandil,Provincia de Buenos Aires,-37.3194754,-59.133895,4.7,20,https://lh3.googleusercontent.com/p/AF1QipMjtnRyrK3CKGRjcNCf1cdIZYnbDhsetg_Xy2TO=w408-h906-k-no,10.0,9,2025-05-29T00:13:29.082Z,ropa
Prometeo,Tienda de ropa,http://www.facebook.com/prometeotandil,Quintana 586,+54 249 445-3216,Tandil,Provincia de Buenos Aires,-37.3076971,-59.1427612,4.3,18,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqfCru6HT0asB4Bzy13kwnfJX4wISozqlT_yyVhilWEFbBhlMoz5q8x7UdN4usCCrCfuQ4xcAXDm1DWeP4qrXVBjIOUv6PZprOjp10lSZKt-26ea-2_ynFmDA3ZXz8O1FEwCiOF=w408-h306-k-no,13.0,47,2025-05-29T00:13:29.082Z,ropa
Nanni's,Tienda de ropa de mujer,,Quintana 507,+54 249 453-0562,Tandil,Provincia de Buenos Aires,-37.30804,-59.141783,4.3,17,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9cnckdoOyc-0b9oHKFDjrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.39904&pitch=0&thumbfov=100,1.0,8,2025-05-29T00:13:29.082Z,ropa
María María,Tienda de ropa de mujer,,Garibaldi 421,+54 249 442-8892,Tandil,Provincia de Buenos Aires,-37.3224899,-59.141809,4.9,16,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nruM3r92ueAf0z30LzElFvg_jMObDS43Yt53w7EiqnhY8_vtzLRw0YeAX8U6fvoTdNrGhWijSM2564npRGRxfbnXMQ-c7R9tUfFXPORJAvq8qtoQEYV2da-LOBOxt3v_DddXgVI=w408-h544-k-no,10.0,15,2025-05-29T00:13:29.082Z,ropa
El Porque de las Chulas,Tienda de ropa de mujer,,Av. Colón 1325,+54 249 430-6633,Tandil,Provincia de Buenos Aires,-37.3153955,-59.1356424,5.0,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-GTlyYsftqQTsbYr3rItCtZX2Szou3UZLKbgDitwZI7l9iFiGpmv--xND1Q-VOMxJyt81ciz1piPx22blpcCFiWs13VXaqhSbY8v1ge6wgTFaAZt5T5xGlo47i89V48Bs1TM=w408-h725-k-no,6.0,9,2025-05-29T00:13:29.081Z,ropa
CeDis - Centro de Distribución,Supermercado,http://www.cedis.com.ar/,Machado 910,+54 249 435-0098,Tandil,Provincia de Buenos Aires,-37.312675,-59.1392659,4.5,5,https://lh3.googleusercontent.com/p/AF1QipNX6hTUrVlyh-GJ2H2xZuYb8sxASurOwb1LxBXw=w408-h510-k-no,27.0,17,2025-05-29T00:13:30.448Z,online
Troyanas,Tienda de ropa,,Arana 311,+54 249 432-9826,Tandil,Provincia de Buenos Aires,-37.3171828,-59.1468124,4.7,13,https://lh3.googleusercontent.com/p/AF1QipOvutm6cn0re8n_AyS7YC4L33HJ07Dprith_wXv=w408-h487-k-no,13.0,14,2025-05-29T00:13:29.081Z,ropa
CLARISSA,Tienda de ropa,https://www.instagram.com/serclarissa/?hl=es,Av. Colón 1096,+54 11 5003-5161,Tandil,Provincia de Buenos Aires,-37.3182683,-59.1344274,,39,https://lh3.googleusercontent.com/p/AF1QipNPuNQjOe_-1-H70Y2anHhiMgIaciGzyqCmQaMF=w425-h240-k-no,18.0,0,2025-05-29T00:13:30.027Z,ropa
Única XL,Tienda de ropa de mujer,,Quintana 566,+54 249 445-3641,Tandil,Provincia de Buenos Aires,-37.3078353,-59.1424135,4.9,11,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH30otIG7kaY86JaNjK5o5HmXlMdiLGnNLxRXGPT3ID7ZiKdjfHshjtCtX6KU0JCWSVrLXXaUK954qBpPwbhE4-tJfpWxMRq7-BAMetwhwF62SxM6z2ya599iVT_bFkevERber0RQSJRdWzh6pk__2jiacGTa1LsR9bfSBr-AJh2F62Znwb03MrjMZ1Tzo-JtibRN0=w408-h306-k-no,2.0,15,2025-05-29T00:13:29.081Z,ropa
Marita Modas,Tienda de ropa de mujer,,Av. Colón 1246,+54 249 422-0414,Tandil,Provincia de Buenos Aires,-37.3163969,-59.1355,5.0,10,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHH7G2FEQgsWzGT7zQRY72n8F8DMzeIKSO4wwfPNcCE04roISknCjmUuuFO6JIx-HkF9Ff7bFxjcpEg313mmaVyokFOBzPV6K-XHVloVKPq8Gh4ZbHm1yryU8GJPqBLGx90kAqM8x2CoZcmxzlLbUJOWIhj7bbySvxFuvk7v68bqsn8YxP2Jt5Fp1KsN7yBVRIQr_s=w408-h306-k-no,2.0,2,2025-05-29T00:13:29.081Z,ropa
Piedra Libre,Tienda de ropa para bebés,,Av. Colón 1227,,Gran Buenos Aires,Provincia de Buenos Aires,-37.3164612,-59.1350036,4.8,9,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np19ipZXNx4mnnjHvD3SihtPmwpC-izv6L9zwGsu9fKYmtyu96zEzwqNu8dYBehaVryT6l4Qx7N63aE5rNIejH6lJiqnHwnUc3B3G0rRAji_ykPPTTpsFD59qV6toNN7UpGJJE=w408-h725-k-no,4.0,6,2025-05-29T00:13:29.081Z,ropa
Fulanas,Tienda de ropa,,9 de Julio 833,+54 249 452-3387,Tandil,Provincia de Buenos Aires,-37.3231183,-59.1367328,4.5,8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrXGUCnkMiYqPp5WKgCE8vqTG0JaxYjfkTzcuc2SVf3VvRZ5tM-tUVZM0vEDlUGpgJje_g2fjDkHlBRUCHlbq2ulVEwCg0V9OLQrQkDTnFFozgQIWVOHpX2qcq2wTTlb2Uth5Ol5w=w408-h544-k-no,9.0,71,2025-05-29T00:13:29.080Z,ropa
Alma Bazar Online,Tienda de cubertería,https://www.almabazar.com.ar/,Hipólito Yrigoyen 1093 Dto 4,+54 9 249 424-4004,Tandil,Provincia de Buenos Aires,-37.3211092,-59.1413013,5.0,1,https://lh3.googleusercontent.com/p/AF1QipPtKGE_mhA7p-qHg4KLlQcqcIeuvxqbBHq61LDi=w408-h725-k-no,18.0,5,2025-05-29T00:13:30.447Z,online
Laujo moda círcular,Tienda de ropa,https://www.facebook.com/LaujoModaCircular?mibextid=ZbWKwL,Gral. Rodríguez 985,+54 249 463-7431,Tandil,Provincia de Buenos Aires,-37.3218077,-59.139274,4.8,6,https://lh3.googleusercontent.com/p/AF1QipOR_XCA8CguHFEQ7HRyOeKTiypSTFcQREO66qBR=w408-h725-k-no,652.0,20,2025-05-29T00:13:29.080Z,ropa
Muy Guapos,Tienda de ropa de hombre,,Quintana 575,+54 249 444-3872,IRK,Provincia de Buenos Aires,-37.307527,-59.142444,4.8,5,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFe_hndQTBCq4H6i9pZOyLBroms-GzvSWEAe6U_G0cVlpMBeEpxiEQtMcM1CZrsR9JZEqK0yuowl9PycBS0TtOvmxtbsQwkPaTwT4103ubqBt0jLiSz43KSFqIbbq_AqgrAWKNTNvHXB8tEptV7Xu2AFRyDBKuQdZtfGXSYX__jVNe4fqrHosQdTtMxpo6rEAXfDw=w408-h306-k-no,6.0,49,2025-05-29T00:13:29.080Z,ropa
Caramelo -Tress Argentina,Tienda de ropa,,Av. Colón 1023,+54 249 443-2549,Tandil,Provincia de Buenos Aires,-37.3188556,-59.1336648,5.0,4,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEU4BXXQzW3y4T_3M_401O-8Oui8wrQWPo4UXC08GbeMBotNmmvr2awcjH0oQ-hWPS10cwwlO79E2CJiUd2H4h_jynRBKB3MHTqv3UnmOVPGWUMjZYvyFbL1N25v8rDGhg_X74wJP98gpENbFe3DXAvO83fw2a5AF6JCZNoTTvGoW38gTVsqgJDwulscuNut0Vln10=w408-h306-k-no,5.0,11,2025-05-29T00:13:29.080Z,ropa
Ropa Araceli,Tienda de ropa,,Av. España 941,,Tandil,Provincia de Buenos Aires,-37.3210904,-59.1337489,4.2,3,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npyf2apvFtUKm6Mvz85DaeSitSLPuJYRiJxcBI-yHpslsQrd1RA_lNWJ-rJ50-JhvjEmrZGWVnbK_LtAmJnJKVOsCvgZ1TUon69CBI81pkxybVyLjoGtcTmZXF80xxirRfutBd3=w408-h544-k-no,6.0,35,2025-05-29T00:13:29.079Z,ropa
El Mundo Del Bebé,Tienda de ropa,,Av. Colón 1482,,Tandil,Provincia de Buenos Aires,-37.3137749,-59.1370627,4.6,2,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqOiibfGSwtMay6Rvms1tnalEBc8Z6-bPTz8h8rSe50As3sv4fELyfhig9kfU4RimtG6YB2iQmPaAGKSlhyfFvMrVyba8Qim5hdFgKAEaFO92L1OQ0C-9zqiExi2ywuydsloB4I=w408-h544-k-no,5.0,259,2025-05-29T00:13:29.079Z,ropa
Valquiria,Tienda de ropa vintage,,Adolfo Alsina Gran,+54 249 448-9858,Buenos Aires,Provincia de Buenos Aires,-37.3184909,-59.1305283,4.8,1,https://lh3.googleusercontent.com/p/AF1QipPc4UI3Y_CX2dyzwVQf3is6GxCA33teieNaR2Lc=w408-h408-k-no,48.0,21,2025-05-29T00:13:29.077Z,ropa
Old Garage,Tienda de ropa,http://oldgarageweb.wixsite.com/misitio,"IRG, Quintana 353",+54 249 401-1341,Tandil,Provincia de Buenos Aires,-37.3095748,-59.1398335,4.4,14,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npEEQlc3C1F5e0Becsj7dPIOHyqJsAK8gHQbKZl7kDZmRDvBoM-aUklTnq9EI-eK7nk64hfSSEwkY3qJ2iHnZKW9SCZ9E1RG-8t_nyTkSpTuUFYneU48swH3frTT7BA-ToHKbQI=w408-h408-k-no,17.0,13,2025-05-29T00:13:29.081Z,ropa
Stop and Go LUBRICENTRO - POLARIZADOS,Servicio de cambio de aceite,https://www.guia-dorada.com.ar/guia/aviso-polarizados-stop-and-go-en-tandil-buenos-aires-840.html.,Gral. Rodríguez 1598,+54 249 438-7154,Tandil,Provincia de Buenos Aires,-37.3144281,-59.1436858,4.5,20,https://lh3.googleusercontent.com/p/AF1QipNRAb1ilSZ7RRZeZY5u3T2JVx6K48CYZxKQb00C=w427-h240-k-no,24.0,89,2025-05-29T00:14:08.361Z,servicios
Escapes Pao-Fer,Taller de reparación de automóviles,,Montiel 812,+54 249 424-4166,Tandil,Provincia de Buenos Aires,-37.3186906,-59.1250133,4.7,67,https://lh3.googleusercontent.com/p/AF1QipNGcnqi-Vz8ejGgWSNXJimKtdZAF4VuH7hQsxSa=w408-h391-k-no,97.0,123,2025-05-29T00:14:10.491Z,servicios
Radiadores Hernández,Taller de reparación de automóviles,,Av. Marconi 1507,+54 9 249 461-9511,Tandil,Provincia de Buenos Aires,-37.3177163,-59.1251897,4.5,66,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzloYcwW_UkJadsMS_F8J6YMutfPzWMvLjsSVQthwhfqLU2x4OAGBueeaN8yaJIglU-tkPnaQ6-dgTi-cctaOLXRZ5Wx_dtJ1LAjnyygN3PGNlAKUsV76kWb1omrIcMP2dBAI=w408-h299-k-no,2.0,37,2025-05-29T00:14:10.491Z,servicios
"Tapas de cilindro Jorge ""Cholito"" Fernández",Taller de reparación de automóviles,https://www.guia-dorada.com.ar/guia/aviso-jorge-cholito-fernandez-en-tandil-buenos-aires-22060.html,Alberdi 1337,+54 249 438-8606,Tandil,Provincia de Buenos Aires,-37.3200576,-59.148836,4.7,68,https://lh3.googleusercontent.com/p/AF1QipP0p9vwzZOipu67K2kEiwmbTf7I1d6gCVOKitvL=w408-h544-k-no,83.0,26,2025-05-29T00:14:10.491Z,servicios
Lave.Rap-ido,Lavandería,,Arana 381,+54 249 468-8811,Tandil,Provincia de Buenos Aires,-37.3168785,-59.1460223,4.7,64,https://lh3.googleusercontent.com/p/AF1QipO7deRmpoeJrJ4s7GljxblukYZeixKarM-v1KVs=w503-h240-k-no,9.0,50,2025-05-29T00:14:10.491Z,servicios
Rectificaciones Canale Rectificación de Motores Diesel y Nafteros,Taller de reparación de motores diésel,,9 de Julio 1562,+54 249 446-8252,Tandil,Provincia de Buenos Aires,-37.3144254,-59.1421428,3.0,63,https://lh3.googleusercontent.com/p/AF1QipPYZXXZrV-ZT4OJq8yaQoQPEbSLRy4rSCqz-vJf=w428-h240-k-no,12.0,2,2025-05-29T00:14:10.491Z,servicios
CASA CLUB SPORTS,Tienda de ropa de deportes,https://casaclubshop.ar/,Gral. Paz 980,+54 9 249 467-4580,Tandil,Provincia de Buenos Aires,-37.3202555,-59.1350487,4.7,7,https://lh3.googleusercontent.com/p/AF1QipNsYIdTXM7iioZUg4rxQ77gp4L35mbhLPJ0abw9=w408-h272-k-no,54.0,136,2025-05-29T00:13:29.080Z,ropa
Tandil Servicar SRL,Taller de chapa y pintura,,Saavedra 875,+54 249 405-3010,Tandil,Provincia de Buenos Aires,-37.3169581,-59.1220697,4.6,62,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrgszNVdL-p71GeJd8fq9djP70QBvpUEtT9RzZ_xZaWLIIIacQMPCXYDGhTrS2DPwo8bdmR8oeAqJjXJ_cX6uXHjD9OvV6TTGCuij1ox_b5wKObZB0u1b8dtbw1PuqeUeBBrqxC=w408-h544-k-no,4.0,65,2025-05-29T00:14:10.491Z,servicios
