title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
El argentino,Panadería,,Ijurco 2099-2199,,Tandil,Provincia de Buenos Aires,-37.295888,-59.1175302,4.9,10,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noWk04GKE9LEia8fQwO5zFHwIkvSXiwf7B5fRgB9-XfGk6RTUsG6EejxJMeiztYl_a9osBfXKHmU_WGEnG9uAX4jGEJpQ2-f9QJ5gYU0eYXYwx1uwRZsokp52VtawJYQlDHbjwG=w408-h306-k-no,3.0,31,2025-06-11T18:01:50.669Z,comercio
El matungo tandil,Comercio,https://instagram.com/matungofredes?igshid=NjIwNzIyMDk2Mg==,Basilico 1863,+54 249 421-1085,Tandil,Provincia de Buenos Aires,-37.2967249,-59.12268,5.0,11,https://lh3.googleusercontent.com/p/AF1QipNJjJwdCHWEwP8DMKVqCVoSovK2OV17-PIT3-k=w408-h406-k-no,2.0,2,2025-06-11T18:01:50.669Z,comercio
Supermercado Actis,Supermercado,,,,Tandil,Provincia de Buenos Aires,-37.3041805,-59.1049553,4.2,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSQguqZInjtow8rwVy4qZ0jol0n_NVYmOX8i7PeWthQRfhF9G4t92664Zxv4xc3_BweD5uHbSVPh1Xlcg6CGfnuEnpLSgmXHswXalfCvKe_Z2QhGiqi2-ptPk2sQHxtKHUZQwh=w408-h544-k-no,17.0,278,2025-06-11T18:01:50.669Z,comercio
Mercado El Reyno,Supermercado,,Darragueira 1737-1799,,Tandil,Provincia de Buenos Aires,-37.3026983,-59.1209122,3.9,13,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrmQSDyRh30Exf_u7COTJiDN_qk1SVPNHlgkRjfM5slngkfU24EfKpWMepylz6eZKCY0EphIC8AaOV9lSbRJxcnFAgc7197EytZdmyf7sBMibmp1YUOQnjw6SWTN2BBPd0oxXaj=w408-h306-k-no,3.0,101,2025-06-11T18:01:50.669Z,comercio
Minimercado Lucho,Tienda de alimentación,,La Merced 160,+54 249 431-5977,Tandil,Provincia de Buenos Aires,-37.3064548,-59.0885997,4.9,14,,,12,2025-06-11T18:01:50.669Z,comercio
Multirrubro,Tienda de alimentación,,Aeronautica Argentina 2198-2100,,Tandil,Provincia de Buenos Aires,-37.2916467,-59.1212689,4.1,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSmRZYEQkNJnrYxzyDEkqW4TUBCe7Ys76CiTx49axHE3LiSzDQNK4Z5U1a0d8Dyt0pEyRR2crWnpLk8iWtICXjl4clTrNE_hjlH3e43N28NxaLQC384wyni-l5VI1TzN8-2cTkuA=w408-h723-k-no,6.0,20,2025-06-11T18:01:50.669Z,comercio
"Mercado ""German""",Tienda general,,,,Tandil,Provincia de Buenos Aires,-37.2965154,-59.1224628,5.0,16,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no5xGTIGWZC60iuTKCSN4ZE2QZubgIeLPGWgDKkPqCTdSSG5_3fGaUT8SN15cMi5E5tDjFQmorZph0o0zEO6-nkXd10KjxEyt8pLttrQT9pTgxVXCQjg9vdJQnX4ZsH61FfjNty=w408-h401-k-no,2.0,1,2025-06-11T18:01:50.669Z,comercio
Autoservicio Don Jose (Carniceria),Supermercado,,San Francisco 2026,,Tandil,Provincia de Buenos Aires,-37.2952191,-59.1168121,4.7,17,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npoRwup2kjn5JHIt0KjF0dZ3aNY2c89gq7R62tF1qA3ZhlyDAfsObJPbOMhV3loWVk06Iv2DQ4pFb550p1T0EC5v2TlOzwjKHv21JexGnIhAJO_MPgJZd71qQIoCmAlOXnvzYZH=w408-h306-k-no,5.0,23,2025-06-11T18:01:50.669Z,comercio
Autoservicio San Francisco,Tienda de alimentación,,Palacios 2198,,Tandil,Provincia de Buenos Aires,-37.306165,-59.1027291,4.4,18,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npJePg4vDhWIKebVoyir4K9eoRbeAZChH3X19RdvZAJcsZY6sQgTZWEmQJ8NTX-T960wM5ZaRtSLdOv6Yn1lMEEDRW-D_2Z2F77iqoBfXtHaNXvKQ7NCFHHRRfZshwBO-rsJljb=w408-h306-k-no,16.0,82,2025-06-11T18:01:50.669Z,comercio
Disfruta,Tienda de alimentación,,Ijurco 2163,,Tandil,Provincia de Buenos Aires,-37.2957851,-59.1169823,,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S5hgh8YAexYhw7qcHaIorg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.49297&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:01:50.669Z,comercio
Loquita Linda,Comercio,,Ijurco 1562,+54 249 452-4999,Tandil,Provincia de Buenos Aires,-37.3011407,-59.1241018,5.0,20,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqDJqX-YmD8DxdchMx5H1EKpekk-ip6BMv-CLidhtDsI_aIJwWDrGr91CBbOMQO9TnHYlPSZd8xPe6q0cgchMkYm1BkP4QPTXnkzGapxKIc6G3CbCApUWCDwPw-dCTRXYszMwvMcw=w408-h544-k-no,2.0,2,2025-06-11T18:01:50.669Z,comercio
Wonder Store,,http://wonderstore10.empretienda.com.ar/,Jurado 1567,+54 249 432-1662,Tandil,Provincia de Buenos Aires,-37.3073543,-59.1159914,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cqIrauPVnwGbelX65R2ygw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.51381&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:01:52.017Z,ecommerce
Region Global SA,Empresa de software,https://www.regionglobal.com/,Av. Avellaneda 1140,+54 249 436-4229,Tandil,Provincia de Buenos Aires,-37.3303101,-59.1242007,5.0,2,https://lh3.googleusercontent.com/p/AF1QipPpYIYJ8G2nOuh40l04qx4SgWzFcxH43yHr2pUF=w408-h544-k-no,5.0,11,2025-06-11T18:01:52.017Z,ecommerce
Lagom,Empresa de software,https://lagom.us/,Av. Colón 964,+54 11 5984-3823,Tandil,Provincia de Buenos Aires,-37.3197811,-59.1335649,,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZgjKtLB20UXv5R4nK6_ZAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.22334&pitch=0&thumbfov=100,2.0,0,2025-06-11T18:01:52.017Z,ecommerce
ALI-MAR Pilchas,Tienda de ropa,,Independencia 2346,+54 249 431-2772,Tandil,Provincia de Buenos Aires,-37.2913161,-59.1196088,4.5,32,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npIlRfDQa7vxVQi0l_l2r6nBFEXJDG4zCEHiiGg82aheu1JWczkVzxH8qRPv_GeijsR-V_QgNrz6xnNod-wbn9L77XFjKuPJfizJS3ZZY6Zp3x1Rmpsc7FFO4i9oGJyfsodHaqn=w408-h544-k-no,11.0,2,2025-06-11T18:01:52.240Z,comercio
Minimercado Bigote's,Tienda general,,Nigro 1840,,Tandil,Provincia de Buenos Aires,-37.2977115,-59.1219942,4.1,33,https://lh3.googleusercontent.com/p/AF1QipNQHvhVhR8iBZAe_1WKr7hXQrypuIMk3zspMCFP=w427-h240-k-no,5.0,8,2025-06-11T18:01:52.240Z,comercio
Minimercado Promissum,Supermercado,,Nigro 1704,+54 249 434-8365,Tandil,Provincia de Buenos Aires,-37.2988499,-59.1234917,5.0,34,https://lh3.googleusercontent.com/p/AF1QipPEVpN8DQKi1zZlQmqtHDU3CZeZ8dUE25Fqcb7g=w426-h240-k-no,5.0,6,2025-06-11T18:01:52.240Z,comercio
Barraca LA OLI,Comercio,,Ijurco 1748,+54 249 400-6546,Tandil,Provincia de Buenos Aires,-37.2993304,-59.1219369,5.0,35,https://lh3.googleusercontent.com/p/AF1QipNOqiQIi5SxAxKvhzrq3OdTpykNZaFOaqtzNe8p=w408-h543-k-no,11.0,5,2025-06-11T18:01:52.240Z,comercio
Kiosco Canela,Supermercado,,San Francisco 2298-2200,+54 249 463-5389,Tandil,Provincia de Buenos Aires,-37.2931518,-59.1191362,4.2,36,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrc9oHjiLQ_yAEZwnhMpYazdeBvvWCcuRf2NSJSkP5R03B7L5Pyu2Yc_7bEuQ-HDjMkSDfwrGfJ6Yw3IcXJM7BTV4SCgGUjgvUt4oysOlIlMKsxaB4ZNpUHx31O3xg75ZaUjs4Z=w426-h240-k-no,9.0,9,2025-06-11T18:01:52.240Z,comercio
Traful Supermercado - Envios A Domicilio,Tienda de alimentación,,Vigil 2193,,Tandil,Provincia de Buenos Aires,-37.2926946,-59.1200862,4.6,37,https://lh3.googleusercontent.com/p/AF1QipP0eS0nBgqL0RSyFLDj6A6T0lZc2_MsCVkGjEEF=w493-h240-k-no,5.0,53,2025-06-11T18:01:52.240Z,comercio
Autoservicio Elviejo,Tienda de alimentación,,San Francisco 2216,,Tandil,Provincia de Buenos Aires,-37.2932908,-59.1193083,,38,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rzygfsPBQ8IqhBk3SOSnsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.71799&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:01:52.240Z,comercio
Maxikiosco 24,Supermercado,,San Francisco 2228,,Tandil,Provincia de Buenos Aires,-37.2932459,-59.1194069,2.5,39,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosdW60Nod4cb1LnPZCBA_0kRX5fPyYRqr8Fj-H_990xx3fkiSKV3UU8TAJm872dbMn2X6UbQ-OYVFUH37Xnlj3k7YU3KkQO5ce5Blh3Mopg0UE7xledTkDnxdO4IueKY_0Wd3G=w408-h408-k-no,2.0,2,2025-06-11T18:01:52.240Z,comercio
Los nietitos,Supermercado,,Ameghino 2363,,Tandil,Provincia de Buenos Aires,-37.2892106,-59.1205189,4.8,40,,,5,2025-06-11T18:01:52.240Z,comercio
Carniceria Mercado,Carnicería,,Ijurco 2196,,Tandil,Provincia de Buenos Aires,-37.295291,-59.116786,,41,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZbV1JuPjYyAWo_K2GXoylA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.52145&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:01:53.117Z,comercio
AUTOSERVICIO MARINA,Tienda de alimentación,,Sabin,,Tandil,Provincia de Buenos Aires,-37.2935174,-59.1155681,,42,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OUxok-pcQA3Jlh9U7O4ZXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.74461&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:01:53.117Z,comercio
La vieja esquina,Tienda de alimentación,,,+54 249 463-2318,Tandil,Provincia de Buenos Aires,-37.3206598,-59.1329631,5.0,2,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npJO4OsaOGmAu7SJW1rdQ4ojCSwhCdq1n8ikVNjO60uMuN-jGuJjepnShULyX4GYNI110yhFru49ZUUfB4Co6ogoqrSD6v6x6X1p2Wd4WDg2Tw5FCK2ntzvytoulmzd1gK6wDjUOw=w408-h544-k-no,18.0,1,2025-06-11T18:01:53.285Z,tienda
Q locura,Tienda de alimentación,,Aeronáutica 2292,,Tandil,Provincia de Buenos Aires,-37.2906958,-59.1202729,4.0,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8_M8MU8CAozvTxpx5yyozw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.38364&pitch=0&thumbfov=100,1.0,1,2025-06-11T18:01:53.285Z,tienda
Mercado Riqui,Mercado,,Moreno 1548,,Tandil,Provincia de Buenos Aires,-37.3111045,-59.1276885,5.0,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TTCYbceZyNqJ4jcy-ANcAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.61563&pitch=0&thumbfov=100,1.0,3,2025-06-11T18:01:53.285Z,tienda
"Corbán ""Minimercado""",Tienda de alimentación,,Av. Avellaneda 1707,+54 249 422-1433,FTE,Provincia de Buenos Aires,-37.3275588,-59.1158489,4.7,5,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFWeG3YsZaAH8kdN8UlGJ5uJIpbhddpXGkoaLdzjawArCwiS_oPUjlfk1A0jBafvZx915mUKRf8JEdAtrAQV1uoit5VfAq1HeKtMNwXPWpSgm0L4YntL0QY34vv72HE8PAXuXhb8WB8Yc6-27j_opejBLiEymzBjkO6IiwThG-fIoYhrWzW3TpunHQvrpz1J_Hi5Q=w408-h306-k-no,3.0,6,2025-06-11T18:01:53.285Z,tienda
Rincón Serrano,Tienda de alimentación,,Gral. Rodríguez 382,+54 9 249 449-0846,Tandil,Provincia de Buenos Aires,-37.3292895,-59.1351265,4.8,6,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRV5_Kl1QVu3ITw9QS-GntmzBQjOF1BsLcYrWiSR_59rLmdHqd45C0BvsNAUrpn49RrelgVyiiJLTIP0kIpQ4YbyAqO3EhFv5NxpCVcFksVCZnNjJent99PgkZ4ea07to_yZ5Z=w408-h725-k-no,12.0,56,2025-06-11T18:01:53.285Z,tienda
Los Tres Soles,Tienda de alimentación,,Gral. Rodríguez 1229,+54 249 457-3470,Tandil,Provincia de Buenos Aires,-37.3187891,-59.1410507,4.5,7,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH6c44oyjnhEwY-mNlOkkPcthlqUvYxJToA0mSjwYMTM5X4xA6PC23jiDdKhzPfTKCKNpKTpoGks7n5lHCbqOiPVF3r4e1pG7m4HQr6VfcmaOs6kL618YpmjA6sSB4kqLGSG7tHOjQCioi6GaRUnzn6PqJkpodsQ7AkJQnP2HE2K0vxqqQzciQIGvvUeyxOk69sQ7o=w408-h306-k-no,2.0,4,2025-06-11T18:01:53.285Z,tienda
Polirubro M-M,Tienda de alimentación,,Av. Marconi 1398,+54 249 450-9716,Tandil,Provincia de Buenos Aires,-37.3181074,-59.127196,,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N7UKw4u_DEIKP3UYxayl1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.0076&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:01:53.285Z,tienda
Sol de Azúcar,Tienda de alimentación,,9 de Julio 1130,+54 249 463-3076,Gran Buenos Aires,Provincia de Buenos Aires,-37.319484,-59.1390919,5.0,9,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGaw0Qab8wqS1xmH1UrF6zoEqTX_6FDjLNqI-pGkWGoG4N14q0G-FhfnmJ4c-ioRYq5hOZt85tCt2n-2sS5y8pqrp4NxWfwLzrZbJ11E9EwOjTEw7xEzz-5peUj5-kNJLGysVQZfHgqZidVOvSeYiOF9qUtamicLO1PhWPJjw_-kriyT98YcqbKk7Xlq1bTvAKySUM=w408-h726-k-no,2.0,2,2025-06-11T18:01:53.285Z,tienda
Laffargue Raul A,Tienda de alimentación,,Av. Santamarina 895,,Tandil,Provincia de Buenos Aires,-37.3206036,-59.1329141,3.0,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vlhqjWFX6xqXMspSPLevJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.04767&pitch=0&thumbfov=100,1.0,4,2025-06-11T18:01:53.285Z,tienda
Testa Express,Tienda de alimentación,,Av. Avellaneda 1502,+54 9 249 469-8120,Tandil,Provincia de Buenos Aires,-37.328393,-59.118975,3.0,11,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHF-uU32Jy07ap-DmE9VJzjqEn3OKfKEbm6_8Iin7hxlGFw63xQ5NcywsycWRCJp9EmeeLv7gTJYRZClv3vImImvwGuNGTBBqJW69C7Y0yX2n9Jq6Ymv-IXOJBFxW2jJuL9TFyt8XMKfjCWHnTYKeAJene3Dn_uHbPibjtzhSciAcUFmP0BehlUAeOoVzk1uMXfEP8=w408-h306-k-no,5.0,1,2025-06-11T18:01:53.285Z,tienda
La Estación,Juguetería,http://jugueterialaestacion.com/,Gral. Rodríguez 1001,+54 249 422-0604,Tandil,Provincia de Buenos Aires,-37.3213794,-59.1394864,4.7,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNfEMPZvVaYZUmjEm2_8ZqNoy4D_bcMaUY62i1yc2Ouuvkh7HQzxxqw4-mj1peDLrZCtNM9I1FaXrog07JolPyx1WHe0eEMStpW8rauB8S4OBXUkIxOy6rw78x19wy9phUPQ=w408-h725-k-no,11.0,3,2025-06-11T18:01:53.285Z,tienda
Polirrubro 'El Sanjua',Tienda de alimentación,,Pinto 320,+54 249 442-7438,Tandil,Provincia de Buenos Aires,-37.3288809,-59.139764,5.0,13,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFUvldOZxbbE56LClRs-drANlYQI0cojXD0UZNDoE6Gltm_kTlknL0jK08rRArD-dKR2_yK3Twh8Sx-LdVumtpILNzRQ8UwLVMYeIIzCGP5B6m3Cwrq3gPXDpcRhScXi-ZaOUEPjXaaRdpZkxTiXbdrorsVvq6tdR9m2yQgaPb0cDA5WXUrTXZ-oXZ_Cf8ZgW-C-po=w408-h306-k-no,5.0,2,2025-06-11T18:01:53.285Z,tienda
Distribuidora Islas,Tienda de alimentación,,Payró 241,+54 249 464-8366,Tandil,Provincia de Buenos Aires,-37.3355123,-59.1467304,4.1,14,https://lh3.googleusercontent.com/p/AF1QipPJW7cyDKlA327VIJPmnuizX6CKn3kALVMVIzN8=w408-h306-k-no,22.0,19,2025-06-11T18:01:53.285Z,tienda
Minimercado Ke-De-Ti,Tienda de alimentación,,Av. España 202,+54 249 438-7092,Tandil,Provincia de Buenos Aires,-37.3245726,-59.1442786,4.3,16,https://lh3.googleusercontent.com/p/AF1QipPKjxgeBmzXkUNV70-MvNpFKN-hodhK0Cy8mCHM=w408-h408-k-no,58.0,6,2025-06-11T18:01:53.285Z,tienda
Independencia,Tienda de alimentación,,Fugl 688,+54 9 249 467-0586,Tandil,Provincia de Buenos Aires,-37.3376341,-59.1281229,,18,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG9P68giR6rrEgGnJLqN2hFxSHINNe-zSGyAMsvZPk79ZoO5aIf9ihHsYTmQ7TmnF5oDc5KeMETZZU189bOAdLjadjLVBQz2di6w1a505oMkmfvmVnlwlVDYD0TA_FJwt-yMr5YiEgHFM4rLQxuwnQ7xgYAdsNOizqGHz3rnLS6qrP_48HziDpHcLbWVCJJq61_Xi0=w408-h306-k-no,2.0,0,2025-06-11T18:01:53.285Z,tienda
Minimercado Dr. Zapallo,Tienda de alimentación,,Pellegrini 325,,Tandil,Provincia de Buenos Aires,-37.3193007,-59.1453154,,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oEcMr1CYlogN96bypIgC8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.7549&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:01:53.285Z,tienda
Mayorista de Congelados,Tienda de alimentación,https://instagram.com/mayoristadeloscongelados?igshid=YmMyMTA2M2Y=,"Av. Colón, Garibaldi &",+54 9 249 446-4618,Tandil,Provincia de Buenos Aires,-37.3192652,-59.1334072,4.9,20,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UrbvJChMyPsunWFsRGXwQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.28868&pitch=0&thumbfov=100,3.0,10,2025-06-11T18:01:53.286Z,tienda
Pagola Balanceados,Tienda de productos para mascotas,,Ijurco 1680,+54 9 249 465-8762,Tandil,Provincia de Buenos Aires,-37.3000283,-59.1225472,,36,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qS8qyG81nhRcXM1znqleSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.19092&pitch=0&thumbfov=100,2.0,0,2025-06-11T18:01:54.079Z,tienda
Aloha Accesorios,Tienda de ropa de mujer,,Aeronautica Argentina 2191,,Tandil,Provincia de Buenos Aires,-37.2918574,-59.1212006,5.0,39,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f-ijWIjXZhMWTLuXcLpEIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.53682&pitch=0&thumbfov=100,1.0,1,2025-06-11T18:01:54.079Z,tienda
El vasquito,Carnicería,,Aeronautica Argentina 2011,+54 249 444-0100,Tandil,Provincia de Buenos Aires,-37.2934441,-59.1232242,4.4,42,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr6ScMimAxmJBzUEhnaDebjRKvSA9bFtvTMWkoChESmCnR4vKtCjw9l9FZZRaN0zGRTT2lm2mxH3DdKoSs30MvrZ2wLCo7eQlDcJzOoFas4NbMaPZGJIq6bb-HtYFZEjtgq8L6xqw=w408-h306-k-no,4.0,23,2025-06-11T18:01:54.967Z,tienda
Cocholate,Tienda de alimentación,,Labardén 1910,+54 9 249 421-6911,Tandil,Provincia de Buenos Aires,-37.2999231,-59.1202198,4.6,43,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqUV9i6REtEQVt018Ap6HGOMxHqXdIHVcd4N3ukYBPOHUOeA1IuwuDzIgU-9w2ZeeC0t7RTOuYnFj-u5Sr4Sq708G8PAfvMB-Fs7dMBZAyk3wZt5GzYQW2S5Ort28RrogrQAOfK=w408-h306-k-no,11.0,8,2025-06-11T18:01:54.967Z,tienda
Rua Ropa Deportiva,Tienda de ropa de deportes,https://ruaropadeportiva.empretienda.com.ar/,Aeronautica Argentina 2003,+54 249 468-5278,Tandil,Provincia de Buenos Aires,-37.2935377,-59.1232993,5.0,45,https://lh3.googleusercontent.com/p/AF1QipMN_W2cqSNQih2xLdqkpxqOudVkVPL_gqYGvbv1=w408-h612-k-no,41.0,2,2025-06-11T18:01:54.968Z,tienda
Verduleria Y Frutería Sofi,Frutería,,Ijurco 2158,,Tandil,Provincia de Buenos Aires,-37.2956025,-59.1172331,4.4,47,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S5hgh8YAexYhw7qcHaIorg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.11343&pitch=0&thumbfov=100,1.0,37,2025-06-11T18:01:54.968Z,tienda
Don Roberto Materiales para la construcción,Tienda de materiales para la construcción,https://www.guia-dorada.com.ar/guia/aviso-don-roberto-en-tandil-buenos-aires-798.html,Argerich 1928,+54 9 249 424-8935,Tandil,Provincia de Buenos Aires,-37.2969281,-59.1169594,4.8,48,https://lh3.googleusercontent.com/p/AF1QipOdFo755IeEuuPX_Ehsx4yWYJt5mdVhpZeXO5Bf=w506-h240-k-no,123.0,61,2025-06-11T18:01:54.968Z,tienda
Corralón El Vasquito,Tienda de materiales para la construcción,https://www.guia-dorada.com.ar/guia/aviso-corralon-el-vasquito-en-tandil-buenos-aires-25326.html,Rosales 2048,+54 9 249 437-3602,Tandil,Provincia de Buenos Aires,-37.2994904,-59.1228714,4.7,49,https://lh3.googleusercontent.com/p/AF1QipPSDcgSYiLeD5WRTB4Xr2hjR2bFygZEWF49Va2r=w408-h544-k-no,84.0,48,2025-06-11T18:01:54.968Z,tienda
Pesas Tandil,Tienda de artículos para el hogar,,Muñiz 2488,+54 249 454-8434,Tandil,Provincia de Buenos Aires,-37.2928609,-59.1248286,4.0,50,,,2,2025-06-11T18:01:54.968Z,tienda
