title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
Free Zone,Soporte y servicios informáticos,https://www.facebook.com/freezonecomputacion/,Av. España 158,+54 249 463-4074,Tandil,Provincia de Buenos Aires,-37.3249369,-59.1451023,4.4,5,https://lh3.googleusercontent.com/p/AF1QipO4-bU56lFp6RIp-agsedhf_lIDW_eLQmS4ywlu=w408-h306-k-no,4.0,36,2025-06-15T23:38:46.442Z,tecnologia
Cooperativa Cerámica Blanca,Tienda de cerámica,http://www.ceramicablanca.com.ar/,Calle 3 parcela nº9 Parque Industrial Tandil,+54 249 437-0149,Tandil,Provincia de Buenos Aires,-37.2922439,-59.1809921,4.7,20,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrpUNvNwB-glSUUHVj_z4uDEyXDuIiSD2df6_znjH9aSm5-ZZR1CNWmGPNWqOXaRdm5EF28NXfLEAGIxYyGmz61weZQs46dQeSjgppawDGZmMHX3bWa_XDuXMA-bjqf356N6Og_Pw=w408-h306-k-no,48.0,134,2025-06-15T23:38:50.157Z,comercio
Intermedia IT,Tienda de software,http://www.intermediait.com/,Belgrano 664,,Tandil,Provincia de Buenos Aires,-37.3285267,-59.1344368,5.0,12,https://lh3.googleusercontent.com/p/AF1QipMD6OCV_Cgw4YModpmwh6jR403VGC1WqrgvF__4=w408-h544-k-no,10.0,43,2025-06-15T23:38:46.443Z,tecnologia
Tool-Tec Soluciones Informáticas,,https://www.facebook.com/TOOLTECReparaciones/,Margarita Galfre 1924,+54 249 435-7985,Tandil,Provincia de Buenos Aires,-37.3058027,-59.1708053,,2,https://lh3.googleusercontent.com/p/AF1QipOXb-gktoHcXpUUiwhsLE9ghA0M04AWkuFBZxKq=w408-h320-k-no,17.0,0,2025-06-15T23:38:46.442Z,tecnologia
Computacion Tandil,Tienda de informática,http://www.computaciontandil.com/,9 de Julio 1007,+54 249 457-4121,Tandil,Provincia de Buenos Aires,-37.3207787,-59.1380159,4.9,11,https://lh3.googleusercontent.com/p/AF1QipMm5FtdpvZO0DZhJKm3A0i88hbeA-YoLRmLpJh6=w533-h240-k-no,56.0,73,2025-06-15T23:38:46.443Z,tecnologia
Paraiso Maquinarias S.A,Fábrica de maquinaria agrícola,,"Ruta nacional 226, Juan Manuel de Rosas km 161,5 y",+54 3471 56-5272,Tandil,Provincia de Buenos Aires,-37.3295215,-59.0771599,,19,https://lh3.googleusercontent.com/p/AF1QipMZNabi47mYreKnMtR0sPXF5SYUOPbZk2M1jAcS=w408-h307-k-no,3.0,0,2025-06-15T23:38:59.961Z,maquinaria
4en1 CRAS revocadoras SIBERIA revoque proyectado,Construcción de maquinaria,,RN226 y 30,+54 249 451-3568,Tandil,Provincia de Buenos Aires,-37.2891631,-59.1695622,5.0,18,https://lh3.googleusercontent.com/p/AF1QipOjsch-KVQfGwpHLHdxzwcMoG5bD_Acv-0VW_It=w408-h306-k-no,40.0,1,2025-06-15T23:38:59.961Z,maquinaria
ElTheam .ar,Tienda de informática,https://eltheam.ar/,9 de Julio 686,+54 249 438-6525,Tandil,Provincia de Buenos Aires,-37.3248639,-59.1359338,4.5,8,https://lh3.googleusercontent.com/p/AF1QipNZg0Gf4QKUMrvwH1ZWvpztYzWjXglm7STYle3m=w408-h408-k-no,50.0,174,2025-06-15T23:38:46.443Z,tecnologia
Bianqueria Almohadas Acolchados Colchones,Colchonería,https://www.bianqueria.com.ar/,Av. Perón 1498,+54 249 442-1929,Tandil,Provincia de Buenos Aires,-37.3190722,-59.1514182,4.6,1,https://lh3.googleusercontent.com/p/AF1QipNEv3UXt3plcQidDB_ccb512zrsu2Sf28_xLRug=w408-h306-k-no,132.0,48,2025-06-15T23:38:00.066Z,blanqueria
Asistec Minera - Fabricacion de Equipos de Perforacion,Fábrica de maquinaria,,Figueroa,+54 249 445-1776,Tandil,Provincia de Buenos Aires,-37.3011932,-59.1603203,,14,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np9JRKJ1K7_juCi951Cj32DHKbs1h2NTzGFBS6frVic4nEblMHfbjpOOLcl6QD4BYHpgweG6OAfYD7HtWTTp08p6rInBTuw4AEb8fp5hVFcAPJauhyYFP_l2Ev1dOoJ-uCs3bUbfw=w408-h408-k-no,3.0,0,2025-06-15T23:38:59.961Z,maquinaria
Tahersa Ind y Com,Fábrica de maquinaria,http://www.tahersa.com/,Lavalle 165,+54 249 445-0840,EAC,Provincia de Buenos Aires,-37.3069594,-59.1489963,5.0,20,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cqNvs0Hys-GpoQNmEBtgyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.36077&pitch=0&thumbfov=100,1.0,2,2025-06-15T23:38:59.961Z,maquinaria
Vismara Hnos,Taller de maquinaria,https://www.guia-dorada.com.ar/guia/aviso-el-mejor-servicio-venta-y-reparacion-de-mini-tractores-corta-cesped-en-tandil-buenos-aires-25485.html,Colectora Nte. L. M. Macaya 107,+54 9 249 432-9476,Tandil,Provincia de Buenos Aires,-37.3194198,-59.1031875,4.8,15,https://lh3.googleusercontent.com/p/AF1QipMUhmKMUkGZv8H6PrZXFs03Ckb9-9Y4-bH0Y_dl=w408-h306-k-no,208.0,64,2025-06-15T23:38:59.961Z,maquinaria
Cimbra-blaybar,,https://www.industriacimbra.com/web/,Parque industrial,+54 249 449-0899,Tandil,Provincia de Buenos Aires,-37.294603,-59.184862,,12,https://lh3.googleusercontent.com/p/AF1QipOLwN2tLmsFNM74zFxyYwM54ws4RtgESJpnWard=w408-h458-k-no,19.0,0,2025-06-15T23:38:59.961Z,maquinaria
LANG Tecnología,Tienda de informática,https://www.langtecnologia.com.ar/,Quintana 647,+54 249 411-6457,Tandil,Provincia de Buenos Aires,-37.3068115,-59.1431824,5.0,3,https://lh3.googleusercontent.com/p/AF1QipNTzEEeIjk221Oxjv1szwT_YaxyWaK8B0R1nlYu=w408-h544-k-no,14.0,12,2025-06-15T23:38:46.442Z,tecnologia
Arias Tractores,Servicio de reparación de maquinaria agrícola,,RN226 B7000,+54 249 428-3869,Tandil,Provincia de Buenos Aires,-37.2887953,-59.1697269,,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r5mT9EyTbOA61frr7vM65w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.461175&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:38:59.961Z,maquinaria
Traful,Taller de maquinaria,https://www.guia-dorada.com.ar/guia/aviso-traful-bosque-jardin-campo-en-tandil-buenos-aires-25472.html,Garibaldi 358,+54 9 249 433-9357,Tandil,Provincia de Buenos Aires,-37.3227006,-59.1429068,5.0,10,https://lh3.googleusercontent.com/p/AF1QipMlquJX-_ICIzHYwTNMzdgstuXngyB8BgwP0wQm=w408-h306-k-no,230.0,15,2025-06-15T23:38:59.961Z,maquinaria
LANG Tecnología,Tienda de informática,https://www.langtecnologia.com.ar/,Sarmiento 690,+54 249 422-0433,Tandil,Provincia de Buenos Aires,-37.3245522,-59.1362665,4.3,6,https://lh3.googleusercontent.com/p/AF1QipPdQI5R84rohXFQpg_WzleTDyPmNRf0Kk5nGxi7=w408-h306-k-no,11.0,6,2025-06-15T23:38:46.443Z,tecnologia
LANG Tecnología,Tienda de informática,http://www.langtecnologia.com.ar/,Av. España 882,+54 249 443-8654,Tandil,Provincia de Buenos Aires,-37.3210096,-59.134876,4.5,4,https://lh3.googleusercontent.com/p/AF1QipOW-ItTj51PL21SdpHY1qk3sLD-1kosTkC3g0U_=w408-h306-k-no,23.0,509,2025-06-15T23:38:46.442Z,tecnologia
Realwalker - Tecnología LINDA SRL,,http://www.realwalker.com.ar/,Calle 111 (al fondo Parque Industrial,+54 249 464-8786,Tandil,Provincia de Buenos Aires,-37.2915263,-59.1927537,,1,https://lh3.googleusercontent.com/p/AF1QipPICS5gqriHa8rmc9UkoBpKKxt2GRwF8CbsQoea=w408-h306-k-no,20.0,0,2025-06-15T23:38:46.441Z,tecnologia
Folguera Maquinarias,Concesionario de tractores,https://www.agroads.com.ar/e/folguera-maquinarias/,RN226 Km 169.5,+54 249 453-0104,Tandil,Provincia de Buenos Aires,-37.2897485,-59.1482304,4.8,5,https://lh3.googleusercontent.com/p/AF1QipNNbNOqgDhUQX1-3UzBINpgpbJXixsHXg9gd8ug=w720-h240-k-no,3.0,6,2025-06-15T23:38:59.960Z,maquinaria
Pajín Maquinarias,,,RN226 171,+54 249 422-6247,Tandil,Provincia de Buenos Aires,-37.2898671,-59.1650379,4.8,1,https://lh3.googleusercontent.com/p/AF1QipPhMtKVx0Y_NCZfJKrhtaQdi7fRQYb6088a_CgX=w408-h306-k-no,6.0,20,2025-06-15T23:38:59.960Z,maquinaria
Tandilwagen,Tienda de repuestos para automóviles,,Gral. Rodríguez 1520,+54 249 425-0909,Tandil,Provincia de Buenos Aires,-37.3154028,-59.1432508,4.6,20,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EDrE972uRap55hs5zSeVaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.67598&pitch=0&thumbfov=100,1.0,107,2025-06-15T23:38:59.662Z,repuestos
Mecanizados Tandil - Torneria Gral - Pulpos Hidraul - Electr,Taller de maquinaria,http://www.mecanizadostandil.com.ar/,C. Almafuerte 2836,+54 9 249 431-0687,Tandil,Provincia de Buenos Aires,-37.2938388,-59.1768566,4.9,7,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4cxVnhtGU5UPzZMeqCkfP_se5e_03QqcpZMG4Fu1hR8vORvKPchAh5HOCYZpQ1SAtkbePGFE83bJIkh0yVMG7G5rMTxU7ltovMOMEosD95bHiWTjaDf34gFZ0HrVOvKmeTKRP=w426-h240-k-no,15.0,9,2025-06-15T23:38:59.961Z,maquinaria
Néstor Conni,Tienda de repuestos para automóviles,,Av. Balbín 1035,+54 9 249 466-1630,Tandil,Provincia de Buenos Aires,-37.3142563,-59.1218217,4.9,18,https://lh3.googleusercontent.com/p/AF1QipMUGmmcIOaVIZjBWImHHlN6uYMMislsyKQqvnIS=w408-h306-k-no,13.0,24,2025-06-15T23:38:59.662Z,repuestos
El Ranquel,Taller de maquinaria,http://www.elranquel.com/,"7000, Av. Espora 954",+54 249 442-2915,Tandil,Provincia de Buenos Aires,-37.3153705,-59.1199208,4.5,6,https://lh3.googleusercontent.com/p/AF1QipPHNJjkW0sgekDaVTfW0UrDACODhMyARiMBoE6w=w408-h306-k-no,94.0,223,2025-06-15T23:38:59.961Z,maquinaria
Repuestos Martinez,,,,+54 249 453-5774,Tandil,Provincia de Buenos Aires,-37.2972403,-59.1329531,5.0,16,https://lh3.googleusercontent.com/p/AF1QipNraM93bIimP66j1KDSHxL7FWoLK8JoYlh91YBt=w408-h544-k-no,2.0,11,2025-06-15T23:38:59.662Z,repuestos
CLAAS Argentina S.A.,Proveedor de equipos agrícolas,https://claas.com.ar/,Ruta 226 y Ruta 30,+54 249 445-0838,Tandil,Provincia de Buenos Aires,-37.289946,-59.174207,4.3,2,https://lh3.googleusercontent.com/p/AF1QipNVFBus9ZHuYjmWr7rE4jRtKcFbJz9Xm_SmFf02=w408-h248-k-no,57.0,45,2025-06-15T23:38:59.960Z,maquinaria
Repuestos Barbieri,Tienda de repuestos para automóviles,https://www.guia-dorada.com.ar/guia/aviso-repuestos-barbieri-en-tandil-buenos-aires-1209.html,San Lorenzo 1074,+54 249 438-8090,Tandil,Provincia de Buenos Aires,-37.3234668,-59.1450705,4.9,17,https://lh3.googleusercontent.com/p/AF1QipNqMv5fY0q-p0N-Qgwo7vqhdO41XbqNBPk8iOxZ=w408-h262-k-no,26.0,25,2025-06-15T23:38:59.662Z,repuestos
Agrofac SA Martinez y Staneck S.A,Fábrica de maquinaria agrícola,http://www.martinezystaneck.com.ar/,Calle 4 y 5 del parque industrial,+54 249 445-2575,Tandil,Provincia de Buenos Aires,-37.2919723,-59.1854774,3.6,3,https://lh3.googleusercontent.com/p/AF1QipNmS8L3Z7r6P9H9GeS8Pt-e__BCXIAS8yM76Pw_=w441-h240-k-no,3.0,5,2025-06-15T23:38:59.960Z,maquinaria
MIRAGLIA REPUESTOS,Tienda de repuestos para automóviles,,Hipólito Yrigoyen 1158,+54 249 434-2977,Tandil,Provincia de Buenos Aires,-37.3202735,-59.1420521,4.6,13,https://lh3.googleusercontent.com/p/AF1QipPIUilQKY1cia85lWPjWidgOoI5rvtEWO8fiAbY=w408-h544-k-no,6.0,92,2025-06-15T23:38:59.662Z,repuestos
FORTAN Repuestos Ford,Tienda de repuestos para automóviles,https://www.guia-dorada.com.ar/guia/aviso-fortan-repuestos-en-tandil-buenos-aires-23.html,Hipólito Yrigoyen 1266,+54 249 443-6366,Tandil,Provincia de Buenos Aires,-37.318997,-59.142821,4.5,19,https://lh3.googleusercontent.com/p/AF1QipOq86f9oL79XCt6kzSSiegynXWof2X4aIIBWNdk=w408-h306-k-no,6.0,361,2025-06-15T23:38:59.662Z,repuestos
Autopartes El Taquita,Proveedor de repuestos de carrocería de automóviles,https://www.guia-dorada.com.ar/guia/aviso-el-taquita-en-tandil-buenos-aires-23478.html,La Movediza 864,+54 9 249 400-8283,Tandil,Provincia de Buenos Aires,-37.3004296,-59.1404021,4.5,14,https://lh3.googleusercontent.com/p/AF1QipOZ1NQ9l7yjtDfTSoKVn2ihijb50XSQt1MHUtNt=w425-h240-k-no,55.0,207,2025-06-15T23:38:59.662Z,repuestos
MP motorepuestos,Tienda de repuestos para motos,,Quintana 1051,+54 249 452-2257,Tandil,Provincia de Buenos Aires,-37.3030945,-59.1479387,4.0,10,https://lh3.googleusercontent.com/p/AF1QipO5TQ-Id2_Oq_qHXCnAn-bWbeRKV3xPQi61mH0n=w408-h306-k-no,22.0,11,2025-06-15T23:38:59.662Z,repuestos
Autopartes Dipama,Proveedor de repuestos de carrocería de automóviles,https://www.facebook.com/AUTOPARTES-DIPAMA-106830452740001/,De Roxas 68,+54 249 464-3951,Tandil,Provincia de Buenos Aires,-37.3071079,-59.1539775,4.5,8,https://lh3.googleusercontent.com/p/AF1QipNA4I1XaOpc6ZpJjLThfiCj_ZdObqCTvpk4hV3G=w408-h408-k-no,8.0,2,2025-06-15T23:38:59.662Z,repuestos
Tandil Repuestos,Tienda de repuestos para automóviles,,9 de Julio 1142,+54 249 461-5858,AQX,Provincia de Buenos Aires,-37.3193287,-59.1391766,4.6,9,https://lh3.googleusercontent.com/p/AF1QipPyS6I_45hVWJatZ6PaqJvQXcF6XeC9hRo-cNo=w408-h408-k-no,25.0,229,2025-06-15T23:38:59.662Z,repuestos
"Gomeria y auxilios 24hs ""El Fumii""",Tienda de neumáticos usados,,Alvarado,+54 249 447-5883,Tandil,Provincia de Buenos Aires,-37.3000149,-59.1701353,4.8,7,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npIag1muz7IkpDM49rDZillVmSEAYTUX5qu1iXEzxmleub5jBwsd2mN88gUDbD0wV0TKNVI-N4Zq0NGbVgQdcfvjKotk4cXPierDY0YY-Ja1XzwQMtg9Oeccwqq4evKVkAeCPqmVQ=w426-h240-k-no,12.0,119,2025-06-15T23:38:59.662Z,repuestos
De Paoli,Tienda de repuestos para automóviles,,Lisandro de la Torre 833,+54 249 445-0578,Tandil,Provincia de Buenos Aires,-37.3098781,-59.1510759,4.6,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2x6XMHmhKiVtwqgcShPxig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.502052&pitch=0&thumbfov=100,1.0,74,2025-06-15T23:38:59.661Z,repuestos
PLANTA RECAPADO MICHELIN ARENAS,Tienda de repuestos para automóviles,,Unnamed Road,+54 249 452-4541,Tandil,Provincia de Buenos Aires,-37.2940238,-59.1877509,5.0,4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKV8YD5iZ6GbAsP5qXHcb5vIjoqa2IAFSRodFi0Gyl2SmwPVQ8Q223Dlultf0rGsZVE_VZ3xi9P9t5zAu3dsQVXmyC7IW3gGBym4JNW3591zqHX8_Wm-kwOdymDWZt0AFTqAU0=w426-h240-k-no,7.0,3,2025-06-15T23:38:59.661Z,repuestos
Jm-accesorios-tandil,Tienda de repuestos para automóviles,,Saldivar 298,+54 249 401-0229,Tandil,Provincia de Buenos Aires,-37.3020661,-59.164873,5.0,3,https://lh3.googleusercontent.com/p/AF1QipMFzHWO6rxm0X0Ps37NUbdfki-95U-zloLq9RmP=w408-h544-k-no,20.0,1,2025-06-15T23:38:59.661Z,repuestos
Avenida Lubricantes,Tienda de repuestos para automóviles,,Av. Lunghi 2223,,Tandil,Provincia de Buenos Aires,-37.3001048,-59.1705431,3.0,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gsQUPqVhtmrd9qX4uPtyrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.671036&pitch=0&thumbfov=100,1.0,1,2025-06-15T23:38:59.661Z,repuestos
Iturralde - Repuestos,Tienda de repuestos para automóviles,https://www.gurugo.com.ar/fichas/iturralde-repuestos_15931668,9 de Julio 1556,+54 249 401-7903,Tandil,Provincia de Buenos Aires,-37.3144728,-59.1420555,4.6,11,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUZyyWoDCNi7arC9ytP8ZsudEUBjx74-0FRmPVkiyUJ4Imw11PKVKKpe_Fx7hTfPrfpEqUkh6haIg6PT_l9dYY14406g9IgI-lm69TZyoWZqO4c_ouH_U7nwc_FcBKmkRz2Lmuog=w408-h906-k-no,31.0,285,2025-06-15T23:38:59.662Z,repuestos
No busques más,Tienda general,,Dufau 1418,+54 249 465-5949,Tandil,Provincia de Buenos Aires,-37.2990245,-59.1513338,5.0,1,https://lh3.googleusercontent.com/p/AF1QipM-fYFn2prCJC5yvP7beLLNlr_SxUBv3X386w08=w408-h544-k-no,5.0,4,2025-06-15T23:39:21.565Z,venta online
Dietética Zarzamora Alimentos Saludables,Tienda de alimentación,,Uriburu 1482,+54 249 453-3170,Tandil,Provincia de Buenos Aires,-37.311782,-59.129278,4.8,20,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDdba4YxfzdcsXqI0bMtR8wQXP_Np6YXwz_5Vb5y06LFjvbojjfqekkMEYlzg6GnEWjmGKE6H-Uyq-H2Riq5x8lHBKZVOXS8FXYRJin0rby7NfwMf5RWGC507FkhQhFahAv1vcHg=w408-h725-k-no,2.0,13,2025-06-15T23:39:21.024Z,tienda
Polirubro M-M,Tienda de alimentación,,Av. Marconi 1398,+54 249 450-9716,Tandil,Provincia de Buenos Aires,-37.3181074,-59.127196,,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N7UKw4u_DEIKP3UYxayl1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.0076&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:39:21.024Z,tienda
Los Rebelo,Tienda de alimentación,,Av. Alvear 298,+54 249 469-3879,Tandil,Provincia de Buenos Aires,-37.3375763,-59.1315588,4.5,18,https://lh3.googleusercontent.com/p/AF1QipNcLs7ItkaiUfVgaOXfVZd4Z8zbG4lTrXIif4eQ=w408-h271-k-no,25.0,42,2025-06-15T23:39:21.024Z,tienda
Sol - Nat,Tienda de alimentación,,E Mosconi 237,+54 249 437-5402,Tandil,Provincia de Buenos Aires,-37.3078042,-59.1350639,1.0,17,https://lh3.googleusercontent.com/p/AF1QipMFYTEk3tf8a9QycOc1mTgdL4IvyZZaJVNCk-lN=w408-h408-k-no,20.0,1,2025-06-15T23:39:21.024Z,tienda
Mayorista de Congelados,Tienda de alimentación,https://instagram.com/mayoristadeloscongelados?igshid=YmMyMTA2M2Y=,"Av. Colón, Garibaldi &",+54 9 249 446-4618,Tandil,Provincia de Buenos Aires,-37.3192652,-59.1334072,4.9,16,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UrbvJChMyPsunWFsRGXwQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.28868&pitch=0&thumbfov=100,3.0,10,2025-06-15T23:39:21.024Z,tienda
Distribuidora Islas,Tienda de alimentación,,Payró 241,+54 249 464-8366,Tandil,Provincia de Buenos Aires,-37.3355123,-59.1467304,4.1,15,https://lh3.googleusercontent.com/p/AF1QipPJW7cyDKlA327VIJPmnuizX6CKn3kALVMVIzN8=w408-h306-k-no,22.0,19,2025-06-15T23:39:21.024Z,tienda
Q locura,Tienda de alimentación,,Aeronáutica 2292,,Tandil,Provincia de Buenos Aires,-37.2906958,-59.1202729,4.0,14,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8_M8MU8CAozvTxpx5yyozw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.38364&pitch=0&thumbfov=100,1.0,1,2025-06-15T23:39:21.024Z,tienda
Él milagro,Tienda de alimentación,,Las Calas 2535,,Tandil,Provincia de Buenos Aires,-37.3185786,-59.1948044,,13,,,0,2025-06-15T23:39:21.024Z,tienda
Testa Express,Tienda de alimentación,,Av. Avellaneda 1502,+54 9 249 469-8120,Tandil,Provincia de Buenos Aires,-37.328393,-59.118975,3.0,12,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEBkHOLE1F10lOQBl4TrReIfclKNC-jLksFhVKi127ENJTpBdrCpSH-rd9q2k9mcPEIkdLyKpt2QtKijGtHftQ7JkGe3uWxgLgQiCEP_8oVR8sAMwIIUZPvCdNlLWM6rvvSkC0q1wFK2kjS4xdHnEWs3HlStZ0gXhTi9Z5b3aQiQb3--gYtDNUKOKflpz1S1y1ppVw=w408-h306-k-no,5.0,1,2025-06-15T23:39:21.024Z,tienda
ok!,Tienda de alimentación,,Independencia 2145,,Tandil,Provincia de Buenos Aires,-37.2934122,-59.1166289,5.0,11,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_cneMeMQ_bVIKx7bPHCBVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.81127&pitch=0&thumbfov=100,1.0,1,2025-06-15T23:39:21.023Z,tienda
Liam Tienda De Frutas Y Verduras,Tienda de alimentación,,,+54 249 428-0805,Tandil,Provincia de Buenos Aires,-37.2978929,-59.1472261,,40,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no74vOQOhoATlImoDZKelVKICMGI6GLOcUaQakZAHxyVcRXWDymvTGWOdPSDW44QWs3_Ua1fhA1P40jmXg-IYRwwbHHG2XUMUQC8SJFbGOl7LwP9gm8j-v40uAFdC1jrkk7VAL4fFaGO7wk=w408-h725-k-no,7.0,0,2025-06-15T23:39:22.276Z,tienda
Elisa Bidegain Indumentaria,Tienda de ropa,,Isla Gran Malvina 766,+54 9 249 451-7245,Tandil,Provincia de Buenos Aires,-37.2935352,-59.1518819,,35,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qBdaSwXZqENzH-V09-vDbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.528&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:39:22.276Z,tienda
Barraca el trope,Tienda de alimentación,,Piccirilli,+54 249 420-7451,Tandil,Provincia de Buenos Aires,-37.2994637,-59.1712868,5.0,34,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nozqnd7S2cYvFmaxnSCvuqUlvf9EYoxLy8BhMIfVnclvYsYhqdrJ_zjWVSYnEY_9FYzUCtzBWDFwRN-0VMOFAeWAENosKYFbjRktMJOUsoZy7qnFOgVXbgM8jIT7XRT7LxodiYJwg=w408-h544-k-no,56.0,3,2025-06-15T23:39:22.276Z,tienda
Viejo Nacho,Quesería,,"Calle 4 y 5, Ruta 30 y 226",+54 249 425-1155,Tandil,Provincia de Buenos Aires,-37.2918386,-59.1863989,4.6,33,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqJXEV_78jpIBZvSMzuUwH64kaXWNTnp8JkFKL1may8Au98b_jLE3fL5qVSD7taJ1Rqwt78YaxeoPJlFJ04Z-56GHXjOdDbTtm0IzL9scPau6c5VehEbecZYboN6JmxwbQ4z8zv=w408-h329-k-no,2.0,14,2025-06-15T23:39:22.276Z,tienda
Full Market,Tienda de alimentación,,,,Tandil,Provincia de Buenos Aires,-37.2976295,-59.1469297,,31,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RdqLn0GxzcGHsQ3qXle6Lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.94315&pitch=0&thumbfov=100,1.0,0,2025-06-15T23:39:22.276Z,tienda
Los Pollos Serranos,Tienda de aves de corral,http://instagram.com/lospollosserranos,Francisco Beiró 1222,+54 249 449-5378,Tandil,Provincia de Buenos Aires,-37.2980766,-59.145581,4.9,32,https://lh3.googleusercontent.com/p/AF1QipOMNu3ciyIaV2tNRWYdnYBZ_KGAiw8OY-UdxKWr=w408-h544-k-no,25.0,35,2025-06-15T23:39:22.276Z,tienda
Don Juan Quesos y Fiambres,Tienda de fiambres,,Beiró 1285,+54 249 449-7538,Tandil,Provincia de Buenos Aires,-37.2973205,-59.1461915,4.7,28,https://lh3.googleusercontent.com/p/AF1QipNYWJn3kuibR1wUvKFQK73ZKNpgIr5uhdmXRrAe=w408-h544-k-no,43.0,37,2025-06-15T23:39:22.276Z,tienda
Lo de Raulo,Tienda de alimentación,,Mosconi,,Tandil,Provincia de Buenos Aires,-37.2950289,-59.1515546,5.0,27,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MxmaPnXJjp7PwWkBvQTT8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.184367&pitch=0&thumbfov=100,1.0,3,2025-06-15T23:39:22.276Z,tienda
Supermercado Asia,Supermercado chino,,Trabajadores Municipales 1709,,Tandil,Provincia de Buenos Aires,-37.2934973,-59.1510306,4.2,26,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noL3EVWDn3AAlJ5J8zjNLIVFz-rFi0JYg6AZyY3YzfoSIkFff-JLGLQ5FWDKSxsPqYwyArxXm50hdTTcOBRofBs9PJelh4dffbNcB7V7wufHssHUsOYPu8jbqytohJx-ZOmDdXxSw=w408-h544-k-no,10.0,203,2025-06-15T23:39:22.275Z,tienda
Despensa el paraiso,Tienda de alimentación,,Mosconi 2098,+54 249 462-9525,Tandil,Provincia de Buenos Aires,-37.2911695,-59.1568303,4.5,25,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4nrcyYfdIF9jHW4AKk03Y7PAzvuJZgCVUHyolmfHXvp1r9KTtiqioOe7DV_-LkxeXNneVvYlVOq0NRlTO1RJ3Z3RF0IaAtdil6MgwHWiFx7XQzB4IKr0RhJwzgoPwrIU0ysSzgg=w408-h838-k-no,6.0,12,2025-06-15T23:39:22.275Z,tienda
Súper Kiosco Nico,Kiosco,https://www.instagram.com/nico_superkiosco?igsh=cm1vYms0aXoxbDdh,Beiró 1293,+54 249 427-6311,Tandil,Provincia de Buenos Aires,-37.2973276,-59.1462362,5.0,22,https://lh3.googleusercontent.com/p/AF1QipM22WZwJLEm1GSsk4EgrVMBEL92o3sFne59IMla=w408-h306-k-no,42.0,1,2025-06-15T23:39:22.275Z,tienda
Laffargue Raul A,Tienda de alimentación,,Av. Santamarina 895,,Tandil,Provincia de Buenos Aires,-37.3206036,-59.1329141,3.0,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vlhqjWFX6xqXMspSPLevJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.04767&pitch=0&thumbfov=100,1.0,4,2025-06-15T23:39:21.023Z,tienda
