"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Accesibilidad/2/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Estacionamiento/0/Estacionamiento gratuito","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/0/Estacionamiento pagado","additionalInfo/Estacionamiento/1/Estacionamiento gratuito en la calle","additionalInfo/Estacionamiento/2/Garage de stacionamiento gratuito","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Mascotas/0/Se permiten perros","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Entrega el mismo día","additionalInfo/Opciones de servicio/0/Entrega sin contacto","additionalInfo/Opciones de servicio/0/Retiro en tienda","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/1/Compras en tienda","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Para llevar","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Para llevar","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/2/Servicios en el lugar","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Consumo en el lugar","additionalInfo/Opciones de servicio/3/Entrega a domicilio","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/3/Para llevar","additionalInfo/Opciones de servicio/4/Consumo en el lugar","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones de servicio/5/Entrega el mismo día","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Solo dinero en efectivo","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Pagos móviles mediante NFC","additionalInfo/Pagos/1/Solo dinero en efectivo","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Pagos/3/Tarjetas de débito","additionalInfo/Pagos/4/Tarjetas de crédito","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Grupos","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Qué ofrece/0/Café","additionalInfo/Qué ofrece/0/Combustible diésel","additionalInfo/Qué ofrece/0/Comida","additionalInfo/Qué ofrece/0/Comida preparada","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Gasolinera con servicio completo","additionalInfo/Qué ofrece/1/Intercambio de tanques de propano","additionalInfo/Qué ofrece/2/Intercambio de tanques de propano","additionalInfo/Qué ofrece/2/Lavadero de autos","additionalInfo/Qué ofrece/3/Lavadero de autos","additionalInfo/Reciclaje/0/Baterías","additionalInfo/Reciclaje/0/Dispositivos electrónicos","additionalInfo/Reciclaje/1/Bombillas","additionalInfo/Reciclaje/2/Dispositivos electrónicos","additionalInfo/Servicios/0/Minimercado","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Sanitario","additionalInfo/Servicios/1/Sanitarios unisex","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Wi-Fi","additionalInfo/Servicios/2/Tiene Wi-Fi gratis","additionalOpeningHours/Horario de atención en línea/0/day","additionalOpeningHours/Horario de atención en línea/0/hours","additionalOpeningHours/Horario de atención en línea/1/day","additionalOpeningHours/Horario de atención en línea/1/hours","additionalOpeningHours/Horario de atención en línea/2/day","additionalOpeningHours/Horario de atención en línea/2/hours","additionalOpeningHours/Horario de atención en línea/3/day","additionalOpeningHours/Horario de atención en línea/3/hours","additionalOpeningHours/Horario de atención en línea/4/day","additionalOpeningHours/Horario de atención en línea/4/hours","additionalOpeningHours/Horario de atención en línea/5/day","additionalOpeningHours/Horario de atención en línea/5/hours","additionalOpeningHours/Horario de atención en línea/6/day","additionalOpeningHours/Horario de atención en línea/6/hours","additionalOpeningHours/Para llevar/0/day","additionalOpeningHours/Para llevar/0/hours","additionalOpeningHours/Para llevar/1/day","additionalOpeningHours/Para llevar/1/hours","additionalOpeningHours/Para llevar/2/day","additionalOpeningHours/Para llevar/2/hours","additionalOpeningHours/Para llevar/3/day","additionalOpeningHours/Para llevar/3/hours","additionalOpeningHours/Para llevar/4/day","additionalOpeningHours/Para llevar/4/hours","additionalOpeningHours/Para llevar/5/day","additionalOpeningHours/Para llevar/5/hours","additionalOpeningHours/Para llevar/6/day","additionalOpeningHours/Para llevar/6/hours","additionalOpeningHours/Retiro/0/day","additionalOpeningHours/Retiro/0/hours","additionalOpeningHours/Retiro/1/day","additionalOpeningHours/Retiro/1/hours","additionalOpeningHours/Retiro/2/day","additionalOpeningHours/Retiro/2/hours","additionalOpeningHours/Retiro/3/day","additionalOpeningHours/Retiro/3/hours","additionalOpeningHours/Retiro/4/day","additionalOpeningHours/Retiro/4/hours","additionalOpeningHours/Retiro/5/day","additionalOpeningHours/Retiro/5/hours","additionalOpeningHours/Retiro/6/day","additionalOpeningHours/Retiro/6/hours","address","categories/0","categories/1","categories/2","categories/3","categoryName","cid","city","claimThisBusiness","countryCode","description","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alem 590, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda general",,,,"Tienda general","15993478119171813721","Rauch","true","AR",,"0x9597273913d7d6bd:0xddf43f9cc037f159",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosGuBdn3zU0bnG3s3pzy8XiHjLR6xPQOUjwAu9-iL5z3mno-Dnup6pG_hNinoHFKgkVOsUg-UFura_D_zLIaaLhPqgmZCc_-0qUZXYevaStmfnCio8ONzPZAUi7EjbE6H8aT4v=w426-h240-k-no","10","false","/g/11vdbh1gvw","es-419","-36.7699042","-59.0975225",,"miércoles","10 AM to 10 PM","jueves","10 AM to 10 PM","viernes","10 AM to 10 PM","sábado","10 AM to 10 PM","domingo","10 AM to 10 PM","lunes","10 AM to 10 PM","martes","10 AM to 10 PM","false",,,"ChIJvdbXEzknl5URWfE3wJw_9N0","B7203",,"24","0",,,,,,"2025-05-29T00:48:37.167Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","Alem 590","false","Minimercado Tu Ahorro",,"https://www.google.com/maps/search/?api=1&query=Minimercado%20Tu%20Ahorro&query_place_id=ChIJvdbXEzknl5URWfE3wJw_9N0",
,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7203AYO, Las Heras 701-799, B7203AYO Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","17432216892989842060","Rauch","true","AR",,"0x9597275b47ea6315:0xf1ebace78239228c",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noH3nsuyH4ta0cogVo0L3aIAIpLiofCOAy72L9QsM9gtu7Od0id2EzPkYNXRVEaJiWf7K63fs722KGoDuaWMjO8H3w3CVKMe4aLMgBpuuKqHOi6wwjqECU8SuVNf8QXIYAgrSqZ=w408-h306-k-no","4","false","/g/11c6f19_nc","es-419","-36.7691611","-59.0935167",,"miércoles","9 AM to 11 PM","jueves","9 AM to 11 PM","viernes","9 AM to 11 PM","sábado","9 AM to 11 PM","domingo","9 AM to 11 PM","lunes","9 AM to 11 PM","martes","9 AM to 11 PM","false","+54 249 431-0515","+542494310515","ChIJFWPqR1snl5URjCI5gues6_E","B7203",,"25","2","2","0","0","0","0","2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","B7203AYO, Las Heras 701-799","false","Despensa Mi Mamà Es Mi Angel","5","https://www.google.com/maps/search/?api=1&query=Despensa%20Mi%20Mam%C3%A0%20Es%20Mi%20Angel&query_place_id=ChIJFWPqR1snl5URjCI5gues6_E",
,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300-398, B7203BIQ, Av. Pres. Juan Domingo Perón, B7203BIQ Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","307825754037005141","Rauch","true","AR",,"0x959727434a53a6cf:0x4459de47217ab55",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4no99Tu7df-jnxE5m34DhmovphpZfT7ukvlFDtFKobUf0hhrTc8-kDUN-XUkf7x8HT7vq7vSv_Ql6IneWcVA-4mgramYg57-oiSocnIf9TXf4f_BG_6UYkd1QC563SHi4BMo9JRS=w408-h839-k-no","3","false","/g/11hd1j5pg6","es-419","-36.7711254","-59.0924871",,"miércoles","8 AM to 9 PM","jueves","8 AM to 9 PM","viernes","8 AM to 9 PM","sábado","8 AM to 9 PM","domingo","8 AM to 9 PM","lunes","8 AM to 9 PM","martes","8 AM to 9 PM","false",,,"ChIJz6ZTSkMnl5URVasXcuSdRQQ","B7203",,"26","93","38","21","7","16","11","2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","300-398, B7203BIQ, Av. Pres. Juan Domingo Perón","false","Super Chino Nuevo","3.8","https://www.google.com/maps/search/?api=1&query=Super%20Chino%20Nuevo&query_place_id=ChIJz6ZTSkMnl5URVasXcuSdRQQ",
,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","2926417244315144722","Rauch","true","AR",,"0x9597274371eebd23:0x289cb8fa97fb5212",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zU0dKiQEiLv2PdoCHgSixw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.8618&pitch=0&thumbfov=100","1","false","/g/11hbqr6pw_","es-419","-36.7703334","-59.0904795",,,,,,,,,,,,,,,,"false",,,"ChIJI73ucUMnl5URElL7l_q4nCg",,,"27","1","0","0","0","1","0","2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires",,"false","despensa El Amanecer","3","https://www.google.com/maps/search/?api=1&query=despensa%20El%20Amanecer&query_place_id=ChIJI73ucUMnl5URElL7l_q4nCg",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,"true",,"true",,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colectora Alvear 1150, B7203 AEX, Provincia de Buenos Aires, Argentina","Tienda de herramientas","Taller de maquinaria",,,"Tienda de herramientas","6694421436706456493","AEX","false","AR",,"0x959727690c06f889:0x5ce75cd3ffa603ad",,"https://lh3.googleusercontent.com/p/AF1QipMjXFo8cM1wEwGxuQzyLqX6G_XQs4nXghc7GRMu=w408-h544-k-no","19","false","/g/11hyl5mvj2","es-419","-36.7650016","-59.0916388",,"miércoles","8 AM to 12 PM, 1:30 to 5:30 PM","jueves","8 AM to 12 PM, 1:30 to 5:30 PM","viernes","8 AM to 12 PM, 1:30 to 5:30 PM","sábado","8 AM to 12 PM","domingo","Cerrado","lunes","8 AM to 12 PM, 1:30 to 5:30 PM","martes","8 AM to 12 PM, 1:30 to 5:30 PM","false","+54 249 402-0504","+542494020504","ChIJifgGDGknl5URrQOm_9Nc51w","B7203",,"28","7","3","1","3","0","0","2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","Colectora Alvear 1150","false","Terra Herramientas","3.1","https://www.google.com/maps/search/?api=1&query=Terra%20Herramientas&query_place_id=ChIJifgGDGknl5URrQOm_9Nc51w","http://www.terraherramientas.com.ar/"
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barrio Mit 33, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de accesorios para automóviles",,,,"Tienda de accesorios para automóviles","7955059738501695648","Rauch","false","AR",,"0x959727fe44bfb4df:0x6e660caf3867c8a0",,"https://lh3.googleusercontent.com/p/AF1QipNz57mugkYfzwanLOxKt0WtTriePoIV3batc6QZ=w408-h544-k-no","7","false","/g/11spqrwtlj","es-419","-36.7656927","-59.0976689",,"miércoles","8 AM to 8 PM","jueves","8 AM to 8 PM","viernes","8 AM to 8 PM","sábado","8 AM to 8 PM","domingo","8 AM to 8 PM","lunes","8 AM to 8 PM","martes","8 AM to 8 PM","false","+54 249 402-2985","+542494022985","ChIJ37S_RP4nl5URoMhnOK8MZm4","B7203",,"30","1","1","0","0","0","0","2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","Barrio Mit 33","false","Toxic Shine Rauch","5","https://www.google.com/maps/search/?api=1&query=Toxic%20Shine%20Rauch&query_place_id=ChIJ37S_RP4nl5URoMhnOK8MZm4","https://www.instagram.com/toxicshinerauch/"
,,,,,,,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solidaridad 58, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de alimentación",,,,"Tienda de alimentación","13094964277378811244","Rauch","true","AR",,"0x959727007f8356f1:0xb5baa8a15398056c",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lb0brqsWoZum2zxUfzr8Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.003937&pitch=0&thumbfov=100","1","false","/g/11vym29kb3","es-419","-36.7697122","-59.0978572",,,,,,,,,,,,,,,,"false",,,"ChIJ8VaDfwAnl5URbAWYU6GourU","B7203",,"31","0",,,,,,"2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","Solidaridad 58","false","Despensa Lo de Isabel",,"https://www.google.com/maps/search/?api=1&query=Despensa%20Lo%20de%20Isabel&query_place_id=ChIJ8VaDfwAnl5URbAWYU6GourU",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dardo Rocha, Las Heras esq, B7203 Rauch, Provincia de Buenos Aires, Argentina","Establecimiento de venta de madera",,,,"Establecimiento de venta de madera","717902591677073046","Rauch","false","AR",,"0x959727cf12db5699:0x9f6809a803e8696",,"https://lh3.googleusercontent.com/p/AF1QipMAr-XI5PJQ7JVEtvSmKBj6ISUnkHfcjNfKB1jN=w408-h724-k-no","14","false","/g/11y69vcphy","es-419","-36.7652624","-59.0886062",,"miércoles","8 AM to 5 PM","jueves","8 AM to 5 PM","viernes","8 AM to 5 PM","sábado","8 AM to 12 a.m.","domingo","Cerrado","lunes","8 AM to 5 PM","martes","8 AM to 5 PM","false","+54 11 5146-1353","+541151461353","ChIJmVbbEs8nl5URloY-gJqA9gk","B7203",,"32","0",,,,,,"2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","Dardo Rocha, Las Heras esq","false","Maderera El Castor",,"https://www.google.com/maps/search/?api=1&query=Maderera%20El%20Castor&query_place_id=ChIJmVbbEs8nl5URloY-gJqA9gk",
"true",,,,,"false",,,,,,,,,,,,,,,,"true",,,,,,,,,"true","true",,,,,,,,"true",,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avenida Perón, Balcarce y, Rauch, Provincia de Buenos Aires, Argentina","Tienda de vinos","Tienda de artículos de cristal","Tienda de bebidas alcohólicas",,"Tienda de vinos","17313382255556926583","Rauch","false","AR",,"0x9597275cac3ddec9:0xf0457d6e63059c77",,"https://lh3.googleusercontent.com/p/AF1QipOknQm8aN_HAOqqEH7P44Gsz5309WJN-yTBHS35=w408-h725-k-no","112","false","/g/11bzs12z5x","es-419","-36.7705612","-59.0929643",,"miércoles","9 AM to 12:30 PM, 4:30 to 9:30 PM","jueves","9 AM to 12:30 PM, 4:30 to 9:30 PM","viernes","9 AM to 12:30 PM, 4:30 to 9:30 PM","sábado","9 AM to 12:30 PM, 4:30 to 9:30 PM","domingo","9 AM to 12:30 PM","lunes","9 AM to 12:30 PM, 4:30 to 9:30 PM","martes","9 AM to 12:30 PM, 4:30 to 9:30 PM","false","+54 249 447-7356","+542494477356","ChIJyd49rFwnl5URd5wFY259RfA",,,"33","75","53","16","0","5","1","2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","Avenida Perón, Balcarce y","false","Vineria ""El Tonel""","4.6","https://www.google.com/maps/search/?api=1&query=Vineria%20%22El%20Tonel%22&query_place_id=ChIJyd49rFwnl5URd5wFY259RfA","http://instagram.com/eltonelvineria"
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,"true",,,,,,"true",,,"true","true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7203BIR, Av. Pres. Juan Domingo Perón 410, B7203BIR Rauch, Provincia de Buenos Aires, Argentina","Ferretería",,,,"Ferretería","5766988482384025291","Rauch","true","AR",,"0x9597275b57e37371:0x500875784c44d6cb",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UxS5SOTqML71LW3pTDldMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.977833&pitch=0&thumbfov=100","1","false","/g/11c329nq23","es-419","-36.7704742","-59.0930384",,"miércoles","8 AM to 8 PM","jueves","8 AM to 8 PM","viernes","8 AM to 8 PM","sábado","8 AM to 8 PM","domingo","9 AM to 12 PM","lunes","8 AM to 8 PM","martes","8 AM to 8 PM","false","+54 249 466-2890","+542494662890","ChIJcXPjV1snl5URy9ZETHh1CFA","B7203",,"34","62","47","9","1","3","2","2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","B7203BIR, Av. Pres. Juan Domingo Perón 410","false","Ferreteria TATO","4.6","https://www.google.com/maps/search/?api=1&query=Ferreteria%20TATO&query_place_id=ChIJcXPjV1snl5URy9ZETHh1CFA",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Pres. Juan Domingo Perón 395, B7203BIE Rauch, Provincia de Buenos Aires, Argentina","Carnicería",,,,"Carnicería","6661935924156256238","Rauch","true","AR",,"0x9597275ca8b57789:0x5c73f36d33bf4fee",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gEen_n81rKqmV66_anZLZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.94391&pitch=0&thumbfov=100","1","false","/g/11x2pjc9pw","es-419","-36.7706065","-59.0933528",,,,,,,,,,,,,,,,"false",,,"ChIJiXe1qFwnl5UR7k-_M23zc1w","B7203",,"35","0",,,,,,"2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","Av. Pres. Juan Domingo Perón 395","false","CARNICERIA EL RUANO",,"https://www.google.com/maps/search/?api=1&query=CARNICERIA%20EL%20RUANO&query_place_id=ChIJiXe1qFwnl5UR7k-_M23zc1w",
,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,"true","true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avellaneda 174, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de telas","Tienda de uniformes",,,"Tienda de telas","10976577112728709257","Rauch","false","AR",,"0x959727426892482f:0x9854a2ba45e0a889",,"https://lh3.googleusercontent.com/p/AF1QipMTIr6lKAdOnyaIrcF8aNjySCyQgsJ_JxVjwQ6o=w408-h544-k-no","6","false","/g/11gcjy6ldx","es-419","-36.7711581","-59.0884617",,"miércoles","9 AM to 12 PM, 5 to 8:30 PM","jueves","9 AM to 12 PM, 5 to 8:30 PM","viernes","9 AM to 12 PM, 5 to 8:30 PM","sábado","9 AM to 12 PM","domingo","Cerrado","lunes","9 AM to 12 PM, 5 to 8:30 PM","martes","9 AM to 12 PM, 5 to 8:30 PM","false","+54 9 249 421-6105","+5492494216105","ChIJL0iSaEInl5URiajgRbqiVJg","B7203",,"37","8","6","2","0","0","0","2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires","Avellaneda 174","false","Organdí - Confección y Venta de Prendas y Telas","4.8","https://www.google.com/maps/search/?api=1&query=Organd%C3%AD%20-%20Confecci%C3%B3n%20y%20Venta%20de%20Prendas%20y%20Telas&query_place_id=ChIJL0iSaEInl5URiajgRbqiVJg","https://instagram.com/organdisederiarauch?igshid=YmMyMTA2M2Y="
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B7203 Rauch, Provincia de Buenos Aires, Argentina","Compraventa de automóviles",,,,"Compraventa de automóviles","5737761188341583531","Rauch","false","AR",,"0x959727c9cc00ed7f:0x4fa09f669d1f8eab",,"https://lh3.googleusercontent.com/p/AF1QipM7EoJSf1bc6CNJPwEIM-60Y9IYBHt3j1O8mTbu=w408-h306-k-no","5","false","/g/11vx69g7dl","es-419","-36.7649155","-59.091475",,"miércoles","9 AM to 8 PM","jueves","9 AM to 8 PM","viernes","9 AM to 8 PM","sábado","9 AM to 12:30 PM","domingo","Cerrado","lunes","9 AM to 8 PM","martes","9 AM to 8 PM","false","+54 249 432-5778","+542494325778","ChIJf-0AzMknl5URq44fnWafoE8","B7203",,"38","0",,,,,,"2025-05-29T00:48:37.168Z","https://www.google.com/maps/search/comercio/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","comercio","Provincia de Buenos Aires",,"false","Automotores Artigas",,"https://www.google.com/maps/search/?api=1&query=Automotores%20Artigas&query_place_id=ChIJf-0AzMknl5URq44fnWafoE8",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. San Martín 419, B7203 Rauch, Provincia de Buenos Aires, Argentina","Tienda de ropa",,,,"Tienda de ropa","5158205262028313209","Rauch","true","AR",,"0x959727685c957833:0x4795a05b41bf9279",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cT0YYae8r4s1E_bq_lxGYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.0709&pitch=0&thumbfov=100","1","false","/g/11x2pcsg05","es-419","-36.776353","-59.090975",,,,,,,,,,,,,,,,"false",,,"ChIJM3iVXGgnl5UReZK_QVuglUc","B7203",,"1","0",,,,,,"2025-05-29T00:48:37.285Z","https://www.google.com/maps/search/tienda/@-36.767866109773834,-59.09526552028742,17z?hl=es-419","tienda","Provincia de Buenos Aires","Av. San Martín 419","false","SUMATRA",,"https://www.google.com/maps/search/?api=1&query=SUMATRA&query_place_id=ChIJM3iVXGgnl5UReZK_QVuglUc",
