"additionalInfo/Accesibilidad/0/Entrada accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Espacio accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/0/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Estacionamiento accesible para personas en silla de ruedas","additionalInfo/Accesibilidad/1/Sanitarios accesibles para personas en silla de ruedas","additionalInfo/Ambiente/0/A la moda","additionalInfo/Ambiente/1/Agradable","additionalInfo/Ambiente/2/Informal","additionalInfo/Ambiente/3/Relajado","additionalInfo/Aspectos destacados/0/Buenos productos frescos","additionalInfo/Aspectos destacados/0/Deliciosos postres","additionalInfo/Aspectos destacados/0/Muy buena selección de cervezas","additionalInfo/Aspectos destacados/1/Deportes","additionalInfo/Estacionamiento/0/Estacionamiento gratuito en la calle","additionalInfo/Información proporcionada por la empresa/0/Se identifica como mujer empresaria","additionalInfo/Menores/0/Ideal para ir con niños","additionalInfo/Menores/1/Tiene cambiadores de pañales","additionalInfo/Opciones de servicio/0/Asientos al aire libre","additionalInfo/Opciones de servicio/0/Citas en línea","additionalInfo/Opciones de servicio/0/Compras en tienda","additionalInfo/Opciones de servicio/0/Entrega a domicilio","additionalInfo/Opciones de servicio/0/Retiros en la puerta","additionalInfo/Opciones de servicio/0/Servicios en el lugar","additionalInfo/Opciones de servicio/1/Citas en línea","additionalInfo/Opciones de servicio/1/Entrega a domicilio","additionalInfo/Opciones de servicio/1/Entrega el mismo día","additionalInfo/Opciones de servicio/1/Entrega sin contacto","additionalInfo/Opciones de servicio/1/Retiro en tienda","additionalInfo/Opciones de servicio/1/Retiros en la puerta","additionalInfo/Opciones de servicio/1/Servicios en el lugar","additionalInfo/Opciones de servicio/2/Compras en tienda","additionalInfo/Opciones de servicio/2/Entrega a domicilio","additionalInfo/Opciones de servicio/2/Entrega el mismo día","additionalInfo/Opciones de servicio/2/Retiro en tienda","additionalInfo/Opciones de servicio/2/Servicios en el lugar","additionalInfo/Opciones de servicio/3/Compras en tienda","additionalInfo/Opciones de servicio/3/Entrega el mismo día","additionalInfo/Opciones de servicio/3/Para llevar","additionalInfo/Opciones de servicio/3/Retiro en tienda","additionalInfo/Opciones de servicio/3/Servicios en el lugar","additionalInfo/Opciones de servicio/4/Compras en tienda","additionalInfo/Opciones de servicio/4/Consumo en el lugar","additionalInfo/Opciones de servicio/4/Entrega el mismo día","additionalInfo/Opciones de servicio/4/Para llevar","additionalInfo/Opciones de servicio/5/Consumo en el lugar","additionalInfo/Opciones de servicio/5/Servicios en el lugar","additionalInfo/Opciones de servicio/6/Entrega el mismo día","additionalInfo/Opciones del local/0/Cena","additionalInfo/Opciones del local/0/Espacio con asientos","additionalInfo/Opciones del local/1/Servicio en el mostrador","additionalInfo/Opciones del local/2/Postres","additionalInfo/Opciones del local/3/Espacio con asientos","additionalInfo/Pagos/0/Cheques","additionalInfo/Pagos/0/Pagos móviles mediante NFC","additionalInfo/Pagos/0/Tarjetas de crédito","additionalInfo/Pagos/0/Tarjetas de débito","additionalInfo/Pagos/1/Tarjetas de crédito","additionalInfo/Pagos/1/Tarjetas de débito","additionalInfo/Pagos/2/Tarjetas de crédito","additionalInfo/Pagos/2/Tarjetas de débito","additionalInfo/Pagos/3/Tarjetas de crédito","additionalInfo/Planificación/0/Se aceptan reservas","additionalInfo/Planificación/0/Se requiere una cita","additionalInfo/Planificación/0/Visita rápida","additionalInfo/Planificación/1/Visita rápida","additionalInfo/Popular por/0/Cena","additionalInfo/Popular por/1/Cena en solitario","additionalInfo/Público usual/0/Amigable con LGBTQ+","additionalInfo/Público usual/0/Grupos","additionalInfo/Público usual/1/Espacio seguro para personas transgénero","additionalInfo/Público usual/1/Recomendable para ir en familia","additionalInfo/Público usual/2/Turistas","additionalInfo/Qué ofrece/0/Alcohol","additionalInfo/Qué ofrece/0/Servicio de armado","additionalInfo/Qué ofrece/1/Aperitivos","additionalInfo/Qué ofrece/1/Cerveza","additionalInfo/Qué ofrece/2/Bocadillos","additionalInfo/Qué ofrece/2/Cócteles","additionalInfo/Qué ofrece/3/Cerveza","additionalInfo/Qué ofrece/3/Comida","additionalInfo/Qué ofrece/4/Comida en el bar","additionalInfo/Qué ofrece/4/Vino","additionalInfo/Servicios/0/Sanitario","additionalInfo/Servicios/0/Sanitarios unisex","additionalInfo/Servicios/0/Wi-Fi","additionalInfo/Servicios/1/Sanitarios unisex","additionalInfo/Servicios/1/Tiene Wi-Fi gratis","additionalInfo/Servicios/1/Tiene bar","additionalInfo/Servicios/2/Wi-Fi","additionalInfo/Servicios/3/Tiene Wi-Fi gratis","additionalOpeningHours/Horario de atención en línea/0/day","additionalOpeningHours/Horario de atención en línea/0/hours","additionalOpeningHours/Horario de atención en línea/1/day","additionalOpeningHours/Horario de atención en línea/1/hours","additionalOpeningHours/Horario de atención en línea/2/day","additionalOpeningHours/Horario de atención en línea/2/hours","additionalOpeningHours/Horario de atención en línea/3/day","additionalOpeningHours/Horario de atención en línea/3/hours","additionalOpeningHours/Horario de atención en línea/4/day","additionalOpeningHours/Horario de atención en línea/4/hours","additionalOpeningHours/Horario de atención en línea/5/day","additionalOpeningHours/Horario de atención en línea/5/hours","additionalOpeningHours/Horario de atención en línea/6/day","additionalOpeningHours/Horario de atención en línea/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","domain","emails/0","emails/1","emails/2","facebooks/0","fid","googleFoodUrl","imageUrl","imagesCount","instagrams/0","isAdvertisement","kgmid","language","leadsEnrichment","linkedIns/0","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","phones/0","phonesUncertain/0","phonesUncertain/1","phonesUncertain/2","phonesUncertain/3","phonesUncertain/4","phonesUncertain/5","phonesUncertain/6","phonesUncertain/7","phonesUncertain/8","phonesUncertain/9","phonesUncertain/10","phonesUncertain/11","phonesUncertain/12","phonesUncertain/13","phonesUncertain/14","phonesUncertain/15","phonesUncertain/16","phonesUncertain/17","phonesUncertain/18","phonesUncertain/19","phonesUncertain/20","phonesUncertain/21","phonesUncertain/22","phonesUncertain/23","phonesUncertain/24","phonesUncertain/25","phonesUncertain/26","phonesUncertain/27","phonesUncertain/28","phonesUncertain/29","phonesUncertain/30","phonesUncertain/31","phonesUncertain/32","phonesUncertain/33","phonesUncertain/34","phonesUncertain/35","phonesUncertain/36","phonesUncertain/37","phonesUncertain/38","phonesUncertain/39","phonesUncertain/40","phonesUncertain/41","phonesUncertain/42","phonesUncertain/43","phonesUncertain/44","phonesUncertain/45","phonesUncertain/46","phonesUncertain/47","phonesUncertain/48","phonesUncertain/49","phonesUncertain/50","phonesUncertain/51","phonesUncertain/52","phonesUncertain/53","phonesUncertain/54","phonesUncertain/55","phonesUncertain/56","phonesUncertain/57","phonesUncertain/58","phonesUncertain/59","phonesUncertain/60","phonesUncertain/61","phonesUncertain/62","phonesUncertain/63","placeId","postalCode","price","rank","reviews","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","tiktoks/0","title","totalScore","twitters/0","url","website","youtubes/0"
,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parque Industrial Tandil - Calle 6 n°465, B7000 Tandil, Provincia de Buenos Aires, Argentina","Comercio",,,,,,,,,,"Comercio","17319440974388473720","Tandil","false","AR",,,,,,"0x959120199e3a8883:0xf05b03cdcac52f78",,"https://lh3.googleusercontent.com/p/AF1QipNje5AehY0lJupeUfrhRez6bXoX33zNcYKRK9yl=w408-h272-k-no","11",,"false","/g/11clyd651c","es-419",,,"-37.2914922","-59.1886446",,"miércoles","8 AM to 4 PM","jueves","8 AM to 4 PM","viernes","8 AM to 4 PM","sábado","Cerrado","domingo","Cerrado","lunes","8 AM to 4 PM","martes","8 AM to 4 PM","false","+54 249 442-8506","+542494428506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJg4g6nhkgkZUReC_Fys0DW_A","B7000",,"4",,"39",,,,,,"2025-05-28T23:43:20.499Z","https://www.google.com/maps/search/ventas/@-37.28758691039411,-59.18686183712855,16z?hl=es-419","ventas","Provincia de Buenos Aires","Parque Industrial Tandil - Calle 6 n°465","false",,"Galtech","4.6",,"https://www.google.com/maps/search/?api=1&query=Galtech&query_place_id=ChIJg4g6nhkgkZUReC_Fys0DW_A",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitre 1548 Sur, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","17143085255012665418","Tandil","true","AR",,,,,,"0x95911ff27de6d8dd:0xede879362344484a",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr3r7OS1cDnMJPjNPojRyS2VNUotjcs5EgF0bgZql_KTLvVY6VAWb7LCnuZdmpk4cnV4deIL1XHfinZCjvaKrF4UYCFqGRnTA6gpNj_IcJJk8Ysfx0F5JquYbHIJIo3JFYFR8k6=w408-h402-k-no","3",,"false","/g/1tykwkth","es-419",,,"-37.3185136","-59.1242455",,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ3djmffIfkZURSkhEIzZ56O0","B7000",,"12",,"0",,,,,,"2025-05-28T23:43:23.973Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.10077660858098,16z?hl=es-419","ventas","Provincia de Buenos Aires","Mitre 1548 Sur","false",,"Inmobiliaria Constructora Romeo Alquileres-ventas",,,"https://www.google.com/maps/search/?api=1&query=Inmobiliaria%20Constructora%20Romeo%20Alquileres-ventas&query_place_id=ChIJ3djmffIfkZURSkhEIzZ56O0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gral. Roca 519, B7001 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","12506868388983040439","Tandil","false","AR",,,,,,"0x95911fecbc35a77f:0xad91528919e569b7",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e8rvq1LS_I1hHHOywcQ7Mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.4131&pitch=0&thumbfov=100","1",,"false","/g/11bbrpfhcw","es-419",,,"-37.3233921","-59.1258939",,"miércoles","9 AM to 1 PM","jueves","9 AM to 1 PM","viernes","9 AM to 1 PM","sábado","Cerrado","domingo","Cerrado","lunes","9 AM to 1 PM","martes","9 AM to 1 PM","false","+54 249 456-2717","+542494562717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJf6c1vOwfkZURt2nlGYlSka0",,,"10",,"9",,,,,,"2025-05-28T23:43:23.973Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.10077660858098,16z?hl=es-419","ventas","Provincia de Buenos Aires","Gral. Roca 519","false",,"Rivero Propiedades","4.6",,"https://www.google.com/maps/search/?api=1&query=Rivero%20Propiedades&query_place_id=ChIJf6c1vOwfkZURt2nlGYlSka0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Av. Brasil 387, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","3250739082283573835","Tandil","false","AR",,,,,,"0x95911f9748b7a18d:0x2d1cf1f8e0fde24b",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ugHNiaI3QRyVEh16jmY93A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.67346&pitch=0&thumbfov=100","1",,"false","/g/1vl9snxp","es-419",,,"-37.3315343","-59.1120446",,"miércoles","9 AM to 12 a.m.","jueves","9 AM to 12 a.m.","viernes","9 AM to 12 a.m.","sábado","Cerrado","domingo","Cerrado","lunes","9 AM to 12 a.m.","martes","9 AM to 12 a.m.","false","+54 249 461-3756","+542494613756",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJjaG3SJcfkZURS-L94PjxHC0","B7000",,"6",,"2",,,,,,"2025-05-28T23:43:23.972Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.10077660858098,16z?hl=es-419","ventas","Provincia de Buenos Aires","Av. Brasil 387","false",,"Inmobiliaria Carlos Fanucchi","5",,"https://www.google.com/maps/search/?api=1&query=Inmobiliaria%20Carlos%20Fanucchi&query_place_id=ChIJjaG3SJcfkZURS-L94PjxHC0",,
"true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,"Parque Industrial Tandil, Parcela 4A, B7000 Tandil, Provincia de Buenos Aires, Argentina","Fábrica","Proveedor de equipos de calefacción","Electrodomésticos para mayoristas",,,,,,,,"Fábrica","8898016715801060032","Tandil","false","AR","inpopar.com","info@inpopar.com","info@maquinstore.com.ar",,"https://www.facebook.com/Cooperativa","0x9591216af4116fd3:0x7b7c1b0f2ecf62c0",,"https://lh3.googleusercontent.com/p/AF1QipOwkJkK9bnlE1xLGK_fImgiBfd--fc3ids9RoC1=w408-h305-k-no","54","https://www.instagram.com/inpopar/","false","/g/11f5tbtmjw","es-419",,,"-37.291633","-59.1783723",,"miércoles","6 AM to 2 PM","jueves","6 AM to 2 PM","viernes","6 AM to 2 PM","sábado","Cerrado","domingo","Cerrado","lunes","6 AM to 2 PM","martes","6 AM to 2 PM","false",,,,"249 454 7754","365.270003","373.400003","405.000004","471.500004","249 402 0504","249 445 0010","0249 154 47 7609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ028R9GohkZURwGLPLg8bfHs","B7000",,"5",,"11",,,,,,"2025-05-28T23:43:20.499Z","https://www.google.com/maps/search/ventas/@-37.28758691039411,-59.18686183712855,16z?hl=es-419","ventas","Provincia de Buenos Aires","Parque Industrial Tandil, Parcela 4A","false",,"Cooperativa de Trabajo Impopar Ltda","4.4",,"https://www.google.com/maps/search/?api=1&query=Cooperativa%20de%20Trabajo%20Impopar%20Ltda&query_place_id=ChIJ028R9GohkZURwGLPLg8bfHs","http://www.inpopar.com/",
,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7000, Tandil, Provincia de Buenos Aires, Argentina","Papelería",,,,,,,,,,"Papelería","6919338599863733015","Tandil","false","AR",,,,,,"0x9591213ff7893601:0x60066dcbdd86cb17",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rsoFQh9k8xAYd_NNsdRbiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.93633&pitch=0&thumbfov=100","1",,"false","/g/11nfftkl7b","es-419",,,"-37.308192","-59.128931",,"miércoles","8:30 AM to 1:30 PM","jueves","8:30 AM to 1:30 PM","viernes","8:30 AM to 1:30 PM","sábado","9 AM to 1 PM","domingo","Cerrado","lunes","8:30 AM to 1:30 PM","martes","8:30 AM to 1:30 PM","false","+54 249 434-3430","+542494343430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJATaJ9z8hkZURF8uG3cttBmA",,,"4",,"3",,,,,,"2025-05-28T23:43:27.927Z","https://www.google.com/maps/search/ventas/@-37.301264773596074,-59.13521070000001,16z?hl=es-419","ventas","Provincia de Buenos Aires","7000","false",,"Papelera LC","4.7",,"https://www.google.com/maps/search/?api=1&query=Papelera%20LC&query_place_id=ChIJATaJ9z8hkZURF8uG3cttBmA",,
"true",,,"true",,,,,,,,,,,,,,,,"true",,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colectora Luis María Macaya 687, B7000 Tandil, Provincia de Buenos Aires, Argentina","Concesionario Chevrolet",,,,,,,,,,"Concesionario Chevrolet","11790934897578936433","Tandil","false","AR","chevrolet-sanjorge.com.ar",,,,"https://www.facebook.com/chevroletsanjorge","0x95911ffb59bbf771:0xa3a1d0d17bf30871",,"https://lh3.googleusercontent.com/p/AF1QipP2NgGQcSGsAcTD_bynWlnWI9O3uVUfPuKxXKS1=w408-h272-k-no","68","https://www.instagram.com/chevrolet.sanjorge/","false","/g/11bzx0zwll","es-419",,,"-37.3141625","-59.1100347",,"miércoles","9 AM to 7 PM","jueves","9 AM to 7 PM","viernes","9 AM to 7 PM","sábado","9 AM to 1 PM, 4:30 to 7:30 PM","domingo","Cerrado","lunes","9 AM to 7 PM","martes","9 AM to 7 PM","false",,,,"917.174847",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJcfe7WfsfkZURcQjze9HQoaM","B7000",,"11",,"379",,,,,,"2025-05-28T23:43:23.973Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.10077660858098,16z?hl=es-419","ventas","Provincia de Buenos Aires","Colectora Luis María Macaya 687","false",,"Automoviles San Jorge - Tandil Concesionario Oficial Chevrolet","4.3",,"https://www.google.com/maps/search/?api=1&query=Automoviles%20San%20Jorge%20-%20Tandil%20Concesionario%20Oficial%20Chevrolet&query_place_id=ChIJcfe7WfsfkZURcQjze9HQoaM","https://www.thauntandil.com.ar/",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leandro Alem 620, B7000 ATN, Provincia de Buenos Aires, Argentina","Banco",,,,,,,,,,"Banco","1216994580231102687","ATN","true","AR",,,,,,"0x95911f916c735be1:0x10e3a21f704020df",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mNFSxQx0fURglesBV8mnuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.50716&pitch=0&thumbfov=100","1",,"false","/g/11h40zwfz4","es-419",,,"-37.3250479","-59.13405",,,,,,,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJ4VtzbJEfkZUR3yBAcB-i4xA","B7000",,"16",,"0",,,,,,"2025-05-28T23:43:27.841Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","Leandro Alem 620","false",,"Cooperativa De Provisión De Servicios De Administración De Ventas A Crédito Tandil Ltda.",,,"https://www.google.com/maps/search/?api=1&query=Cooperativa%20De%20Provisi%C3%B3n%20De%20Servicios%20De%20Administraci%C3%B3n%20De%20Ventas%20A%20Cr%C3%A9dito%20Tandil%20Ltda.&query_place_id=ChIJ4VtzbJEfkZUR3yBAcB-i4xA",,
,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14 de Julio 109 Oficina 6, C7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","15680192025427730354","Tandil","false","AR","cardinalepropiedades.com","cardinalepropiedades@gmail.com",,,"https://www.facebook.com/profile.php?id=100083401207760","0x95911ff7db696029:0xd99b3b91e5885fb2",,"https://lh3.googleusercontent.com/p/AF1QipN9dz7bPOhvhZ4nD7l8hJG6cahWT6CA-i5l_kt9=w408-h408-k-no","5","https://instagram.com/cardinalepropiedades","false","/g/11vzgcyv2r","es-419",,,"-37.333679","-59.137047",,"miércoles","9:30 AM to 6 PM","jueves","9:30 AM to 6 PM","viernes","9:30 AM to 6 PM","sábado","10 AM to 1 PM","domingo","Cerrado","lunes","9:30 AM to 6 PM","martes","9:30 AM to 6 PM","false","+54 249 434-0685","+542494340685","(249) 4340685","+5492494340685","(249) 4340685","6474146","7014245","7014198","7014144","7003300","7000056","6965257","6947261","6942336","6946526","6946555","6946965","6946608","6944920","6946668","6947201","6949654","6206984","6360620","6701084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJKWBp2_cfkZURsl-I5ZE7m9k","C7000",,"20",,"21",,,,,,"2025-05-28T23:43:27.841Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","14 de Julio 109 Oficina 6","false",,"Cardinale Propiedades","4.8",,"https://www.google.com/maps/search/?api=1&query=Cardinale%20Propiedades&query_place_id=ChIJKWBp2_cfkZURsl-I5ZE7m9k","https://www.cardinalepropiedades.com/",
,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"miércoles","9 a.m.–6 p.m.","jueves","9 a.m.–6 p.m.","viernes","9 a.m.–6 p.m.","sábado","Cerrado","domingo","Cerrado","lunes","9 a.m.–6 p.m.","martes","9 a.m.–6 p.m.","Constitución 443, C7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","4889682587917708386","Tandil","false","AR","mezzinapropiedades.com.ar","info@mezzinapropiedades.com.ar","administracion@mezzinapropiedades.com.ar",,"https://www.facebook.com/inmobiliariamezzinapropiedades","0x95911f97f42b8975:0x43dba468353f6c62",,"https://lh3.googleusercontent.com/p/AF1QipNM6Ux3kyEgbGk-TbWR15JkmRUWcr-3G98kq-Of=w408-h545-k-no","17","https://www.instagram.com/inmobiliariamezzinapropiedades/","false","/g/11g8wy1tm2","es-419",,,"-37.3333882","-59.1350105",,"miércoles","9 AM to 6 PM","jueves","9 AM to 6 PM","viernes","9 AM to 6 PM","sábado","Cerrado","domingo","Cerrado","lunes","9 AM to 6 PM","martes","9 AM to 6 PM","false","+54 249 456-5310","+542494565310","(249) 456-5310","(249) 456-5310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJdYkr9JcfkZURYmw_NWik20M","C7000",,"11",,"52",,,,,,"2025-05-28T23:43:27.841Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","Constitución 443","false",,"Mezzina Propiedades","4.8",,"https://www.google.com/maps/search/?api=1&query=Mezzina%20Propiedades&query_place_id=ChIJdYkr9JcfkZURYmw_NWik20M","https://mezzinapropiedades.com.ar/",
,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,"true",,,"true",,,"true","true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9 de Julio, San Martín esquina, Tandil, Provincia de Buenos Aires, Argentina","Tienda de artículos para el hogar",,,,,,,,,,"Tienda de artículos para el hogar","3672173502553142923","Tandil","true","AR",,,,,,"0x95911faabd0d2961:0x32f62e583548368b",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZT78iD49rfaEDh89mTXNbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.1569&pitch=0&thumbfov=100","2",,"false","/g/11svr723sq","es-419",,,"-37.3258321","-59.1352677",,"miércoles","8:30 AM to 12:30 PM, 5 to 9 PM","jueves","8:30 AM to 12:30 PM, 5 to 9 PM","viernes","8:30 AM to 12:30 PM, 5 to 9 PM","sábado","8:30 AM to 12:30 PM, 5 to 9 PM","domingo","Cerrado","lunes","8:30 AM to 12:30 PM, 5 to 9 PM","martes","8:30 AM to 12:30 PM, 5 to 9 PM","false","+54 810-333-6534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJYSkNvaofkZURizZINVgu9jI",,,"18",,"4",,,,,,"2025-05-28T23:43:27.841Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","9 de Julio, San Martín esquina","false",,"Casa Sampietro","4",,"https://www.google.com/maps/search/?api=1&query=Casa%20Sampietro&query_place_id=ChIJYSkNvaofkZURizZINVgu9jI","https://sampietroweb.com.ar/",
,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pinto 997, B7000 Tandil, Provincia de Buenos Aires, Argentina","Agencia inmobiliaria",,,,,,,,,,"Agencia inmobiliaria","7069918364623956295","Tandil","false","AR",,,,,,"0x95911f93bb355027:0x621d654b6a6be947",,"https://lh3.googleusercontent.com/p/AF1QipNTNvYFVjc6eZ9rlzVnhutDyzROoiKedo64vUTo=w408-h306-k-no","5",,"false","/g/11pwslnv3x","es-419",,,"-37.3252599","-59.1301209",,"miércoles","9 AM to 1 PM","jueves","9 AM to 1 PM","viernes","9 AM to 1 PM","sábado","Cerrado","domingo","Cerrado","lunes","9 AM to 1 PM","martes","9 AM to 1 PM","false","+54 249 420-8358","+542494208358",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ChIJJ1A1u5MfkZURR-lraktlHWI","B7000",,"5",,"1",,,,,,"2025-05-28T23:43:27.840Z","https://www.google.com/maps/search/ventas/@-37.3286205,-59.117993654290494,16z?hl=es-419","ventas","Provincia de Buenos Aires","Pinto 997","false",,"Natalia Zaccaría Negocios Inmobiliarios","5",,"https://www.google.com/maps/search/?api=1&query=Natalia%20Zaccar%C3%ADa%20Negocios%20Inmobiliarios&query_place_id=ChIJJ1A1u5MfkZURR-lraktlHWI",,
