title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
Galtech,Comercio,,Parque Industrial Tandil - Calle 6 n°465,+54 249 442-8506,Tandil,Provincia de Buenos Aires,-37.2914922,-59.1886446,4.6,4,https://lh3.googleusercontent.com/p/AF1QipNje5AehY0lJupeUfrhRez6bXoX33zNcYKRK9yl=w408-h272-k-no,11.0,39,2025-05-28T23:43:20.499Z,ventas
Inmobiliaria Constructora Romeo Alquileres-ventas,Agencia inmobiliaria,,Mitre 1548 Sur,,Tandil,Provincia de Buenos Aires,-37.3185136,-59.1242455,,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr3r7OS1cDnMJPjNPojRyS2VNUotjcs5EgF0bgZql_KTLvVY6VAWb7LCnuZdmpk4cnV4deIL1XHfinZCjvaKrF4UYCFqGRnTA6gpNj_IcJJk8Ysfx0F5JquYbHIJIo3JFYFR8k6=w408-h402-k-no,3.0,0,2025-05-28T23:43:23.973Z,ventas
Rivero Propiedades,Agencia inmobiliaria,,Gral. Roca 519,+54 249 456-2717,Tandil,Provincia de Buenos Aires,-37.3233921,-59.1258939,4.6,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e8rvq1LS_I1hHHOywcQ7Mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.4131&pitch=0&thumbfov=100,1.0,9,2025-05-28T23:43:23.973Z,ventas
Inmobiliaria Carlos Fanucchi,Agencia inmobiliaria,,Av. Brasil 387,+54 249 461-3756,Tandil,Provincia de Buenos Aires,-37.3315343,-59.1120446,5.0,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ugHNiaI3QRyVEh16jmY93A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.67346&pitch=0&thumbfov=100,1.0,2,2025-05-28T23:43:23.972Z,ventas
Cooperativa de Trabajo Impopar Ltda,Fábrica,http://www.inpopar.com/,"Parque Industrial Tandil, Parcela 4A",,Tandil,Provincia de Buenos Aires,-37.291633,-59.1783723,4.4,5,https://lh3.googleusercontent.com/p/AF1QipOwkJkK9bnlE1xLGK_fImgiBfd--fc3ids9RoC1=w408-h305-k-no,54.0,11,2025-05-28T23:43:20.499Z,ventas
Papelera LC,Papelería,,7000,+54 249 434-3430,Tandil,Provincia de Buenos Aires,-37.308192,-59.128931,4.7,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rsoFQh9k8xAYd_NNsdRbiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.93633&pitch=0&thumbfov=100,1.0,3,2025-05-28T23:43:27.927Z,ventas
Automoviles San Jorge - Tandil Concesionario Oficial Chevrolet,Concesionario Chevrolet,https://www.thauntandil.com.ar/,Colectora Luis María Macaya 687,,Tandil,Provincia de Buenos Aires,-37.3141625,-59.1100347,4.3,11,https://lh3.googleusercontent.com/p/AF1QipP2NgGQcSGsAcTD_bynWlnWI9O3uVUfPuKxXKS1=w408-h272-k-no,68.0,379,2025-05-28T23:43:23.973Z,ventas
Cooperativa De Provisión De Servicios De Administración De Ventas A Crédito Tandil Ltda.,Banco,,Leandro Alem 620,,ATN,Provincia de Buenos Aires,-37.3250479,-59.13405,,16,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mNFSxQx0fURglesBV8mnuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.50716&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:43:27.841Z,ventas
Cardinale Propiedades,Agencia inmobiliaria,https://www.cardinalepropiedades.com/,14 de Julio 109 Oficina 6,+54 249 434-0685,Tandil,Provincia de Buenos Aires,-37.333679,-59.137047,4.8,20,https://lh3.googleusercontent.com/p/AF1QipN9dz7bPOhvhZ4nD7l8hJG6cahWT6CA-i5l_kt9=w408-h408-k-no,5.0,21,2025-05-28T23:43:27.841Z,ventas
Mezzina Propiedades,Agencia inmobiliaria,https://mezzinapropiedades.com.ar/,Constitución 443,+54 249 456-5310,Tandil,Provincia de Buenos Aires,-37.3333882,-59.1350105,4.8,11,https://lh3.googleusercontent.com/p/AF1QipNM6Ux3kyEgbGk-TbWR15JkmRUWcr-3G98kq-Of=w408-h545-k-no,17.0,52,2025-05-28T23:43:27.841Z,ventas
Casa Sampietro,Tienda de artículos para el hogar,https://sampietroweb.com.ar/,"9 de Julio, San Martín esquina",+54 810-333-6534,Tandil,Provincia de Buenos Aires,-37.3258321,-59.1352677,4.0,18,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZT78iD49rfaEDh89mTXNbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.1569&pitch=0&thumbfov=100,2.0,4,2025-05-28T23:43:27.841Z,ventas
Natalia Zaccaría Negocios Inmobiliarios,Agencia inmobiliaria,,Pinto 997,+54 249 420-8358,Tandil,Provincia de Buenos Aires,-37.3252599,-59.1301209,5.0,5,https://lh3.googleusercontent.com/p/AF1QipNTNvYFVjc6eZ9rlzVnhutDyzROoiKedo64vUTo=w408-h306-k-no,5.0,1,2025-05-28T23:43:27.840Z,ventas
La Sirena Pizzeria,Pizzería,http://www.instagram.com/lasirenadetandil,Pinto 890,+54 249 460-2113,Tandil,Provincia de Buenos Aires,-37.3258321,-59.131797,4.0,10,https://lh3.googleusercontent.com/p/AF1QipNIJ3kiIwUI1fRdXSeAcLANoNKSt3-BvyCo4Gxi=w408-h725-k-no,95.0,110,2025-05-28T23:43:27.840Z,ventas
Inmobiliaria Alewaerts,Agencia inmobiliaria,http://www.inmobiliariaalw.com/,San Martín N° 954,+54 249 444-8925,Tandil,Provincia de Buenos Aires,-37.324075,-59.130005,4.4,19,https://lh3.googleusercontent.com/p/AF1QipPz-WNYFnQ9k6pf7ZoGgTEzfMJ5Ff86yx5HpgIR=w408-h408-k-no,33.0,64,2025-05-28T23:43:27.841Z,ventas
Terrenos en venta,Urbanización,,,,Tandil,Provincia de Buenos Aires,-37.339559,-59.1425045,,4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrEdFLK6Kg8S284UbDo20HDXCVs7qbArEt9h8y6OhKgweot-_vCYt8TCh4Ru5kUL9pJrCB5RY_LbcflEGAscQ8FV_-qMImKN_-WWRgpm54L9MAom-ezZzRQUbDwgqXk2HCCmyzOJg=w408-h306-k-no,3.0,0,2025-05-28T23:43:44.674Z,ventas
Inmobiliaria Dámaso propiedades,Agencia inmobiliaria,,Lobería 954,+54 249 462-9655,Tandil,Provincia de Buenos Aires,-37.3374312,-59.1237873,,21,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GeEn_rjz72SYH0D4T2jSzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.69894&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:43:45.227Z,ventas
Inmobiliaria Leonardi David,Agencia inmobiliaria,,Alberdi 832,+54 249 432-1062,Tandil,Provincia de Buenos Aires,-37.3262637,-59.1453769,5.0,9,https://lh3.googleusercontent.com/p/AF1QipPu8WWWYSd_UEYU7YTlRfMf6AMhJcKjKCS7pUNZ=w408-h306-k-no,7.0,6,2025-05-28T23:43:46.275Z,ventas
CTkayaks Tienda &Turismo,Tienda de deportes al aire libre,http://ctkayaks.com/,"Local de Ventas, Dr. Saavedra Lamas 365",+54 249 433-0543,Tandil,Provincia de Buenos Aires,-37.3519483,-59.132004,4.8,21,https://lh3.googleusercontent.com/p/AF1QipM2w1KBWWCDEe7lzP3a_MpsbkbGm0WA6k0gYP1q=w408-h541-k-no,71.0,48,2025-05-28T23:43:43.756Z,ventas
Naldo - Tandil,Tienda de artículos para el hogar,http://www.naldo.com.ar/,Belgrano 684,+54 249 444-3999,Tandil,Provincia de Buenos Aires,-37.3284011,-59.1340925,4.2,15,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHPfZZ3aMJbFdW-p-wzx8ATDueClACBuNMRlLTk26g9GZBc7Axr9UmvZMedovwGqDmq5W67AbsUOEjhrfUfkwk9CVvyRgX99EsNk_KcS-tj8cFhCksTXuoQMJK_aR3jR21Z_nj7XooPFiU0-scDKkgYP1eLXYIs9_jo5utFQRhpsmJm6GYLRrg53hwfRw1EJrnxY-0=w408-h306-k-no,18.0,545,2025-05-28T23:43:27.841Z,ventas
Carrocerias Rodriguez SECPA,Fábrica,,Lavalle 322,+54 249 451-6974,Tandil,Provincia de Buenos Aires,-37.3051879,-59.1473936,5.0,5,https://lh3.googleusercontent.com/p/AF1QipO6kCjUUdnau6Kc3LdP1UwyfxkwNYta9ybjHBLB=w408-h428-k-no,9.0,8,2025-05-28T23:43:49.951Z,ventas
Agrobolsas,Fábrica,http://www.agrobolsas.com.ar/,Av. Colón 1636,+54 249 442-7613,Tandil,Provincia de Buenos Aires,-37.3118313,-59.1381511,4.4,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=95-jmkvAyT85l7oKk-hrdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.09686&pitch=0&thumbfov=100,2.0,39,2025-05-28T23:43:49.951Z,ventas
Inmobiliaria Joana Rodríguez,Agencia inmobiliaria,http://www.joanarodriguez.com.ar/,Av. Avellaneda 782,+54 9 249 421-8253,Tandil,Provincia de Buenos Aires,-37.3325137,-59.1299083,4.8,9,https://lh3.googleusercontent.com/p/AF1QipMLsiut8VYq1GQ7EsDkipkwLr3AalSAzmkQXw_d=w408-h272-k-no,10.0,52,2025-05-28T23:43:27.840Z,ventas
"Juan M. Zeballos, Estudio inmobiliario",Agencia inmobiliaria,https://www.facebook.com/Juan-M-Zeballos-Estudio-Inmobiliario-301048440358110/,Alberdi 477,+54 249 466-8205,Tandil,Provincia de Buenos Aires,-37.3304872,-59.1425057,3.8,14,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hg8sMHdze3ZLj4J-Gs1Mxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.46283&pitch=0&thumbfov=100,6.0,5,2025-05-28T23:43:53.964Z,ventas
Iturralde Hidrolavadoras - Karcher Oficial - Serv Tecnico,Servicio de lavado a presión,,San Lorenzo 1535,+54 249 442-4144,Tandil,Provincia de Buenos Aires,-37.3171838,-59.148715,4.0,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CUOlCtgsV1uKcmJfp1d_cA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.105965&pitch=0&thumbfov=100,2.0,16,2025-05-28T23:43:55.037Z,ventas
Matías Manuel Martínez Propiedades,Agencia inmobiliaria,,Av. España 683,+54 249 455-0337,Tandil,Provincia de Buenos Aires,-37.3224937,-59.1376746,5.0,13,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHBiXaoOX8aE9xEW63LaLnff4PILBbkpbN3fJ4kTNt6hjdfXv219hV_6CEjbYH42Qm9p2nk5xme_WqLCbh0FDqQsG4xePeZj-l514iwLc913vs36fHx5_96u-ptA04-k1t-NItz9TL1GI4htWiau-cEQ5W0KROQ-iCshKHTQcXTX-nRZM6cow3pJ8X-ckQrDbpl8w=w408-h306-k-no,2.0,1,2025-05-28T23:43:53.964Z,ventas
Edificio Terrazas de Tandil,Edificio de apartamentos,,Chacabuco 838,+54 249 427-3088,Tandil,Provincia de Buenos Aires,-37.3245983,-59.1411628,3.0,10,https://lh3.googleusercontent.com/gps-proxy/ALd4DhE7i2VrAYpE8g8fjnta6Ckv-1zb1DMH78LAtqYddqN50QLPojlerMQMuW7-7ct84M-U69WAP-U2QhBPy2UHyZWF3Wr3M4lzxh0pNQWrTOQwrWcaBOPX2yW7xNNMp3xj7g275lXvtn8pxeXOtneldSxJTS1aZAiIV5wHLRJ_GAAGuZfxZaGL8wYTM8KBu-RgloYL6bk=w408-h306-k-no,2.0,6,2025-05-28T23:43:53.964Z,ventas
Gorostidi Inmobiliaria,Agencia inmobiliaria,,Av. Perón 1215,+54 249 461-9966,Tandil,Provincia de Buenos Aires,-37.3220862,-59.1492349,4.3,8,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGDtR0AppBJqbN05pi_FXA8b2t91bhcDQOg4YZG0cm6R4AFhPWYacT-4ixTDFI3tWmWoJsFsTBPFP1OcgzXgZMQaEUO_QWucSBAzUpMoE5V2DYWGdbg15w1tFxEq-a21Hniz7-AhGqVNtv1n0pu5GvYgTkoH0cpq4NeaUY34bebkv4KzhM7zCL9AFdPxw4PaN7Wc0Y=w408-h306-k-no,7.0,62,2025-05-28T23:43:53.964Z,ventas
Confal Seguridad,Proveedor de sistemas de seguridad,https://www.confal.com.ar/incendio.php,"CP 7000, Gral. Rodríguez 998 Sur",+54 249 442-1506,Tandil,Provincia de Buenos Aires,-37.3216453,-59.1395959,3.8,20,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=18syZw_SyRmlIJqfmpndDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.86145&pitch=0&thumbfov=100,1.0,13,2025-05-28T23:43:55.038Z,ventas
Inmobiliaria Emilio F. Rodriguez,Agencia inmobiliaria,http://emiliorodriguez.com.ar/,Belgrano 319,+54 249 444-3977,Tandil,Provincia de Buenos Aires,-37.3303587,-59.1389058,4.1,19,https://lh3.googleusercontent.com/p/AF1QipNdFJFJ1_RaqnYMoHKT6BZx-9uBwziuq3L9Bc9x=w408-h405-k-no,11.0,68,2025-05-28T23:43:53.964Z,ventas
"Cerveza Lucre, Bar y Fábrica",Cervecería artesanal,https://instagram.com/cervezalucre,Alberdi 1337,+54 249 462-1253,Tandil,Provincia de Buenos Aires,-37.3200057,-59.1488804,5.0,7,https://lh3.googleusercontent.com/p/AF1QipMt2Zp9AModSHYpJPhRJc-63BtdggbUXUmuTPXK=w408-h612-k-no,18.0,22,2025-05-28T23:43:46.275Z,ventas
INMOBILIARIA RE/MAX SIERRAS,Agencia inmobiliaria,http://www.remax.com.ar/sierras,Av. Colón 1219,+54 249 462-9920,Tandil,Provincia de Buenos Aires,-37.3165811,-59.1349591,4.1,13,https://lh3.googleusercontent.com/p/AF1QipNdnJcMnJoLKTz1nMnINe07cDY0rIBF5TwTEDTQ=w408-h272-k-no,24.0,41,2025-05-28T23:43:59.997Z,ventas
Suarez Negocios Inmobiliarios,Agentes inmobiliarios,https://laofi.inmo.co/,25 de Mayo 179,+54 249 439-0140,Tandil,Provincia de Buenos Aires,-37.3334845,-59.1395433,5.0,15,https://lh3.googleusercontent.com/p/AF1QipPkCDXQffb6hnd003_TBo5YpnCEJOm0hWKFuavj=w426-h240-k-no,6.0,1,2025-05-28T23:43:53.964Z,ventas
SERVICE OFICIAL MIDEA TANDIL,,http://www.todosistema.com/,Belgrano 184,+54 249 460-7028,Tandil,Provincia de Buenos Aires,-37.3309696,-59.1410663,1.0,17,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jTHcj0Yb2fnUjJtSkzO6YA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.67346&pitch=0&thumbfov=100,3.0,2,2025-05-28T23:43:53.964Z,ventas
Electronica Montiel,Taller mecánico,,Colectora Nte. L. M. Macaya 1055,+54 249 434-0599,Tandil,Provincia de Buenos Aires,-37.3109357,-59.1141562,4.8,1,https://lh3.googleusercontent.com/p/AF1QipNzIILmNGbBeNa03WpiQB40hARvMfOQRudklYCh=w408-h328-k-no,25.0,24,2025-05-28T23:28:48.648Z,"electronica, tienda"
Roqui Electronica,Tienda de electrónica,http://www.facebook.com/roqui.electronica,Gral. Rodríguez 1316,+54 249 457-3257,Tandil,Provincia de Buenos Aires,-37.3178271,-59.1419635,4.3,2,https://lh3.googleusercontent.com/p/AF1QipMF8NwCP09W2XoBBglh0Q9gypo5wRkb3dLJwOkA=w426-h240-k-no,313.0,673,2025-05-28T23:28:48.649Z,"electronica, tienda"
RURALINK,Tienda de electrónica,http://ruralink.com.ar/,Av. Buzón 727,+54 249 430-2244,BWH,Provincia de Buenos Aires,-37.320178,-59.1182755,2.0,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yKxALe1Wyj-igBzbCQnq3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.214355&pitch=0&thumbfov=100,1.0,52,2025-05-28T23:28:48.649Z,"electronica, tienda"
Escapes Daniel Celentano,Tienda de electrónica,,"399,, Primera Junta 299",+54 9 249 467-3486,Tandil,Provincia de Buenos Aires,-37.3198838,-59.1083577,4.7,4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1xaD3m7IHvxT2MIEzIUdLHtAO7OwIwpk8JxknTF6ENnt0ZREUM-I4W6fSNyx9oc0ZKMyNYYemtxjMZq09Tm6UbtvI-WQ-TX0L4fcdzDDqWI9DhVQhVrHzqMV-QavN-2w21GIquQ=w408-h544-k-no,3.0,48,2025-05-28T23:28:48.650Z,"electronica, tienda"
Mixer electronicos,Tienda de accesorios para móviles,,Darragueira 2216,+54 9 249 436-1450,Tandil,Provincia de Buenos Aires,-37.2989166,-59.1259842,4.2,5,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noDa8okz0oHvfPoZCM-aj5Q0DyoOZbyI5rDvNFNjPz_qG8pWN0wVLrisVJ3wie6ESfKe4nSzXCzqBIPguvLTRQN6s0J3IMxjmuokVwgZjZVTlaMT9QKqrKSujnPycYAbQ-LXcea=w408-h544-k-no,6.0,6,2025-05-28T23:28:48.650Z,"electronica, tienda"
Tiendas T,Tienda de herramientas,,Sarmiento 625,+54 249 462-3496,Tandil,Provincia de Buenos Aires,-37.3250748,-59.1369568,3.8,6,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5bJ3NTN6iQaMMNkN04DPMR_6ZYwZyWRProCTvSKbcY3B6eGOzMATV1OQjTlO09pyjO_G3XQ0419WvAfWkRzFIleEsNqDz7kIJsIMHyJSm-flSF-E-QycajqrAdb6POarmPcWIIw=w425-h240-k-no,3.0,40,2025-05-28T23:28:48.650Z,"electronica, tienda"
Jupiter Electronica,Tienda de electrónica,,Garibaldi 907,,Tandil,Provincia de Buenos Aires,-37.3198516,-59.1349885,5.0,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ezE3MqoJIvx3Gcnn2fLECA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.31516&pitch=0&thumbfov=100,1.0,3,2025-05-28T23:28:48.650Z,"electronica, tienda"
LANG Tecnología,Tienda de informática,http://www.langtecnologia.com.ar/,Av. España 882,+54 249 443-8654,Tandil,Provincia de Buenos Aires,-37.3210096,-59.134876,4.5,8,https://lh3.googleusercontent.com/p/AF1QipOAU8ZVz83vWDTdT38x6moBe07-Vursk-lV5I5m=w408-h272-k-no,23.0,509,2025-05-28T23:28:48.650Z,"electronica, tienda"
Electromundo,Proveedor de equipos audiovisuales,http://www.facebook.com/electromundotandil,Av. España 955,+54 9 249 463-2603,Tandil,Provincia de Buenos Aires,-37.3209527,-59.1336502,4.9,9,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7i1131Q4rpEz_VV6_kGEjYy_3i3KYMvudfMiyEkXHYHCv7FzIXslPFZ6e-km-pI9APYVu86C4QwdVliB1APknnAvQ3N1_i6X2Q9C7ndyPw23N6PSWoO_B1Kk16kLIVdCEzxFY=w408-h306-k-no,11.0,36,2025-05-28T23:28:48.650Z,"electronica, tienda"
Link Computacion,Tienda de informática,https://linkcomputacion.empretienda.com.ar/,San Martín 1459,+54 249 452-8686,Tandil,Provincia de Buenos Aires,-37.3216041,-59.1238596,4.4,10,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqTYGUAxJLKPqJKflfw06MhF333aZeg2Yxiihe9-eyXWHc7pJDceyZd-u6EmCm2oJqKi9b3JV4G_WS5tTj9PnjI1VxzoWOtKIaK9jINMTL-5jAwb3k2IIDnoe3CJkwQW1nL2I_M=w426-h240-k-no,333.0,105,2025-05-28T23:28:48.651Z,"electronica, tienda"
Natsu Electronica y Videojuegos,Tienda de videojuegos,,4 de Abril 418,+54 249 420-9290,Tandil,Provincia de Buenos Aires,-37.3258809,-59.1278876,4.6,11,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqPMSbI9LNuJQ07QOj9qMrHm5hkI963UBT-M-FkQtwYXAOiKwg9d8uwPuj_OXDvzURZm_IQADkKwc-NA2vvRSBVCHp5m6CZoO6qg3_yE8sFtTz0u93TBdet1rV-hKVzGCvItpE=w427-h240-k-no,19.0,88,2025-05-28T23:28:48.651Z,"electronica, tienda"
Eco Pila,Tienda de electrónica,,Sarmiento 656,+54 249 438-6907,Tandil,Provincia de Buenos Aires,-37.3247176,-59.1365503,4.7,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npCJvZxWCb0YKn9PiKZCCWzJqKcvLP9zPuNu0xbHVgzcydsLpYpaWsP_am_SbRzZKj15NkixHtl2hkWy5Uu0LCvOTQibFRbzEC1RQ7Oa1_xRPSH7NDeJeUOtrkq0mWmP9_ogXRexg=w408-h544-k-no,9.0,134,2025-05-28T23:28:48.651Z,"electronica, tienda"
Vitalia Computación,Tienda de informática,,Quintana 595,+54 249 420-7361,Tandil,Provincia de Buenos Aires,-37.3073852,-59.1425898,4.3,13,https://lh3.googleusercontent.com/p/AF1QipMwwDzlldfBVhK2DZaRKRE-0AQj77OmuiPdsh3Q=w408-h408-k-no,9.0,24,2025-05-28T23:28:48.651Z,"electronica, tienda"
Compu Tandil,Tienda de electrónica,,San Martín 1001,+54 249 465-7856,Tandil,Provincia de Buenos Aires,-37.3240545,-59.1305023,1.0,14,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rhHPemBM31sX7z7WrqjHSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.31743&pitch=0&thumbfov=100,1.0,3,2025-05-28T23:28:48.651Z,"electronica, tienda"
Wonder Store,,http://wonderstore10.empretienda.com.ar/,Jurado 1567,+54 249 432-1662,Tandil,Provincia de Buenos Aires,-37.3073543,-59.1159914,,15,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cqIrauPVnwGbelX65R2ygw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.51381&pitch=0&thumbfov=100,1.0,0,2025-05-28T23:28:48.651Z,"electronica, tienda"
Lucaioli,Tienda de electrónica,,Gral. Rodríguez 677,,Tandil,Provincia de Buenos Aires,-37.3254221,-59.1371266,5.0,16,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fw-FZNBCUc9Em2V4xpE8hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.263706&pitch=0&thumbfov=100,1.0,2,2025-05-28T23:28:48.651Z,"electronica, tienda"
MacroCam Seguridad Electrónica,Televisión de circuito cerrado,http://www.macrocam.com.ar/,Pinto 1727,+54 249 449-9233,Tandil,Provincia de Buenos Aires,-37.3212976,-59.1192885,4.8,17,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrp95TVJhJT3XGd7kqje__3Yj17Q22Eh_00RbhEtUxyzVWWxMokOIVf7w_LBWuWUrVx3ZJZRuhNacQ0wSQ7JqefCaMjBazdfFAizBq0o0V8IY2na4VBZgtj9HvGSX8SEvAqXz-8=w408-h306-k-no,17.0,15,2025-05-28T23:28:48.651Z,"electronica, tienda"
