title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
REPUESTOS ALFA,Tienda de repuestos para automóviles,,Av. San Martín,,Rauch,Provincia de Buenos Aires,-36.7725131,-59.0858216,,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C2rU8ITLyHYkMNatW3X3ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.50373&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:48:35.064Z,repuestos
Dante Repuestos,Tienda de repuestos para automóviles,,,,Rauch,Provincia de Buenos Aires,-36.779114,-59.0825532,,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sC0nZo7aHZOXdQYTRfXIrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.54492&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:48:35.064Z,repuestos
Jd Repuestos,Tienda de repuestos para automóviles,,Avellaneda,,Rauch,Provincia de Buenos Aires,-36.7678781,-59.0939502,,8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B7E8zxQUaLKBmVFSXD8y8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.29881&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:48:35.064Z,repuestos
Electricidad Landaburu,Taller mecánico,,"Paso 400-498, B7203BGJ",+54 2297 44-2754,Rauch,Provincia de Buenos Aires,-36.774511,-59.0790579,4.8,9,,,29,2025-05-29T00:48:35.064Z,repuestos
Lo De Martin,Tienda de repuestos para automóviles,,,,Rauch,Provincia de Buenos Aires,-36.7721181,-59.0857797,,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c6Ljr5QUoRm2AreGHRb4xQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.60515&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:48:35.064Z,repuestos
Primera parada,Comercio,,Brandsen 1792,,Rauch,Provincia de Buenos Aires,-36.7717438,-59.0897408,,2,,,0,2025-05-29T00:48:36.560Z,comercio
Dualde Automotores,Comercio,,"BMW, Rondeau 2019",,Rauch,Provincia de Buenos Aires,-36.7736494,-59.0776384,3.7,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1TSMmFJn5-zWEKc_FbBmSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.32281&pitch=0&thumbfov=100,1.0,3,2025-05-29T00:48:36.560Z,comercio
Remis Plaza,Comercio,,Lavalle 721,+54 249 447-6368,Rauch,Provincia de Buenos Aires,-36.7732353,-59.0893059,3.8,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sbY_XwOKJv1xygI6DpaiHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.10574&pitch=0&thumbfov=100,1.0,4,2025-05-29T00:48:36.560Z,comercio
Los caseritos,Tienda de alimentación,,Eduardo Rodríguez 253,+54 249 434-1113,Rauch,Provincia de Buenos Aires,-36.7757524,-59.1013832,4.0,5,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWQqFZjJmWCL3MUZSZQtxBtr-hHfVBEgGbM5P412yrJqUfI8VA5vpsNWzp4RYauq2bE2mY4ourQTQelM7-RaPDHCS_jFne6fMTI4IR7vlauZzKOTglh2ktMdaYyefC4jmt6__IOg=w546-h240-k-no,76.0,1,2025-05-29T00:48:36.560Z,comercio
Kiosco Lo Del Negro,Tienda de artículos para el hogar,,Av. San Martín 326,,BPQ,Provincia de Buenos Aires,-36.7772125,-59.0915838,4.7,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UgRNMkENbZ_zaDHZeOZDPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.65396&pitch=0&thumbfov=100,1.0,3,2025-05-29T00:48:36.560Z,comercio
carniceria La Alegria,Comercio,,"BIC, B7203BIC, Av. Pres. Juan Domingo Perón 201-299",+54 249 448-4260,Rauch,Provincia de Buenos Aires,-36.7718838,-59.0917224,4.5,7,https://lh3.googleusercontent.com/p/AF1QipO6Ipu15SLlF1z0aiy_umv6gUDL5eZ4yIHI50kk=w408-h544-k-no,65.0,17,2025-05-29T00:48:36.560Z,comercio
Rotisería Lucy,Supermercado,,Alem 330,+54 2297 44-3254,Rauch,Provincia de Buenos Aires,-36.7727096,-59.093996,4.4,8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYPVOn1tIOvH6U-_iG4cRggozvqPH9RURUyQB1n6BpbaWuT0LtkPMw98KM1rzC8yP6JnW0TTodsDctqdeg4u1liLhjf1S_dNxoadJsypXARK4XO8vCUm5QEBJqzLn0f0byajeL=w426-h240-k-no,7.0,80,2025-05-29T00:48:36.560Z,comercio
El Viejo Almacén,Comercio,,,+54 2297 44-2351,Rauch,Provincia de Buenos Aires,-36.7770906,-59.0885116,4.5,9,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h49PUrmrDeSsD9ycaKYi_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.76222&pitch=0&thumbfov=100,1.0,2,2025-05-29T00:48:36.560Z,comercio
Palmieri Julio E Hijos,Comercio,,Garralda 260,+54 2297 44-2345,Rauch,Provincia de Buenos Aires,-36.7767339,-59.093429,4.0,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rFxVQT15Tn_4hF5XqLcwCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.05493&pitch=0&thumbfov=100,1.0,1,2025-05-29T00:48:36.560Z,comercio
Passeggi Aguerre Andres Escribano Publico,Comercio,,Av. San Martín 302,+54 2297 44-2647,BPQ,Provincia de Buenos Aires,-36.7773532,-59.0917756,4.9,12,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WDUSTTsijCN88vAPXR4Hew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.4681&pitch=0&thumbfov=100,1.0,13,2025-05-29T00:48:36.560Z,comercio
Daniel Carregado,Comercio,,Aveleyra 338,+54 2297 44-3275,Rauch,Provincia de Buenos Aires,-36.7752517,-59.0938719,4.3,13,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EdeUvhX6jv9JenJ-B0_z8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.39288&pitch=0&thumbfov=100,1.0,3,2025-05-29T00:48:36.560Z,comercio
Celiberti Enrique Luis,Comercio,,Av. San Martín 338,+54 2297 44-0415,BPQ,Provincia de Buenos Aires,-36.7771237,-59.0914758,4.8,14,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WcRcCTy6FmZka8ACpJCMOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.25002&pitch=0&thumbfov=100,1.0,12,2025-05-29T00:48:36.560Z,comercio
Juguetería Sapo Pepe,Comercio,,Garralda 448,+54 2297 44-0079,ASJ,Provincia de Buenos Aires,-36.7754326,-59.0916185,4.7,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-RPPQVLe1KMyhuFuPU5xs5O2cvAKa1y7YonxiAl9wdTF9iAoGKGgRer6vLpoEUK2iYXu1jATAkAVBtqr58102H3WoATQNCqoIdg6DKF5ZtoPPsCxxkbWPUWubK73nYoJfsSNY=w408-h306-k-no,4.0,7,2025-05-29T00:48:36.561Z,comercio
Miguel A Siervo,Comercio,,"ABB, 9 de Julio 62",+54 2297 44-0451,Rauch,Provincia de Buenos Aires,-36.7767021,-59.0926493,5.0,16,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gf08FzRRG00Ziir6a1s30w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.19287&pitch=0&thumbfov=100,1.0,1,2025-05-29T00:48:36.561Z,comercio
despesa y anexo las acacias y Üma ropa informal,Comercio,https://m.facebook.com/despensalasacacias/,7203,,Rauch,Provincia de Buenos Aires,-36.7731278,-59.0971487,5.0,17,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GBYvI9SPNhnndc1TtGojoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.227795&pitch=0&thumbfov=100,1.0,4,2025-05-29T00:48:36.561Z,comercio
One24,Kiosco,,"Pellegini, Marcelo Torcuato de Alvear y",,Rauch,Provincia de Buenos Aires,-36.7666226,-59.0924306,4.8,18,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T_q5oJv2OXwwjDoniwhXDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.50668&pitch=0&thumbfov=100,1.0,6,2025-05-29T00:48:36.561Z,comercio
Arturo E Dualde,Comercio,,Av. San Martín 1060,+54 2297 44-0384,Rauch,Provincia de Buenos Aires,-36.7716727,-59.0850317,4.5,19,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrMyxgEUuokiEyVM-gis2OioyXXnKAkA9ZzuJv08-agT-hYgIkEvcnT9DgmEXQGNlT_HIXIHHD2cAVKWfdQzK_RiYGvYCzblSbepn3hJCytTEYJs8FfzQIRDhlEcOvLbpxQWTZJ9g=w408-h725-k-no,3.0,2,2025-05-29T00:48:36.561Z,comercio
Autoservicio La Suerte,Supermercado,,Alem 590 598,+54 249 431-7611,Rauch,Provincia de Buenos Aires,-36.7703616,-59.0969038,4.4,23,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nru7pRQt-iDH4DErvbDrIdaZPSAd00CNv7V5Vpo7z911kofdlpTozzZthvLpaRuJ11Y7_V5b39XbzNNM5tdmXmxsa5pXohQ6azeNKDIO_OXj8cwhU6s1vIjgat-vOG5Pb1ofM-Wyw=w408-h725-k-no,32.0,29,2025-05-29T00:48:37.167Z,comercio
Minimercado Tu Ahorro,Tienda general,,Alem 590,,Rauch,Provincia de Buenos Aires,-36.7699042,-59.0975225,,24,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosGuBdn3zU0bnG3s3pzy8XiHjLR6xPQOUjwAu9-iL5z3mno-Dnup6pG_hNinoHFKgkVOsUg-UFura_D_zLIaaLhPqgmZCc_-0qUZXYevaStmfnCio8ONzPZAUi7EjbE6H8aT4v=w426-h240-k-no,10.0,0,2025-05-29T00:48:37.167Z,comercio
Despensa Mi Mamà Es Mi Angel,Tienda de alimentación,,"B7203AYO, Las Heras 701-799",+54 249 431-0515,Rauch,Provincia de Buenos Aires,-36.7691611,-59.0935167,5.0,25,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noH3nsuyH4ta0cogVo0L3aIAIpLiofCOAy72L9QsM9gtu7Od0id2EzPkYNXRVEaJiWf7K63fs722KGoDuaWMjO8H3w3CVKMe4aLMgBpuuKqHOi6wwjqECU8SuVNf8QXIYAgrSqZ=w408-h306-k-no,4.0,2,2025-05-29T00:48:37.168Z,comercio
Super Chino Nuevo,Tienda de alimentación,,"300-398, B7203BIQ, Av. Pres. Juan Domingo Perón",,Rauch,Provincia de Buenos Aires,-36.7711254,-59.0924871,3.8,26,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no99Tu7df-jnxE5m34DhmovphpZfT7ukvlFDtFKobUf0hhrTc8-kDUN-XUkf7x8HT7vq7vSv_Ql6IneWcVA-4mgramYg57-oiSocnIf9TXf4f_BG_6UYkd1QC563SHi4BMo9JRS=w408-h839-k-no,3.0,93,2025-05-29T00:48:37.168Z,comercio
despensa El Amanecer,Tienda de alimentación,,,,Rauch,Provincia de Buenos Aires,-36.7703334,-59.0904795,3.0,27,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zU0dKiQEiLv2PdoCHgSixw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.8618&pitch=0&thumbfov=100,1.0,1,2025-05-29T00:48:37.168Z,comercio
Terra Herramientas,Tienda de herramientas,http://www.terraherramientas.com.ar/,Colectora Alvear 1150,+54 249 402-0504,AEX,Provincia de Buenos Aires,-36.7650016,-59.0916388,3.1,28,https://lh3.googleusercontent.com/p/AF1QipMjXFo8cM1wEwGxuQzyLqX6G_XQs4nXghc7GRMu=w408-h544-k-no,19.0,7,2025-05-29T00:48:37.168Z,comercio
Toxic Shine Rauch,Tienda de accesorios para automóviles,https://www.instagram.com/toxicshinerauch/,Barrio Mit 33,+54 249 402-2985,Rauch,Provincia de Buenos Aires,-36.7656927,-59.0976689,5.0,30,https://lh3.googleusercontent.com/p/AF1QipNz57mugkYfzwanLOxKt0WtTriePoIV3batc6QZ=w408-h544-k-no,7.0,1,2025-05-29T00:48:37.168Z,comercio
Despensa Lo de Isabel,Tienda de alimentación,,Solidaridad 58,,Rauch,Provincia de Buenos Aires,-36.7697122,-59.0978572,,31,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lb0brqsWoZum2zxUfzr8Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.003937&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:48:37.168Z,comercio
Maderera El Castor,Establecimiento de venta de madera,,"Dardo Rocha, Las Heras esq",+54 11 5146-1353,Rauch,Provincia de Buenos Aires,-36.7652624,-59.0886062,,32,https://lh3.googleusercontent.com/p/AF1QipMAr-XI5PJQ7JVEtvSmKBj6ISUnkHfcjNfKB1jN=w408-h724-k-no,14.0,0,2025-05-29T00:48:37.168Z,comercio
"Vineria ""El Tonel""",Tienda de vinos,http://instagram.com/eltonelvineria,"Avenida Perón, Balcarce y",+54 249 447-7356,Rauch,Provincia de Buenos Aires,-36.7705612,-59.0929643,4.6,33,https://lh3.googleusercontent.com/p/AF1QipOknQm8aN_HAOqqEH7P44Gsz5309WJN-yTBHS35=w408-h725-k-no,112.0,75,2025-05-29T00:48:37.168Z,comercio
Ferreteria TATO,Ferretería,,"B7203BIR, Av. Pres. Juan Domingo Perón 410",+54 249 466-2890,Rauch,Provincia de Buenos Aires,-36.7704742,-59.0930384,4.6,34,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UxS5SOTqML71LW3pTDldMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.977833&pitch=0&thumbfov=100,1.0,62,2025-05-29T00:48:37.168Z,comercio
CARNICERIA EL RUANO,Carnicería,,Av. Pres. Juan Domingo Perón 395,,Rauch,Provincia de Buenos Aires,-36.7706065,-59.0933528,,35,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gEen_n81rKqmV66_anZLZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.94391&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:48:37.168Z,comercio
Organdí - Confección y Venta de Prendas y Telas,Tienda de telas,https://instagram.com/organdisederiarauch?igshid=YmMyMTA2M2Y=,Avellaneda 174,+54 9 249 421-6105,Rauch,Provincia de Buenos Aires,-36.7711581,-59.0884617,4.8,37,https://lh3.googleusercontent.com/p/AF1QipMTIr6lKAdOnyaIrcF8aNjySCyQgsJ_JxVjwQ6o=w408-h544-k-no,6.0,8,2025-05-29T00:48:37.168Z,comercio
Automotores Artigas,Compraventa de automóviles,,,+54 249 432-5778,Rauch,Provincia de Buenos Aires,-36.7649155,-59.091475,,38,https://lh3.googleusercontent.com/p/AF1QipM7EoJSf1bc6CNJPwEIM-60Y9IYBHt3j1O8mTbu=w408-h306-k-no,5.0,0,2025-05-29T00:48:37.168Z,comercio
SUMATRA,Tienda de ropa,,Av. San Martín 419,,Rauch,Provincia de Buenos Aires,-36.776353,-59.090975,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cT0YYae8r4s1E_bq_lxGYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.0709&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:48:37.285Z,tienda
Electro Rauch,Tienda de artículos para el hogar,,"B7203BPX, Av. San Martín 1096",+54 9 249 433-7624,Rauch,Provincia de Buenos Aires,-36.7715625,-59.0846531,4.9,3,https://lh3.googleusercontent.com/p/AF1QipOyUUq85Gk0I19Ug222UzKgJT5Jtp9LH4NpRr0Q=w408-h306-k-no,74.0,32,2025-05-29T00:48:38.693Z,electronica
Hendel Rauch,Tienda de electrodomésticos,https://www.hendel.com/,Av. San Martín 476,+54 11 6091-7532,BPR,Provincia de Buenos Aires,-36.7761898,-59.090301,4.5,6,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noqyLdLflkPQT-FQebIcPIdMOLAHKZZAR4MunC7SUnyMWRaPl-GIWxplUjlEQmtiC147VfsQr-v_UoMp3Q9JQ761FQf-bq5RczfZySgr_KO0fasOBwQP0R3KF9s-dJ-qGnJDxiSdg=w546-h240-k-no,14.0,87,2025-05-29T00:48:38.694Z,electronica
Cybermania Insumos y Reparacion de Pc,Servicio de informática,,Cnel. Suárez 34,+54 2297 44-0339,Rauch,Provincia de Buenos Aires,-36.7832489,-59.0999985,,8,,,0,2025-05-29T00:48:38.694Z,electronica
Suma Créditos Rauch,Institución financiera,,"BPS, Av. San Martín 554",,Rauch,Provincia de Buenos Aires,-36.7756668,-59.0896794,,9,https://lh3.googleusercontent.com/p/AF1QipPJvPyZp684wKYhxQKJ_twAp3ioA0pualEEzCcL=w408-h306-k-no,9.0,0,2025-05-29T00:48:38.694Z,electronica
Festejemos-Juntos,Diseñador de sitios web,,,+54 249 427-0586,,,-36.7746716,-59.0901985,,2,,,0,2025-05-29T00:48:42.221Z,web
Almacén 'Lo Maty',Tienda general,,Juan Silva 327,,Rauch,Provincia de Buenos Aires,-36.7830896,-59.0911519,4.8,1,https://lh3.googleusercontent.com/p/AF1QipMRvSd51mQuCe71zdgOa872Su1zHYIiOlrrx6bp=w426-h240-k-no,38.0,4,2025-05-29T00:48:49.391Z,comercio
Forrajería Cholín,Comercio,,Av. Matheu 440,,Rauch,Provincia de Buenos Aires,-36.7830048,-59.0887596,5.0,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7dQWtNJWSskodQjh4t8Wog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.91989&pitch=0&thumbfov=100,1.0,10,2025-05-29T00:48:49.391Z,comercio
Ibargoyen Mario Riune Martin Sebastian,Comercio,,"Av H Yrigoyen 446, Rauch, Buenos Aires",+54 2297 44-0379,Rauch,Buenos Aires Sur,-36.7832489,-59.0999985,5.0,6,,,1,2025-05-29T00:48:49.391Z,comercio
Camara Comercial Industrial Y de Servicios de Rauch,Cámara de comercio,http://camaracomerciorauch.com.ar/,Av. San Martín 193,+54 2297 44-2610,Rauch,Provincia de Buenos Aires,-36.7779446,-59.093083,4.7,7,https://lh3.googleusercontent.com/p/AF1QipOPdvtHH6EsqNUs_2qSNZh1XQ1C1eaRpxiw6yoQ=w408-h271-k-no,20.0,28,2025-05-29T00:48:49.391Z,comercio
Provenzano Luis,Comercio,,"ACA, Alberti 13",+54 2297 44-2173,Rauch,Provincia de Buenos Aires,-36.7767082,-59.0908077,,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3IWeGuIyp_P7MQa7yWaxOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.285376&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:48:49.391Z,comercio
"""La Safita"" artículos de limpieza y bazar.",Tienda de artículos para el hogar,,Av. Matheu 296,,BBP,Provincia de Buenos Aires,-36.7815648,-59.0906236,4.9,24,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcPzBF7Roo-IrbEiLcSmkLF_enylfaZy9Fe3MtKSb7RleKgVlPQ8qnUR9XxBmraUq2RVP-8oQmRFTxBzljjdQqqG_dvo6qtBTwuFSYVObnq5nj8pB2EXX-17Saqk5YtLEIZ8LP=w408-h306-k-no,12.0,7,2025-05-29T00:48:50.321Z,comercio
Panaderia Lo de Recio Horno A Le a,Panadería,,Aveleyra 127,+54 2297 44-2274,Rauch,Provincia de Buenos Aires,-36.7790446,-59.0938012,4.3,25,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqA8oyR42YoETS2Q0DWvdtAwQpWxW0yZaU1CSx5GnMYZiWFsNkAPMRKond2ZY1aboiyTcrvfFPG323Bn_kyEMgbGAXlgIZ3K89wr5g9c4IxgPe0LEubn2qzHEseq6aapSx9agdogQ=w408-h378-k-no,21.0,55,2025-05-29T00:48:50.321Z,comercio
Minimercado Tu Ahorro,Supermercado,,Rondeau 37 A,,Rauch,Provincia de Buenos Aires,-36.7838047,-59.0885761,4.4,26,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0c5yPdm49i9pmrkxlVb4fS68Nh1M1E_PvnjeL1M1MvgvBi2y5F97oLZH7WLEoyi6GBhkwqvhqdzAxVjqXk5Y6QOcxMiPxV90k4lNaI9MP15xsVDI8mMGY9FQL7z-7pGoL8EzF=w408-h306-k-no,16.0,21,2025-05-29T00:48:50.321Z,comercio
Golopolis,Supermercado,,Av. San Martín 83,,Rauch,Provincia de Buenos Aires,-36.7790397,-59.0942454,4.5,27,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3Nzs_mrMgfxnIHL_W_QUDlbXGO7pU1sL1TGXmkVBFB5W9SokJj23lfiiCV_O85oEnqWyyNttjv-_SUez6x5zikS6nxGsUW-Sp0Iok91PD-GlfCyPG1KA87GPdJHEeWfjAEjCVIQ=w408-h862-k-no,6.0,185,2025-05-29T00:48:50.322Z,comercio
El Safa,Carnicería,,Av. Matheu 74 B7203BBN,+54 249 457-8111,Rauch,Provincia de Buenos Aires,-36.7795559,-59.0931153,4.9,28,https://lh3.googleusercontent.com/p/AF1QipM59aSmqODRXnBDBqE0IybBjt1C4fDWJ33VP-ZP=w408-h306-k-no,82.0,28,2025-05-29T00:48:50.322Z,comercio
