title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
A Picar Mi Amor,Comestibles,,Quintana 543,+54 9 249 449-4015,Tandil,Provincia de Buenos Aires,-37.307845,-59.142063,4.7,16,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqOcFpYIWjABXsEvcJkf7O1BvrXbFg3FJnbKX9uxsd3O0BMygeEDMmG0Nr0-RCsJGgMB3vnX5fSOiHMsFOHpM8NWL_TjfC__zTJYm-q1x8M-dh_vIoxButVIyRgNuGsCe0rBM57=w426-h240-k-no,17.0,12,2025-05-29T00:15:31.964Z,Online
A Punto Caramelo,Comestibles,,Alberdi 14,+54 9 249 451-0757,Tandil,Provincia de Buenos Aires,-37.3360568,-59.1395277,,28,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MIur9xrxc7QLuBvPFt2eZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.70178&pitch=0&thumbfov=100,1.0,0,2025-05-04T16:08:18.491Z,Comercio
A Todo Color,Construccion,,Av. Santamarina 165,nan,Tandil,Provincia de Buenos Aires,-37.3293391,-59.1274778,,125,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OQEqwF1KPP9CZnUweJdRKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.52212&pitch=0&thumbfov=100,1.0,0,2025-05-04T16:08:54.950Z,Comercio
A Tu Lado Indumentaria,Ropa y Calzado,https://atuladoindumentaria2.mitiendanube.com/,Vicente López 2865 Local,+54 9 2284 47-0932,Olavarría,Provincia de Buenos Aires,-36.8926949,-60.322883,,80,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pn3ObdS8_Jbd6s9YssEGWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.0788&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:14:09.263Z,Tienda
A.T.Decoraciones,Construccion,,Formosa 845,+54 9 249 451-4392,Tandil,Provincia de Buenos Aires,-37.318695,-59.1629597,5.0,26,https://lh3.googleusercontent.com/p/AF1QipM2ITZYP45BrGWZDm-QK0mwM1CSZ5tgRO7GPBe7=w408-h906-k-no,28.0,2,2025-05-29T00:14:54.396Z,Servicios
Abait - Mercado Frutihorticola,Comestibles,,Av. Santamarina 181,+54 9 249 411-9705,Tandil,Provincia de Buenos Aires,-37.3290309,-59.1275087,4.5,1,https://lh3.googleusercontent.com/p/AF1QipOcuOlfbyii4dE2IC_-QBWWoo_3fmi4NJVJs4iP=w408-h245-k-no,4.0,64,2025-05-04T16:08:49.748Z,Comercio
Abc Libreria,Otras Categorias,https://www.instagram.com/abclibreria.tandil?igsh=azc3bGQ4bnowNm1k,Av. Brasil 90,nan,Tandil,Provincia de Buenos Aires,-37.3279365,-59.1136907,,89,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tYi76y3UYjYkm_rGBV2X3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.214157&pitch=0&thumbfov=100,1.0,0,2025-05-04T16:08:40.048Z,Comercio
Aberturas - San Antonio,Comercio,,Lavalle 591,+54 9 2281 42-4264,Azul,Provincia de Buenos Aires,-36.7837061,-59.8542604,4.4,45,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noW9D0tJbrE9x-j3qNRPRQ_6GclXWNyxE_ZJ85pF32S5GaPbVlauYSl2E51t6Zo5BfoS8fzl0aFRt2OUm9DgZSvqLe9-9iCIP-WpB6ONYw2LF6MZbtJmCEiZm_Bx8EODxID9d6A=w408-h306-k-no,4.0,53,2025-06-15T22:57:50.286Z,Muebles
Aberturas Ardino Vidrios,Construccion,https://www.guia-dorada.com.ar/guia/aviso-aberturas-ardino-vidrios-olavarria-aberturas-de-aluminio-en-olavarria-buenos-aires-21896.html,Roque Sáenz Peña 4895,+54 9 2284 62-1355,Olavarría,Provincia de Buenos Aires,-36.903141,-60.2989843,4.5,53,https://lh3.googleusercontent.com/p/AF1QipPMo5n4FAOxrj0zpBjbNy41Uu6FCmO9rKlTzfur=w408-h306-k-no,62.0,28,2025-06-15T23:33:00.771Z,Maquinaria
Abril Indumentaria,Comercio,,Quintana 801,+54 9 249 422-2789,Tandil,Provincia de Buenos Aires,-37.3055369,-59.1452444,,94,https://lh3.googleusercontent.com/p/AF1QipOrAYXwNSX4BMqqDWIHXyR8mk9AYLpT1y7sCzPf=w408-h277-k-no,2.0,0,2025-05-04T16:08:20.559Z,Comercio
Ac Gestión Seguridad E Higiene,Servicios,,Langueyú 366,+54 9 249 400-1152,Tandil,Provincia de Buenos Aires,-37.300455,-59.1355492,,30,,,0,2025-05-29T00:15:41.626Z,Servicios
Aceites Del Langueyú,Comestibles,,,nan,Rauch,Provincia de Buenos Aires,-36.7813912,-59.0626302,4.0,21,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr2Ch9jLEj8WJx-KbRaysASg3xZLTgZlEX_RTFvfnoy0NvGGdXBNz-8S1a3Ts9TrM6v8Z0JP3RDhbGwQJAG35fplsntXuCmqtcmKRT_Kt7bm3vICAinOs5hyyllVOArh_aWg6C-og=w408-h725-k-no,3.0,9,2025-05-29T00:49:46.975Z,Tienda
Aceites Filtros Ci Car,Vehiculos y Transporte,,,nan,Tandil,Provincia de Buenos Aires,-37.3175422,-59.1234576,,49,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WSWrjbKflmNoQa9n8bwIuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.502453&pitch=0&thumbfov=100,1.0,0,2025-05-29T00:14:09.792Z,Servicios
Acero Eventos Venta De Verdura Orgánica Y Cocina Almuerzos,Comercio,,Gral. Paz 177,nan,Tandil,Provincia de Buenos Aires,-37.3298963,-59.1290973,3.0,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T_Fv2QXECaq_ScPEanrakg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.66568&pitch=0&thumbfov=100,1.0,2,2025-06-15T23:39:20.852Z,Venta
Acoplados Juarez - Repuestos Acoplados Y Semirremolques,Vehiculos y Transporte,https://www.guia-dorada.com.ar/guia/aviso-repuestos-para-acoplados-y-semirremolques-en-benito-juarez-buenos-aires-25514.html,"Ruta Provincial 86, Suipacha y",+54 9 249 463-4600,Benito Juárez,Provincia de Buenos Aires,-37.6794468,-59.8186845,5.0,5,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npaK6-Hl_4TBoLBYjTt-RzoZVffvbidNfVAy103iXGp12VL5G7xN41q9i92BhMNXQ6VOnN8WFe0kbaN5htSLeJpemiqPC_GDiygeXUm1ec0Ku8gksQls7JzALgwhitvJ345LY_b=w408-h306-k-no,26.0,2,2025-05-29T00:53:21.749Z,Repuestos
Acosta Pablo Mart N,Comestibles,,Moreno 2271,+54 9 2284 42-0325,Olavarría,Provincia de Buenos Aires,-36.8979225,-60.3260841,,42,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yM6eyjpOo__LjE0QIKruoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.00955&pitch=0&thumbfov=100,1.0,0,2025-06-11T18:13:57.620Z,Comercio
Acsa Comunicaciones,Tecnologia,,Cnel. Suárez 57,+54 9 249 401-3000,Rauch,Provincia de Buenos Aires,-36.7762959,-59.089319,5.0,96,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrt2dXApWpiQzjvkBgYrFrq9dCrZ0BecW_mX__WDnLjgvV_ZMs6zia_TU3dh1hnhiFMGXCq7cMyfhrgn55pm0oeAWn1ogmddloev5m04MCsPYalSRC0uON_F-KsLaa5rEEkxOz7=w408-h439-k-no,8.0,1,2025-05-29T00:49:02.285Z,Tienda
Actitud Estilo Urbano,Ropa y Calzado,,Quintana 814,+54 9 249 433-5363,Tandil,Provincia de Buenos Aires,-37.3053941,-59.145469,3.0,139,https://lh3.googleusercontent.com/p/AF1QipNyt0Nm6RvfgBkNV6xMp6aVXbS36IGON3S2_d7O=w408-h308-k-no,34.0,2,2025-05-04T16:08:22.883Z,Comercio
Acumuladores Diltan,Vehiculos y Transporte,,Garibaldi 1230,+54 9 249 442-6627,Tandil,Provincia de Buenos Aires,-37.3178726,-59.1301623,4.9,84,https://lh3.googleusercontent.com/p/AF1QipNEjBPSPXENkkg_ygDtb2jPho1xWmuAzRCQ9aYk=w408-h544-k-no,5.0,62,2025-06-11T18:02:33.437Z,Venta Online
Adan & Eva,Ropa y Calzado,https://www.facebook.com/carocuore.tandil&opi=79508299&sa=U&ved=0ahUKEwjV77Hl-emNAxW2RTABHeb0E78Q61gIGCgR&usg=AOvVaw37grKg-H4zapAmg45h-IpD,San Martín 487,+54 9 249 463-6028,Tandil,Provincia de Buenos Aires,-37.3270416,-59.1382628,4.8,141,https://lh3.googleusercontent.com/p/AF1QipNy8hDrPvkZlu0D7qLnizS-odWCJUML_b4rTVBh=w408-h612-k-no,6.0,12,2025-06-11T18:02:11.770Z,Tienda
Adormir,Hogar y Muebles,,,nan,Tandil,Provincia de Buenos Aires,-37.3272881,-59.1352243,4.0,48,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=srcWXmOmWKhM5MSM7jDz3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.04115&pitch=0&thumbfov=100,1.0,4,2025-06-11T18:02:28.752Z,Venta
Adoré Boutique,Ropa y Calzado,https://www.instagram.com/adoreboutiqueok?igsh=cHJ2bGNvaXAwemky&utm_source=qr,Av. Libertad 97,nan,Benito Juárez,Provincia de Buenos Aires,-37.6722279,-59.806176,5.0,101,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6V_VyaugdZASiSYQ5UHXuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.622433&pitch=0&thumbfov=100,1.0,1,2025-05-29T00:54:01.424Z,Comercio
Adrenalina Fitwear,Ropa y Calzado,,Martín Rodríguez 293,nan,Tandil,Provincia de Buenos Aires,-37.3303376,-59.1342189,4.5,102,https://lh3.googleusercontent.com/p/AF1QipNcczFrLNYmVygh12NVET299FrGSP5vpUtPpvy9=w408-h544-k-no,53.0,11,2025-05-29T00:15:59.948Z,Ropa
Afilaciones Belsito De Roberto Jesus Belsito,Servicios,,Bereterbide 818,nan,Tandil,Provincia de Buenos Aires,-37.2998926,-59.1386376,4.1,27,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrXpZQ-a5Tr2HWPBpZzqKpCcdkkYHavYH77GtbilHzuJBvmktxCskjU2xp_yUk0vhtTXpBX13wn2ueIFt7pouMsLLpS9vem8mCapSrZDTYRxRgs9xaOId4muA6Wm6pbCA=w408-h544-k-no,3.0,12,2025-05-29T00:15:32.762Z,Servicios
Afra,Ropa y Calzado,https://wa.me/c/5492494377746,Rivas 1068,+54 9 249 460-6861,Tandil,Provincia de Buenos Aires,-37.3229945,-59.1075924,,116,https://lh3.googleusercontent.com/p/AF1QipM9ugAcX8NJxUFWgCWuyAWfoenvhpAuYzCraGo=w408-h592-k-no,2.0,0,2025-05-04T16:08:42.449Z,Comercio
Afrodita,Ropa y Calzado,,"CUF, Necochea 2725",+54 9 2284 46-9401,Olavarría,Provincia de Buenos Aires,-36.891222,-60.3204265,4.7,63,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNKrMGyIo4X1UviJ383xRNS68qt4EVk1WsuKAIi6G4OS0Z1S7Xn-cWWDpmMeFSxVc_wY4s36tOobkF3rBIE8iE-7Ziy3XT_nZbnGaMFhkpxtq5ARPB0lLaCVKdc6W9yMLXPBii=w408-h306-k-no,18.0,11,2025-06-15T23:32:15.598Z,Tienda
Ag Equipamientos 4X4,Vehiculos y Transporte,https://www.facebook.com/ag.equipamientos?mibextid=ZbWKwL,Av. Piazza 1216,+54 9 2281 66-6616,Azul,Provincia de Buenos Aires,-36.7862406,-59.8477448,4.4,43,https://lh3.googleusercontent.com/p/AF1QipPVaHphWTHPe9M61tiDvPthJ5XEIdDZQI-ebAY9=w408-h240-k-no,13.0,14,2025-06-15T22:57:08.020Z,Repuestos
Ag Mecánica,Vehiculos y Transporte,,María Eugenia Sanllorenti 569,+54 9 249 400-7099,Tandil,Provincia de Buenos Aires,-37.2961537,-59.153096,4.7,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wI6j0NFsIKR7NhaHut_QIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.74954&pitch=0&thumbfov=100,1.0,3,2025-05-29T00:14:38.142Z,Servicios
Agencia De Loteria Y Quiniela San Cono,Otras Categorias,,Av. 25 de Mayo 1309,+54 9 2281 43-5550,Azul,Provincia de Buenos Aires,-36.7893366,-59.8717268,3.8,52,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XBmLhTplXqRjztFJfWToNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.42805&pitch=0&thumbfov=100,1.0,12,2025-05-19T00:03:04.970Z,Comercio
Agencia El Tero,Otras Categorias,,Av. Ituzaingó,nan,Olavarría,Provincia de Buenos Aires,-36.888985,-60.3368193,4.2,11,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QvCCSLTBW-mvA5oIF4r_UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.37012&pitch=0&thumbfov=100,1.0,5,2025-05-29T00:56:12.809Z,Comercio
Agradable Eco Tienda,Belleza y Salud,https://agradable.ecotienda.com.ar/&opi=79508299&sa=U&ved=0ahUKEwizuLbj-emNAxXRmbAFHaIXHd0Q61gIvQQoDQ&usg=AOvVaw1wdrcqudkwQpArJmFcv3kF,Leandro Alem 79,nan,Tandil,Provincia de Buenos Aires,-37.3315704,-59.1299262,3.3,75,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNlaNpBK8jPE4wQqCT6MCF50hdFaRDyt1j-I9XpZ_1a0QdYk9KxggcoJ0iftZa3Ao8GXMC7R4RpVCVqrRz6LQ6-hwrEjS__oynM376yd8TDZZh57QCKGXOtHA18-MmYQKEStQSgw=w426-h240-k-no,3.0,3,2025-06-11T18:02:07.374Z,Tienda
Agricola Azul Sa,Agricola,,"RN3 km 300,5",+54 9 2281 58-4563,Azul,Provincia de Buenos Aires,-36.802081,-59.852856,4.8,7,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHTBqHf3a6Bh_E2XG2sit8nO_yjZPB1Mwxapu9KCP0OtG9xRpWy-4tETa7_5kb7ciKHFIgE1o3wMj7WR8MCFepJajRBCcm6IjxOMW0Z4a0rFetArMDZxrS0hadcEwmVKdKZNih=w408-h906-k-no,29.0,17,2025-06-15T22:57:22.428Z,Maquinaria
Agricola Mutti,Agricola,,,nan,Azul,Provincia de Buenos Aires,-36.8012152,-59.8518811,,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3I-qdR84_7D2kFGjGTiEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.3486&pitch=0&thumbfov=100,2.0,0,2025-06-15T22:57:22.428Z,Maquinaria
Agritronics S.A.,Otras Categorias,http://www.agritronics.com.ar/,,+54 9 2284 52-1177,Olavarría,Provincia de Buenos Aires,-36.9045255,-60.2744495,,48,,,0,2025-06-15T23:33:00.771Z,Maquinaria
Agro Repuestos Olavarría,Agricola,https://agrorepuestosolavarria.com/,Av. del Valle 3750,+54 9 2284 42-0180,Olavarría,Provincia de Buenos Aires,-36.9044937,-60.3197094,5.0,20,https://lh3.googleusercontent.com/p/AF1QipPnX6uNqIfgbGBX1KSJqZgt7qNOSDK3gMC-MU2c=w426-h240-k-no,19.0,13,2025-05-29T00:56:23.181Z,Repuestos
Agrobolsas,Agricola,http://www.agrobolsas.com.ar/,Av. Colón 1636,+54 9 249 442-7613,Tandil,Provincia de Buenos Aires,-37.3118313,-59.1381511,4.4,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=95-jmkvAyT85l7oKk-hrdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.09686&pitch=0&thumbfov=100,2.0,39,2025-05-28T23:43:49.951Z,Ventas
Agrocampo Tandil,Vehiculos y Transporte,,Ugalde 2308,+54 9 249 458-5978,Tandil,Provincia de Buenos Aires,-37.2989696,-59.1282677,4.5,4,https://lh3.googleusercontent.com/p/AF1QipMn8o4y1VycZ4Sy5N7GlsE6i3YajMBvuXj6hvY-=w408-h306-k-no,20.0,6,2025-05-29T00:14:38.142Z,Servicios
Agrocentro,Comercio,,Av. Piazza 1450,+54 9 2281 42-8084,Azul,Provincia de Buenos Aires,-36.7891002,-59.8440184,5.0,4,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ehh9HJHGn67tRBGR7Q6hIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.48624&pitch=0&thumbfov=100,1.0,1,2025-06-15T22:56:57.476Z,Comercio
Agrofac Sa Martinez Y Staneck S.A,Agricola,http://www.martinezystaneck.com.ar/,Calle 4 y 5 del parque industrial,+54 9 249 445-2575,Tandil,Provincia de Buenos Aires,-37.2919723,-59.1854774,3.6,3,https://lh3.googleusercontent.com/p/AF1QipNmS8L3Z7r6P9H9GeS8Pt-e__BCXIAS8yM76Pw_=w441-h240-k-no,3.0,5,2025-06-15T23:38:59.960Z,Maquinaria
Agronomia Y Vivero Fantini,Maquinaria,http://www.fantinihnos.com.ar/,"Ruta 86 y, Av. Constitución",+54 9 2281 40-8509,Benito Juárez,Provincia de Buenos Aires,-37.6780794,-59.8207548,5.0,13,https://lh3.googleusercontent.com/p/AF1QipOVmHkXN91RQi5QLABbtqpqu-MV1CyxWIpV-02u=w408-h306-k-no,3.0,2,2025-06-15T23:27:13.052Z,Maquinaria
Agronomía El Puente,Maquinaria,,"Parque industrial, SIPLA 1",+54 9 249 448-6345,Rauch,Provincia de Buenos Aires,-36.783305,-59.0603471,5.0,24,https://lh3.googleusercontent.com/p/AF1QipPsj7IKRq255OPztKy6L9QtVhvEx_J7yyxhPkl1=w408-h306-k-no,8.0,2,2025-05-29T00:49:50.398Z,Tienda
Agronomía Olavarría,Comercio,,"Club Atlético Pueblo Nuevo, Cnel. Suárez 2344",+54 9 2284 41-4514,Olavarría,Provincia de Buenos Aires,-36.892114,-60.327944,4.7,3,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEtoL6fgzkFrnMgq5Ed25SCFXarRllGsWsWHqDJ7iUv0CvfO5CAydVeku8stAk7X4oemc3jzCHfaO0oGjR6n3R9_Yu_kXnW3GWPcUTvWtPfH01C3Ki6T5zbqy01en71POqc6ifXqJC3TAt2GaAINQNRbBPUHpSOHgb7tBI1jvIncGQxtOvlkmP0GbIZ_2rQO9QZaFI=w408-h306-k-no,10.0,142,2025-06-11T18:14:04.468Z,Comercio
Agrorepuestos Azul,Maquinaria,,RN3 km 301,+54 9 2281 65-4471,Azul,Provincia de Buenos Aires,-36.8044471,-59.8556408,4.6,55,https://lh3.googleusercontent.com/p/AF1QipMz4VSkP66OJij1COfIhSdBQCW-OtWIjFGsqucg=w408-h839-k-no,16.0,5,2025-06-15T22:57:08.021Z,Repuestos
Agrorepuestos Daz,Vehiculos y Transporte,,RP30 y acceso a,+54 9 249 447-5280,Rauch,Provincia de Buenos Aires,-36.7636433,-59.0884086,5.0,4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npu4GBf0amRixW_M0gJWe0NqFiEtirtJPE2ZwsYfaaoVZxfqh1Bq8W_B_bs0K0V8MbdeCtCax9jBh05eAvG6KkHvQ-_uXdB3j-lj_B0ihM_UFRpTkwX3AZd_NUhH4PmdRe3SC-S=w408-h544-k-no,4.0,1,2025-05-29T00:48:35.063Z,Repuestos
Agroschang Srl,Comercio,http://www.agroschang.com.ar/,Colectora Nte. L. M. Macaya 711,+54 9 249 449-8946,Tandil,Provincia de Buenos Aires,-37.3139871,-59.1102534,4.7,80,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7qfU7Q4ivZc-4NIkGLR8xsWKRDfmqwULVJ5krKEqvV3Y6LLlBAu78D20Jbfb2H-PqLeiGqI1OmYA5sVsd4V1fuee49oizABSNK3EHfRCBHlAlVWJogQSvz9ZL3HtOdZ5sTw0=w408-h305-k-no,12.0,64,2025-06-11T18:02:32.497Z,Venta Online
Agrototal,Agricola,https://www.agrototal.com.ar/,Buenos Aires 1198 Calle Buenos Aires y Ruta 226,+54 9 249 442-8698,Tandil,Provincia de Buenos Aires,-37.2904377,-59.1474589,4.9,15,https://lh3.googleusercontent.com/p/AF1QipOoRBrz-1_LXsaELbffWYrzoTXTi8IxAz0cHu76=w427-h240-k-no,34.0,36,2025-06-15T23:38:46.443Z,Tecnologia
